valgstedid;voters;votes;a;b;c;v;year;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct;_merge
329008;1075;992;203;78;21;129;2015;Jystrup;Ringsted;11. Ringsted;.023761714;.6967871490000001;136.4285714;.685816876;1426374.297;602670.8129;857147;3
329009;970;867;215;19;37;180;2015;Kværkeby;Ringsted;11. Ringsted;.032849503;.680672269;136.5961538;.801147228;1297153.284;567663.4223;770835;3
329010;977;892;234;33;24;179;2015;Vetterslev;Ringsted;11. Ringsted;.024602026;.6591895800000001;141.5420561;.904850746;1493697.796;603877.8904;827902;3
329011;536;469;103;4;12;116;2015;Sneslev;Ringsted;11. Ringsted;.037356322;.607758621;127.2661871;.655913978;1355694.658;521297.9673;740326;3
329012;845;748;176;24;28;145;2015;Nordrup;Ringsted;11. Ringsted;.028236316;.6880973070000001;140.6324582;.794811321;1362856.618;621150.0679;818050;3
329013;1004;885;198;23;26;180;2015;Vigersted;Ringsted;11. Ringsted;.033840304;.621292776;132.4425287;.795066414;1276766.016;564051.1686;771222;3
329014;663;585;144;12;9;95;2015;Ørslev;Ringsted;11. Ringsted;.037321625;.58507135;118.1989247;.735294118;1157752.944;495052.3056;693733;3
330001;1384;1152;295;24;31;211;2015;Dalmose;Slagelse;12. Slagelse;.041876193;.604413228;131.12543;.764718422;749127.8101;473416.6249;679490.87;3
330002;977;848;182;22;25;192;2015;Flakkebjerg;Slagelse;12. Slagelse;.032216193;.594794949;137.5545907;.758129128;1154109.547;503174.2752;607323.4300000001;3
330003;1250;1109;228;48;30;258;2015;Slots Bjergby;Slagelse;12. Slagelse;.026894866;.595354523;124.4411765;.598845599;1103667.319;495797.602;710691;3
330004;1419;1266;361;24;34;243;2015;Sørbymagle;Slagelse;12. Slagelse;.025339603;.623301985;128.9696587;.740648379;971625.5363;507438.2381;729452;3
330005;5840;4960;1609;91;130;745;2015;Korsør Søndre Bydel;Slagelse;12. Slagelse;.030175343;.496397988;99.1914838;.443720688;482669.7981;398940.9311;607852;3
330006;5523;4329;1427;80;91;533;2015;Korsør Nordre Bydel;Slagelse;12. Slagelse;.045478759;.51418298;93.15199784000001;.380516685;296358.3264;370910.0976;564017;3
330007;1914;1709;512;34;40;277;2015;Tårnborg;Slagelse;12. Slagelse;.029865908;.568468102;128.2403651;.888663968;869457.098;521713.3273;7224285;3
330008;2559;2244;520;41;51;523;2015;Vemmelev;Slagelse;12. Slagelse;.033446712;.641156463;133.0869242;.837997054;1002987.858;539571.4577;735323;3
330009;4792;3952;1091;182;89;739;2015;Søndermark;Slagelse;12. Slagelse;.03351145;.565306398;101.9921677;.469012952;578367.9520000001;418191.454;4096345.59;3
330010;1329;1167;267;25;22;227;2015;Rude;Slagelse;12. Slagelse;.025366404;.547914318;132.4440053;.776470588;1127492.609;476760.2639;669182;3
330011;2899;2415;663;75;48;511;2015;Skælskør Vest;Slagelse;12. Slagelse;.030204962;.495145631;103.7252346;.434400826;683860.2437;398225.7641;621317;3
330012;153;135;37;2;1;36;2015;Agersø;Slagelse;12. Slagelse;.026570048;.45410628;120.6756757;.628318584;1315544.158;348878.3583;542295;3
330013;1064;921;175;18;14;217;2015;Boeslunde;Slagelse;12. Slagelse;.032269257;.599583622;132.2680412;.769624573;1099012.46;512338.8978;694578;3
330014;463;406;100;10;8;83;2015;Eggeslevmagle Forsamlingshus;Slagelse;12. Slagelse;.029542948;.6359285260000001;138.1735709;.73102587;1070001.676;541455.197;806547.7;3
330015;2157;1802;476;37;47;387;2015;Skælskør Øst;Slagelse;12. Slagelse;.033619211;.519725557;106.9821162;.532703488;584650.6412;396383.5096;621160;3
330016;387;343;78;12;3;71;2015;Magleby Forsamlingshus;Slagelse;12. Slagelse;.04617142;.606271649;135.4057999;.753390875;1187405.907;520650.4964;651769.11;3
330017;141;125;43;0;1;15;2015;Omø;Slagelse;12. Slagelse;.023391813;.321637427;109.5789474;.673469388;1205790.478;332470.7391;467520;3
330018;585;523;99;15;12;109;2015;Tjæreby Forsamlingshus;Slagelse;12. Slagelse;.035267091;.647455317;141.1755455;.821274906;1072321.238;523857.0207;774988.89;3
330019;5364;4053;963;147;97;746;2015;Slagelse Hallen;Slagelse;12. Slagelse;.045013964;.526203384;78.61042861;.149919398;279970.0423;319734.7751;452783;3
330020;4127;3423;948;143;112;690;2015;Antvorskov;Slagelse;12. Slagelse;.033288043;.596637228;97.73482659;.420315865;675413.2261;427059.5708;675943;3
330021;4875;4220;1177;131;90;898;2015;Vesthallen;Slagelse;12. Slagelse;.028025478;.602070064;109.6448664;.614768373;846414.8148000001;465788.5788;694971;3
330022;5863;4545;1253;194;111;823;2015;Nordhallen;Slagelse;12. Slagelse;.038134549;.55643174;98.41466597;.35586171;438651.5281;401159.9535;616952;3
330024;1051;941;179;29;23;229;2015;Vestermose;Slagelse;12. Slagelse;.030396226;.642362754;145.2354809;.842275869;1501862.428;552528.0371;4795083.41;3
330025;2013;1767;424;42;29;435;2015;Stillinge;Slagelse;12. Slagelse;.027102075;.514723568;117.541375;.821635556;1320744.509;474520.4034;678305.71;3
330026;447;397;90;6;12;100;2015;Havrebjerg Heldagsskole;Slagelse;12. Slagelse;.034648799;.593790339;132.9921291;.800556328;1334818.915;500965.7942;723952.29;3
336001;4288;3715;882;71;103;826;2015;Hårlevhallen;Stevns;5. Faxe;.030077166;.602420203;125.5229592;.739697225;1371912.309;513631.6954;741409;3
336002;5182;4618;1088;146;140;1025;2015;Strøbyhallen;Stevns;5. Faxe;.02513369;.583651642;123.5508567;.789928058;1432733.655;550372.823;789378;3
336003;4493;3849;994;92;171;679;2015;Stevnshallen;Stevns;5. Faxe;.035564854;.553305439;116.2404871;.598501873;922628.3951;461481.048;6840845;3
336004;2927;2594;667;56;112;482;2015;Harmonien;Stevns;5. Faxe;.03169679;.519018074;121.9614443;.718899522;1200777.72;489744.0976;7056775;3
340001;4406;3662;922;65;142;647;2015;Dianalund;Sorø;11. Ringsted;.031310296;.546219961;119.4801587;.624163715;802774.6605999999;448376.0394;7399063;3
340002;1522;1263;316;17;38;173;2015;Ruds Vedby;Sorø;11. Ringsted;.044914449;.56891635;119.0841866;.57545045;509233.9244;444282.878;6656635;3
340004;1429;1257;314;36;31;271;2015;Alsted Fjenneslev;Sorø;11. Ringsted;.035165107;.61362755;131.0878493;.784414427;1238713.221;530081.4359;2784732.72;3
340005;4055;3522;960;171;203;659;2015;Sorø;Sorø;11. Ringsted;.026515872;.5502756130000001;96.19220968000001;.4217958;760004.5236;432717.7611;661351;3
340006;3504;3188;844;193;114;645;2015;Frederiksberg;Sorø;11. Ringsted;.027847309;.623696287;124.4030969;.697570649;1214033.519;540799.0874;791811;3
340008;2950;2531;585;87;127;586;2015;Pedersborg;Sorø;11. Ringsted;.025903751;.62224281;122.5552148;.618959032;1071390.686;494394.4122;5990897.83;3
340010;4261;3633;895;75;111;660;2015;Stenlille;Sorø;11. Ringsted;.033212744;.601918797;122.7745506;.713555549;957724.3336;480850.1538;3686839.46;3
350001;2937;2613;574;66;64;659;2015;Hyllinge-Lyndby;Lejre;6. Køge;.028505981;.594553321;121.7758186;.700365408;1275337.178;522960.3305;782261;3
350002;1946;1733;434;67;43;399;2015;Rye;Lejre;6. Køge;.027699719;.5961461260000001;125.4044489;.798638132;1230716.474;556096.2723;796533;3
350003;1251;1132;252;38;25;251;2015;Sæby-Gershøj;Lejre;6. Køge;.023644388;.590163934;123.8831361;.827232796;1606238.824;555251.2482;800033;3
350004;1127;1021;241;37;29;232;2015;Sonnerup;Lejre;6. Køge;.027106466;.650555193;136.1062718;.879790941;1160339.14;589328.5428000001;789165;3
350005;951;837;175;25;28;206;2015;Glim;Lejre;6. Køge;.024167987;.6854199680000001;140.3258427;.854910714;1927287.148;667309.2232;885149;3
350006;3275;2953;805;169;91;509;2015;Hvalsø;Lejre;6. Køge;.025594971;.644589133;117.6975851;.600654664;1121906.975;555336.236;812919;3
350008;2199;1987;448;56;55;391;2015;Kr.Såby;Lejre;6. Køge;.023372287;.6524207010000001;129.699115;.756118881;1297689.681;574982.7286;812810;3
350009;2125;1980;444;78;63;482;2015;Gevninge;Lejre;6. Køge;.024812567;.616922528;125.4349736;.793706294;1815085.708;621639.8925;876344;3
350011;1910;1785;386;150;71;438;2015;Lejre;Lejre;6. Køge;.014373323;.716749713;134.0192113;.824949698;2089149.899;724599.4823;998007;3
350012;2315;2082;508;101;35;484;2015;Osted;Lejre;6. Køge;.022799745;.634566327;135.4068792;.8255813950000001;1643574.409;587648.5191;825907;3
360001;640;565;161;16;17;121;2015;Errindlev;Lolland;1. Lolland;.030360287;.461908251;127.437662;.789614346;1115946.937;382315.9972;518129.8;3
360003;2065;1676;624;25;44;280;2015;Holeby;Lolland;1. Lolland;.043130772;.463192477;117.8202521;.699137248;613601.3718;390385.9122;622542.2;3
360008;808;660;193;8;29;130;2015;Sandby;Lolland;1. Lolland;.036471586;.449533503;126.3062284;.729131175;956632.6861000001;422499.1389;580442;3
360011;1731;1423;438;13;73;226;2015;Søllested;Lolland;1. Lolland;.039758535;.48417985;123.0307018;.669001751;739578.8344000001;398326.2261;588277;3
360013;5297;4418;1585;71;159;879;2015;Maribo;Lolland;1. Lolland;.032642414;.50070502;105.1400329;.533733952;614906.9387000001;385751.0675;595482;3
360014;41;38;6;1;0;12;2015;Askø;Lolland;1. Lolland;;;;;;;;1
360019;2722;2192;617;23;71;437;2015;Østofte;Lolland;1. Lolland;.042280838;.489268167;123.8919515;.717188358;796717.6371000001;418052.8507;586749;3
360020;6868;5448;2292;60;174;560;2015;Nakskov Idrætscenter;Lolland;1. Lolland;.041088159;.457889541;100.7899912;.501824663;381389.1588;353175.2169;372149.76;3
360021;4309;3570;1371;50;144;474;2015;Nakskov Stormarkskolen;Lolland;1. Lolland;.041607934;.473098164;108.3000488;.563391976;506835.0508;369878.2652;806772.24;3
360026;434;353;133;6;1;77;2015;Birket;Lolland;1. Lolland;.032643312;.394904459;122.2356495;.746987952;1208476.376;365701.4029;521619;3
360027;362;330;84;7;12;64;2015;Fejø;Lolland;1. Lolland;.032228361;.401473297;125.2112676;.738675958;946933.796;331871.7291;487723;3
360028;110;103;17;1;8;32;2015;Femø;Lolland;1. Lolland;;;;;;;;1
360029;1833;1458;461;23;42;247;2015;Horslunde;Lolland;1. Lolland;.035542392;.460940392;129.3671875;.739534884;941045.3413;406236.6003;582229;3
360035;2283;1854;576;14;63;355;2015;Dannemare;Lolland;1. Lolland;.036685642;.462681847;127.2465664;.746239372;1066893.461;427960.4006;5875915;3
360036;2983;2432;771;34;75;481;2015;Rødby;Lolland;1. Lolland;.035173425;.497801661;127.2041344;.733059548;765734.5904;406798.2238;1231868;3
360037;1349;980;350;13;23;119;2015;Rødbyhavn;Lolland;1. Lolland;.043316832;.416831683;101.7300195;.471953578;350950.5334;340122.313;486540;3
370001;3407;2882;698;63;72;542;2015;Fuglebjerg Hallen;Næstved;4. Næstved;.036382068;.566343771;119.4854418;.610778443;923893.1256;434869.2895;658846;3
370002;819;697;181;9;19;180;2015;Everdrup;Næstved;4. Næstved;.037320574;.56937799;141.2384259;.8267898380000001;1339330.409;502248.9977;7280615;3
370003;1595;1344;294;25;33;246;2015;Grønbro-Hallen;Næstved;4. Næstved;.046334716;.569386814;126.7312073;.738687783;940692.1153;471196.5129;672318;3
370004;1888;1712;506;36;57;454;2015;Næstelsø - Mogenstrup;Næstved;4. Næstved;.029664325;.62802498;136.4299424;.75142315;1017212.531;537501.8548;778661;3
370005;733;664;170;19;8;150;2015;Tybjerg;Næstved;4. Næstved;.036211699;.65645311;142.3173804;.811557789;1203795.094;576141.8397;799793;3
370006;1965;1698;482;39;37;353;2015;Snesere;Næstved;4. Næstved;.033495509;.613398204;131.9509896;.76707203;922985.1733;504518.5601;707409;3
370007;1271;1107;301;17;26;273;2015;Hammer - Vester Egesborg;Næstved;4. Næstved;.050057208;.591533181;135.9130435;.780663781;1299080.382;515500.6277;735250;3
370008;3668;3264;1112;48;121;541;2015;Fensmark;Næstved;4. Næstved;.036450888;.586685726;117.8613425;.638225256;660193.6304;483769.3973;713587;3
370009;1090;1001;321;12;54;147;2015;Holme-Olstrup;Næstved;4. Næstved;.030334015;.63803681;125.143339;.695142379;903159.2982;519531.8844;726840;3
370010;1281;1111;285;18;34;218;2015;Toksværd;Næstved;4. Næstved;.031939605;.613821138;128.7240356;.7230989960000001;1107117.18;503040.0085;731015;3
370011;2415;2178;709;39;43;378;2015;Glumsø;Næstved;4. Næstved;.032094595;.588452088;120.2618364;.647267566;808683.9744;486715.8112;708104;3
370012;420;369;67;15;12;79;2015;Sandby;Næstved;4. Næstved;.037007874;.664566929;140.2953586;.827004219;1083120.871;570691.775;7622375;3
370013;521;448;104;11;9;103;2015;Skelby;Næstved;4. Næstved;.029745042;.610481586;128.0286738;.670212766;1001382.631;517722.4552;719391;3
370014;2457;2142;659;48;59;405;2015;Herlufmagle;Næstved;4. Næstved;.03595267;.5879854370000001;120.6173285;.6968390800000001;743768.5011;500698.67;704728;3
370020;3635;3152;1108;75;95;581;2015;Ll. Næstved Skole-Karrebækvej;Næstved;4. Næstved;.034773218;.571058315;108.7632672;.561031783;863283.7081000001;448573.4331;1503874;3
370021;3079;2452;739;70;74;378;2015;Grønnegades Kaserne;Næstved;4. Næstved;.047278808;.51687443;81.15625;.200479616;376880.766;340610.9493;465806;3
370022;4327;3457;1259;86;79;414;2015;Kildemarkskolen;Næstved;4. Næstved;.053406671;.526792051;81.56147808999999;.320156811;302515.7286;339930.5795;517505;3
370023;4637;3944;1444;109;128;573;2015;Næstved Hallerne;Næstved;4. Næstved;.04096;.58416;101.7581677;.566532258;751338.1739000001;459545.2711;702295;3
370024;5050;4325;1657;87;134;642;2015;Sct. Jørgens Skole;Næstved;4. Næstved;.03878357;.521169036;103.0311705;.473951715;675572.9221;417600.5442;637697;3
370025;2741;2326;882;67;55;303;2015;Kalbyrisskolen;Næstved;4. Næstved;.044844819;.562598632;96.50196519000001;.5350532810000001;574452.4632;413931.6789;638277;3
370026;2661;2379;784;75;96;472;2015;Ll Næstved Skole-Herlufsholmve;Næstved;4. Næstved;.023526077;.638888889;125.7607239;.767068273;1281694.083;558865.8854;803064;3
370027;4352;3657;1206;80;132;746;2015;Herlufsholmhallen;Næstved;4. Næstved;.03111588;.562052933;111.994724;.534522886;839670.5627;481762.7346;726942;3
370028;3688;2985;1125;66;48;361;2015;Sydbyskolen;Næstved;4. Næstved;.048676935;.515797788;87.64750377999999;.560136157;439447.4253;344383.2655;542104;3
370029;655;592;213;10;14;114;2015;Rønnebæk;Næstved;4. Næstved;.038054968;.623678647;129.9011299;.787114846;1076492.793;544028.4146;745959;3
370031;1482;1273;337;24;34;284;2015;Hyllinge;Næstved;4. Næstved;.043402778;.58234127;134.3567961;.752116082;1324635.429;505848.3185;8507631;3
370032;2047;1860;587;27;53;420;2015;Karrebæk;Næstved;4. Næstved;.020797599;.488421955;117.3450135;.765443151;1429656.664;497611.2233;724875;3
376001;3725;2835;876;80;67;417;2015;Byen;Guldborgsund;2. Guldborgsund;.042171704;.496717151;86.16854761000001;.284592351;364810.5283;328438.6781;473904.23;3
376002;3201;2644;887;44;56;332;2015;Østerbro;Guldborgsund;2. Guldborgsund;.04626919;.555216208;95.14399618;.552039578;502247.1437;371184.7944;570957.77;3
376003;2874;2379;878;46;67;375;2015;Lindeskov;Guldborgsund;2. Guldborgsund;.035021675;.497148072;100.0022738;.441818182;670871.5516;363495.1068;571499;3
376004;3398;2844;987;59;57;447;2015;Ejegod;Guldborgsund;2. Guldborgsund;.035019776;.502767236;91.34365798;.384382218;627643.0843;358570.7872;626294.11;3
376005;2096;1877;616;65;28;340;2015;Kraghave;Guldborgsund;2. Guldborgsund;.032595044;.625966574;131.0431661;.838980912;943237.5308;515686.5355;563762.62;3
376006;1505;1280;357;28;25;206;2015;Toreby;Guldborgsund;2. Guldborgsund;.039780881;.554418515;128.8997417;.773028296;902411.2697;453553.1674;692939.75;3
376007;2665;2369;816;60;63;399;2015;Sundby;Guldborgsund;2. Guldborgsund;.023572849;.53166714;122.4092308;.701657459;1021266.882;451363.9517;665295;3
376008;2446;2074;672;36;45;362;2015;Nysted;Guldborgsund;2. Guldborgsund;.0324723;.467842861;121.6623263;.710961014;813017.4629;387912.8779;584937.72;3
376009;1405;1189;308;23;26;264;2015;Øster Ulslev;Guldborgsund;2. Guldborgsund;.038500507;.499493414;131.9201313;.755725191;1195472.304;429696.0752;584699;3
376010;2513;2113;661;33;59;374;2015;Nørre Alslev;Guldborgsund;2. Guldborgsund;.032597744;.51454365;121.6134513;.707614716;889373.7994;414144.2844;547049.57;3
376011;1808;1528;454;25;34;261;2015;Nørre Vedby;Guldborgsund;2. Guldborgsund;.040083216;.509486741;128.0805537;.792495299;954612.391;453859.3619;660596.7;3
376012;2109;1824;561;42;41;297;2015;Eskilstrup;Guldborgsund;2. Guldborgsund;.038927939;.563671251;128.8081557;.767168377;921074.4506;445209.8169;632576.88;3
376013;4598;3742;1303;52;103;686;2015;Sakskøbing;Guldborgsund;2. Guldborgsund;.035083484;.475560236;106.8176486;.560322423;637247.6886;385328.7333;881765.3000000001;3
376014;1328;1129;318;16;29;185;2015;Majbølle;Guldborgsund;2. Guldborgsund;.040686284;.537346237;127.1434337;.758841068;986840.7047;454564.6018;405860.03;3
376015;947;781;210;10;22;177;2015;Våbensted;Guldborgsund;2. Guldborgsund;.035958044;.561731424;137.1379395;.819794744;1114698.335;503497.3092;587199.11;3
376016;3056;2572;765;51;47;417;2015;Stubbekøbing;Guldborgsund;2. Guldborgsund;.030986169;.459234408;113.2271524;.616262878;761840.7771;383966.1379;652288.83;3
376017;2487;2117;576;44;32;355;2015;Horreby;Guldborgsund;2. Guldborgsund;.034120747;.550459423;135.0382882;.79849622;1083819.803;476752.2898;675737.15;3
376018;1577;1384;402;21;27;269;2015;Idestrup;Guldborgsund;2. Guldborgsund;.028093148;.549468787;125.0560291;.7901398200000001;1040584.083;462283.1915;678043.22;3
376019;2778;2507;733;36;83;496;2015;Væggerløse;Guldborgsund;2. Guldborgsund;.021798365;.457462913;118.8021157;.774813896;1169799.686;450837.9127;663260;3
376020;1177;968;277;20;22;101;2015;Gedser;Guldborgsund;2. Guldborgsund;.031432275;.419313027;114.2339667;.769869514;692484.8681;344859.1684;510366;3
390001;4326;3561;1064;101;109;578;2015;Vordingborg;Vordingborg;3. Vordingborg;.034956076;.485724744;88.57615894;.377476882;525208.9065;357941.7312;554379;3
390002;3245;2777;973;71;51;394;2015;Masnedsund;Vordingborg;3. Vordingborg;.031707317;.47804878;95.28525046;.401017576;418771.7871;373606.1626;5647905;3
390003;2258;2015;574;70;67;403;2015;Nyråd;Vordingborg;3. Vordingborg;.020631068;.598474341;123.7639553;.703174603;1026169.453;518262.5049;755870;3
390004;2076;1792;559;33;52;299;2015;Kastrup;Vordingborg;3. Vordingborg;.038110868;.56892779;115.3927365;.671163575;588908.5389;464458.2968;675292;3
390005;930;799;180;17;27;207;2015;Bårse;Vordingborg;3. Vordingborg;.030278884;.596015936;132.6654412;.738970588;1125228.382;482260.5833;700659;3
390006;2950;2484;584;43;71;468;2015;Lundby;Vordingborg;3. Vordingborg;.034686347;.58204182;130.1964933;.790361446;1013473.986;495303.7199;708795;3
390007;1598;1402;441;25;29;271;2015;Ørslev;Vordingborg;3. Vordingborg;.041769042;.5533169529999999;121.0152838;.681222707;649026.5344;460146.7694;6751155;3
390008;4441;3778;1177;100;86;795;2015;Stege;Vordingborg;3. Vordingborg;.033380808;.461100231;109.5122783;.60707002;760762.1213;374605.4714;564983;3
390009;1324;1130;303;18;16;222;2015;Østmøn;Vordingborg;3. Vordingborg;.033780011;.458961474;125.097589;.71624714;911927.5519;393521.3984;576008;3
390010;1815;1585;435;46;25;311;2015;Vestmøn;Vordingborg;3. Vordingborg;.034632035;.529319166;129.3700089;.770593446;1028016.596;443855.6331;642069;3
390011;881;793;258;17;13;143;2015;Bogø;Vordingborg;3. Vordingborg;.02688172;.493727599;122.239777;.7560073940000001;857201.6985000001;424686.4719;631327;3
390012;3315;2840;879;75;74;491;2015;Præstø;Vordingborg;3. Vordingborg;.026564345;.486186541;107.1571362;.49768304;719195.2228;394264.4239;614987;3
390013;925;811;195;21;12;180;2015;Allerslev;Vordingborg;3. Vordingborg;.029733959;.606416275;133.0514706;.779816514;1207002.445;497247.6698;707401;3
390014;619;563;156;13;7;95;2015;Jungshoved;Vordingborg;3. Vordingborg;.032552083;.5078125;121.1820652;.820652174;1166377.376;438160.1335;626295;3
390015;1435;1241;320;24;27;258;2015;Mern;Vordingborg;3. Vordingborg;.036407767;.555825243;123.6431015;.691609977;719563.1364;460668.3908;6667385;3
390016;1698;1475;452;30;31;259;2015;Kalvehave;Vordingborg;3. Vordingborg;.033101045;.472996516;120.6569343;.749316317;728306.0521;413063.5382;619043;3
390017;1533;1394;425;30;35;268;2015;Stensved;Vordingborg;3. Vordingborg;.028957529;.564671815;124.1338583;.706606943;605195.7112;469841.0249;690201;3
400001;2811;2328;665;27;31;470;2015;Allinge;Bornholms Region;2. Aakirkeby;.045260916;.435037274;122.7989418;.6703586499999999;709540.009;388555.7707;582977;3
400002;2341;1971;458;37;39;439;2015;Østermarie;Bornholms Region;2. Aakirkeby;.045384139;.491016109;132.0621282;.767810026;828768.5759000001;406300.1834;589094;3
400003;1695;1472;402;46;28;295;2015;Svaneke;Bornholms Region;2. Aakirkeby;.034438226;.468359879;123.3479789;.7300613500000001;945042.307;411765.6973;605817;3
400004;3534;2889;1004;36;41;604;2015;Nexø;Bornholms Region;2. Aakirkeby;.049469965;.467054666;111.5097614;.63016617;496773.7215;372710.5098;555631;3
400005;1335;1158;337;17;13;273;2015;Pedersker;Bornholms Region;2. Aakirkeby;.048226164;.483924612;130.0120627;.740072202;921798.0072;410818.0612;588579;3
400006;4236;3503;1119;59;44;797;2015;Aakirkeby;Bornholms Region;2. Aakirkeby;.041717259;.5075455330000001;125.3688213;.702764105;651533.1983000001;404705.2201;597653;3
400007;1981;1662;454;23;48;370;2015;Klemensker;Bornholms Region;1. Rønne;.043582704;.541523679;134.6767757;.802390438;635914.9424000001;430402.9169;616996;3
400008;11179;9283;3599;153;166;1616;2015;Rønne;Bornholms Region;1. Rønne;.043710606;.503836668;101.733405;.602224009;580427.1924000001;382734.9674;570146;3
400009;2268;1939;623;28;30;389;2015;Hasle;Bornholms Region;1. Rønne;.041693918;.45912361;117.2192334;.726358149;619702.8338;408396.9841;5909635;3
410001;5098;4435;1453;148;141;738;2015;Middelfart V;Middelfart;5. Middelfart;.037401575;.503482738;98.67621274;.461672982;691878.6905;421606.0881;629671;3
410002;5088;4514;1593;163;141;781;2015;Middelfart Ø;Middelfart;5. Middelfart;.028035982;.564317841;116.3128397;.59544837;773774.2036;488634.4277;727107;3
410003;3351;3088;734;168;157;721;2015;Strib;Middelfart;5. Middelfart;.026540503;.610893146;131.9445999;.743288591;1236829.447;606707.3139;834582;3
410004;1962;1717;505;54;52;353;2015;Hyllehøj;Middelfart;5. Middelfart;.034974599;.624071903;124.9371981;.562620424;703952.6187;500134.4222;712645;3
410005;1071;930;228;28;19;193;2015;Aulby;Middelfart;5. Middelfart;.026633523;.607954545;131.4716312;.700176367;1155528.755;531092.6596;731717;3
410006;2809;2463;743;74;58;491;2015;Nørre Aaby;Middelfart;5. Middelfart;.032129032;.567483871;121.1068477;.570335491;601210.853;464990.1153;698681;3
410007;1461;1314;296;47;35;318;2015;Baaring;Middelfart;5. Middelfart;.03057554;.604830421;137.5826972;.7566539920000001;868652.0726;528410.4522000001;758577;3
410008;2253;1909;505;50;57;431;2015;Ejby;Middelfart;5. Middelfart;.032800533;.510822511;121.7141839;.590035587;746115.7104;434256.3719;650050;3
410009;2062;1755;479;27;49;361;2015;Gelsted;Middelfart;5. Middelfart;.039662599;.545944006;124.5904298;.6979757090000001;664478.996;458788.4088;660979;3
410010;1994;1712;453;57;42;376;2015;Brenderup;Middelfart;5. Middelfart;.033123612;.5640266470000001;129.0729073;.7094170400000001;842454.4097;487025.8123;693683;3
410011;1279;1113;271;29;42;238;2015;Fjelsted/Harndrup;Middelfart;5. Middelfart;.036901408;.564507042;133.907967;.806849315;785393.203;494770.3591;703000;3
411001;59;58;22;1;1;4;2015;Christiansø;Christiansø;2. Aakirkeby;;;;;;;;3
420001;5382;4453;1389;98;138;810;2015;Assens;Assens;4. Assens;.045642857;.465142857;107.3745772;.503367003;689739.8901;386544.3698;589479;3
420002;1307;1164;392;21;31;231;2015;Ebberup;Assens;4. Assens;.044895778;.569748797;133.733244;.788487282;790979.3844;491744.7648;684874;3
420003;662;597;167;10;11;115;2015;Turup;Assens;4. Assens;.050543478;.580434783;145.4986523;.841397849;900096.5637000001;472442.3713;670322;3
420004;701;628;156;8;25;112;2015;Salbrovad;Assens;4. Assens;.049540347;.57711951;144.2987013;.844559585;978864.4216;518201.2776;705493;3
420005;189;175;41;5;9;42;2015;Helnæs;Assens;4. Assens;.03187251;.541832669;145.0442478;.725663717;1423887.274;470082.885;673103;3
420007;750;664;176;27;22;143;2015;Køng;Assens;4. Assens;.043378995;.615525114;139.1705607;.839534884;920529.2145;486823.8368;710254;3
420008;1957;1711;522;53;55;296;2015;Glamsbjerg;Assens;4. Assens;.039616973;.521216673;113.82;.536741214;616611.7025;418920.4638;639811;3
420009;831;719;167;13;25;156;2015;Flemløse;Assens;4. Assens;.04973822;.528795812;132.696281;.7587628870000001;731691.7399;456292.6351;662994;3
420010;390;341;91;3;11;60;2015;Søllested;Assens;4. Assens;.059306569;.585766423;144.7727273;.8;897294.6986;494680.653;663492;3
420011;415;351;77;9;9;84;2015;Ørsted;Assens;4. Assens;.043074324;.597972973;142.3839662;.764705882;807656.4449;520769.0127;702240;3
420012;632;568;130;17;17;140;2015;Dreslette;Assens;4. Assens;.038628945;.566920566;143.32;.837765957;1198213.28;523093.8439;694623;3
420013;2589;2246;642;51;70;518;2015;Haarby;Assens;4. Assens;.046149324;.491769547;123.3951407;.6215698790000001;731370.4742000001;419284.7428;629734;3
420014;524;437;117;20;13;79;2015;Jordløse;Assens;4. Assens;.058707124;.589709763;139.0536278;.769716088;797927.7358;485751.9403;668670;3
420015;1273;1176;342;30;41;252;2015;Brylle;Assens;4. Assens;.035460993;.612884161;138.4407028;.805515239;852025.3382;540007.7653;717811;3
420016;1499;1325;365;44;33;284;2015;Tommerup;Assens;4. Assens;.036596737;.591608392;123.2263514;.625560538;637498.4164;482530.4255;712688;3
420017;1776;1618;507;62;42;302;2015;Tommerup St;Assens;4. Assens;.033634933;.603461841;120.2599244;.637218045;490374.9533;486891.2124;7242345;3
420018;880;758;186;21;19;175;2015;Verninge;Assens;4. Assens;.052202284;.551386623;125.4554264;.686424474;693695.6061;446010.1989;669909;3
420019;365;316;92;3;6;73;2015;Nårup;Assens;4. Assens;.036659878;.553971487;144.8267327;.8514851490000001;858398.4466;503463.8204;678811;3
420020;4496;3946;1070;93;135;709;2015;Vissenbjerg;Assens;4. Assens;.039079141;.576273964;123.7680334;.685563114;672591.3492000001;462181.7833;688807;3
420021;2561;2209;643;57;80;479;2015;Aarup;Assens;4. Assens;.036686391;.5443786980000001;118.9380531;.512441157;562265.4054000001;444017.373;680916;3
420022;529;455;105;6;11;120;2015;Kerte;Assens;4. Assens;.047651934;.591160221;145.4227941;.857142857;866014.8375;547620.7291999999;734699;3
420023;594;537;146;17;18;93;2015;Orte;Assens;4. Assens;.040953545;.6136919320000001;145.615142;.846394984;886759.1028;523056.3053;725390;3
420024;593;529;134;12;15;106;2015;Rørup;Assens;4. Assens;.045627376;.553865653;138.9130435;.76;941283.2025;504042.4417;682232;3
