valgstedid;voters;votes;a;b;c;v;year;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct;_merge
230003;3685;3355;672;336;476;886;2007;Kajerød;Rudersdal;6. Rudersdal;;;;;;;;1
230004;2787;2532;407;328;401;665;2007;Parkvej;Rudersdal;6. Rudersdal;;;;;;;;1
230005;1560;1440;120;135;309;528;2007;Høsterkøb;Rudersdal;6. Rudersdal;;;117.5165603;.6336366490000001;;;;3
230011;2881;2622;210;258;552;1056;2007;Søllerød;Rudersdal;6. Rudersdal;;;;;;;;1
230012;2287;2029;228;183;401;747;2007;Ny Holte;Rudersdal;6. Rudersdal;;;;;;;;1
230013;2455;2304;208;299;482;843;2007;Dronninggård;Rudersdal;6. Rudersdal;;;;;;;;1
230014;2395;2203;242;203;445;801;2007;Skovly;Rudersdal;6. Rudersdal;;;;;;;;1
230015;3685;3304;603;293;437;1054;2007;Nærum;Rudersdal;6. Rudersdal;;;;;;;;1
230016;3783;3442;476;284;632;1248;2007;Gl. Holte;Rudersdal;6. Rudersdal;;;;;;;;1
230017;1304;1204;78;82;270;526;2007;Skodsborg;Rudersdal;6. Rudersdal;;;;;;;;1
230018;3617;3363;298;287;745;1328;2007;Vedbæk;Rudersdal;6. Rudersdal;;;;;;;;1
240001;796;732;121;40;144;215;2007;Ledøje Forsamlingshus;Egedal;5. Egedal;;;132.782203;.792363266;;;;3
240002;6564;6097;1330;334;1189;1550;2007;Ledøje-Smørum Idrætscenter;Egedal;5. Egedal;;;114.8977086;.753825026;;;;3
240003;4055;3669;805;194;448;1194;2007;Stenløse;Egedal;5. Egedal;;;118.8307078;.703576469;;;;3
240004;2015;1878;346;146;277;544;2007;Veksø;Egedal;5. Egedal;;;118.7100577;.6082236170000001;;;;3
240005;2426;2272;391;215;318;711;2007;Ganløse;Egedal;5. Egedal;;;135.9606481;.831018519;;;;3
240006;1206;1142;187;94;103;337;2007;Slagslunde;Egedal;5. Egedal;;;126.8875839;.92114094;;;;3
240007;4551;4139;957;218;446;1281;2007;Toftehøjskolen;Egedal;5. Egedal;;;121.1754692;.779155912;;;;3
240008;4405;3986;897;163;477;1229;2007;Stengårdsskolen;Egedal;5. Egedal;;;117.5380159;.738189538;;;;3
240009;2453;2220;509;128;273;694;2007;Bækkegårdsskolen;Egedal;5. Egedal;;;120.6504168;.771643643;;;;3
250001;5121;4272;1232;214;471;1012;2007;Frederikssund Bymidte;Frederikssund;4. Frederikssund;;;107.9824534;.606968992;;;;3
250002;4646;4196;980;213;528;1143;2007;Frederikssund Nord;Frederikssund;4. Frederikssund;;;106.6963579;.544492982;;;;3
250003;4292;3889;942;195;480;1111;2007;Frederikssund Syd;Frederikssund;4. Frederikssund;;;122.0717965;.730199614;;;;3
250004;5386;4671;1074;210;465;1308;2007;Skibby;Frederikssund;4. Frederikssund;;;116.0181543;.741650044;;;;3
250005;4542;3967;1147;188;320;864;2007;Jægerspris;Frederikssund;4. Frederikssund;;;105.136141;.681976506;;;;3
250006;2690;2300;558;95;221;534;2007;Dalby;Frederikssund;4. Frederikssund;;;;;;;;1
250007;2896;2587;535;143;260;896;2007;Slangerup;Frederikssund;4. Frederikssund;;;;;;;;1
250008;2764;2496;537;121;259;817;2007;Jørlunde;Frederikssund;4. Frederikssund;;;;;;;;1
253001;1044;922;199;31;84;328;2007;Forsamlingshuset,Godthåb;Greve;7. Greve;;;100.0952885;.213869772;;;;3
253002;2441;2274;375;86;232;981;2007;Krogårdskolen;Greve;7. Greve;;;136.0833864;.892079058;;;;3
253003;1916;1718;398;86;146;579;2007;Hedelyskolen;Greve;7. Greve;;;113.1895206;.562318841;;;;3
253004;3691;3486;689;119;386;1362;2007;Mosedeskolen;Greve;7. Greve;;;137.8667355;.97572314;;;;3
253005;4195;3886;728;155;438;1502;2007;Karlslundehallerne;Greve;7. Greve;;;128.2007708;.842326559;;;;3
253006;1455;1257;251;54;126;456;2007;Karlslunde Skole;Greve;7. Greve;;;123.1694981;.7568263240000001;;;;3
253007;3853;3532;823;123;344;1202;2007;Tune Hallerne;Greve;7. Greve;;;85.16986473999999;.246618433;;;;3
253008;2396;2189;467;73;199;811;2007;Tjørnelyskolen;Greve;7. Greve;;;;;;;;1
253009;2939;2454;610;66;159;614;2007;Gersagerskolen;Greve;7. Greve;;;;;;;;1
253010;4310;3355;939;91;209;805;2007;Hundigeskolen;Greve;7. Greve;;;;;;;;1
253011;5767;5126;1098;202;497;1776;2007;Holmeagerskolen;Greve;7. Greve;;;;;;;;1
259001;3170;2777;723;120;309;718;2007;Køge By - Midt;Køge;6. Køge;;;96.95478722999999;.436702128;;;;3
259002;4230;3578;1130;113;243;765;2007;Køge By - Vest;Køge;6. Køge;;;92.60224949000001;.321063395;;;;3
259003;707;643;143;25;85;219;2007;Lellinge;Køge;6. Køge;;;125.8287293;.737569061;;;;3
259004;1532;1358;298;45;124;432;2007;Højelse / Lille Skensved;Køge;6. Køge;;;126.0349127;.753117207;;;;3
259005;3880;3306;995;106;241;777;2007;Ølby;Køge;6. Køge;;;94.85457064000001;.325484765;;;;3
259006;2912;2566;612;73;240;781;2007;Ølsemagle;Køge;6. Køge;;;125.334608;.78138942;;;;3
259007;3076;2713;733;95;224;741;2007;Herfølge;Køge;6. Køge;;;112.1757862;.569835549;;;;3
259008;1021;917;199;23;99;264;2007;Alkestrup;Køge;6. Køge;;;133.9299611;.865758755;;;;3
259009;3690;3225;984;130;251;765;2007;Hastrup;Køge;6. Køge;;;102.7992021;.449024823;;;;3
259010;3782;3379;883;134;331;929;2007;Køge By - Nord;Køge;6. Køge;;;101.2152625;.551830613;;;;3
259011;1711;1460;389;49;131;327;2007;Herfølge - Syd;Køge;6. Køge;;;100.6017624;.450951457;;;;3
259012;4030;3596;843;182;397;991;2007;Borup;Køge;6. Køge;;;111.2097902;.546853147;;;;3
259013;2473;2265;500;112;227;772;2007;Ejby;Køge;6. Køge;;;126.9189189;.801544402;;;;3
259014;988;906;165;43;90;318;2007;Gørslev;Køge;6. Køge;;;136.7430279;.856573705;;;;3
259015;2442;2193;441;62;246;766;2007;Bjæverskov;Køge;6. Køge;;;127.5332811;.797180893;;;;3
259016;1248;1150;245;36;139;391;2007;Vemmedrup;Køge;6. Køge;;;;.900311526;;;;3
260001;7445;6496;1688;329;448;1526;2007;Hundested Hallen;Frederiksværk-Hundested;4. Frederikssund;;;110.5113368;.681388758;;;;3
260002;4972;4268;1140;186;321;1066;2007;Enghave Hallen;Frederiksværk-Hundested;4. Frederikssund;;;106.7040288;.740239677;;;;3
260003;8250;6778;1993;318;554;1557;2007;Rådhuset;Frederiksværk-Hundested;4. Frederikssund;;;98.08843416000001;.542692764;;;;3
260004;2284;1940;453;86;135;572;2007;Ølsted Hallen;Frederiksværk-Hundested;4. Frederikssund;;;100.8842378;.693464804;;;;3
265001;4484;3894;893;298;428;813;2007;Roskilde Bymidte;Roskilde;8. Roskilde;;;91.11325553;.357068551;;;;3
265002;4279;3892;878;287;539;1030;2007;Klostermarken;Roskilde;8. Roskilde;;;99.7853211;.533944954;;;;3
265003;6046;5290;1427;366;407;1011;2007;Sankt Jørgen;Roskilde;8. Roskilde;;;85.89303992000001;.387666325;;;;3
265004;3441;2972;762;155;228;549;2007;Hedegårdene;Roskilde;8. Roskilde;;;78.84990843;.373102631;;;;3
265005;4777;4101;1114;203;354;835;2007;Østervang;Roskilde;8. Roskilde;;;80.04288672;.345755694;;;;3
265006;5519;5095;955;414;766;1468;2007;Himmelev;Roskilde;8. Roskilde;;;103.4190438;.516441866;;;;3
265007;3203;2981;745;195;311;874;2007;Svogerslev;Roskilde;8. Roskilde;;;115.0352608;.695146485;;;;3
265008;1704;1605;351;79;191;474;2007;Vindinge;Roskilde;8. Roskilde;;;127.0463289;.770810572;;;;3
265009;829;747;161;47;54;231;2007;Vor Frue;Roskilde;8. Roskilde;;;124.0410959;.840182648;;;;3
265010;4819;3941;1133;185;256;686;2007;Æblehaven;Roskilde;8. Roskilde;;;66.94294178;.204052318;;;;3
265011;2377;2185;453;127;230;652;2007;Gundsølille;Roskilde;8. Roskilde;;;122.1828417;.659612384;;;;3
265013;4369;4004;747;217;549;1273;2007;Jyllinge;Roskilde;8. Roskilde;;;115.2348008;.918238994;;;;3
265014;1873;1724;415;73;184;503;2007;Gundsømagle;Roskilde;8. Roskilde;;;124.6887755;.782653061;;;;3
265015;2664;2475;456;113;343;929;2007;Baunehøj;Roskilde;8. Roskilde;;;;;;;;1
265016;1639;1511;346;73;157;507;2007;Gadstrup;Roskilde;8. Roskilde;;;134.2542787;.897310513;;;;3
265017;3171;2907;779;142;284;904;2007;Viby;Roskilde;8. Roskilde;;;116.3498542;.651895044;;;;3
265018;828;757;143;32;72;252;2007;Snoldelev;Roskilde;8. Roskilde;;;136.5238095;.89047619;;;;3
265020;1156;1089;223;52;114;386;2007;Dåstrup;Roskilde;8. Roskilde;;;139.3867121;.95911414;;;;3
265021;1669;1469;268;176;141;260;2007;Trekroner;Roskilde;8. Roskilde;;;103.9750786;.520036331;;;;3
269001;3113;2822;614;102;270;926;2007;Havdrup;Solrød;7. Greve;;;119.9899306;.726488862;;;;3
269002;598;556;82;30;62;212;2007;Solrød;Solrød;7. Greve;;;;;;;;1
269003;550;500;98;26;59;197;2007;Jersie;Solrød;7. Greve;;;;;;;;1
269004;4130;3713;670;131;388;1491;2007;Det Nordlige Strandområde;Solrød;7. Greve;;;122.5766069;.7855007470000001;;;;3
269005;6522;5806;1152;209;622;2148;2007;Det Sydlige Strandområde;Solrød;7. Greve;;;112.748844;.666514554;;;;3
270001;3632;3136;585;132;244;984;2007;Blistrup;Gribskov;3. Hillerød;;;107.3748797;.846487007;;;;3
270002;2385;2055;400;140;170;611;2007;Esbønderup;Gribskov;3. Hillerød;;;113.0052395;.82260479;;;;3
270003;386;366;44;17;54;125;2007;Valby;Gribskov;3. Hillerød;;;;.898395722;;;;3
270004;3492;3017;585;141;252;974;2007;Græsted;Gribskov;3. Hillerød;;;114.1171706;.749460043;;;;3
270005;1670;1521;275;96;211;543;2007;Annisse;Gribskov;3. Hillerød;;;141.7463026;.882821388;;;;3
270006;4941;4325;860;213;458;1359;2007;Gilleleje;Gribskov;3. Hillerød;;;111.9951293;.738104159;;;;3
270007;1230;1082;189;57;89;351;2007;Søborg;Gribskov;3. Hillerød;;;121.155624;.842835131;;;;3
270008;5709;4936;1061;254;469;1563;2007;Helsinge;Gribskov;3. Hillerød;;;112.5392428;.657125269;;;;3
270009;758;693;123;43;76;212;2007;Mårum;Gribskov;3. Hillerød;;;;.847938144;;;;3
270010;2170;1963;381;139;193;658;2007;Ramløse;Gribskov;3. Hillerød;;;133.8961646;.8662301220000001;;;;3
270011;2190;1943;396;99;168;562;2007;Vejby;Gribskov;3. Hillerød;;;111.6174056;.822660099;;;;3
270012;1494;1343;267;140;120;323;2007;Tibirke;Gribskov;3. Hillerød;;;109.5235426;.847533632;;;;3
306001;3100;2700;602;124;244;757;2007;Asnæs;Odsherred;10. Kalundborg;;;113.0273893;.663752914;;;;3
306002;2942;2502;633;89;174;688;2007;Fårevejle;Odsherred;10. Kalundborg;;;114.2895846;.754966887;;;;3
306003;1962;1674;385;77;86;466;2007;Grevinge;Odsherred;10. Kalundborg;;;111.5794393;.758878505;;;;3
306004;2585;2189;478;98;152;662;2007;Hørve;Odsherred;10. Kalundborg;;;114.8987854;.672064777;;;;3
306005;1080;940;220;28;48;243;2007;Odden;Odsherred;10. Kalundborg;;;105.1980983;.722662441;;;;3
306006;2435;2104;465;93;157;716;2007;Vig;Odsherred;10. Kalundborg;;;113.9874816;.657584683;;;;3
306007;4890;4100;1276;170;281;981;2007;Nykøbing;Odsherred;10. Kalundborg;;;96.48117840000001;.542062193;;;;3
306008;1330;1199;262;58;100;347;2007;Rørvig;Odsherred;10. Kalundborg;;;111.13723;.684879288;;;;3
306010;1218;1053;229;37;55;282;2007;Egebjerg;Odsherred;10. Kalundborg;;;124.4688923;.761760243;;;;3
306011;2847;2384;579;91;115;652;2007;Højby;Odsherred;10. Kalundborg;;;104.222361;.703935041;;;;3
306012;563;484;104;19;19;139;2007;Lumsås;Odsherred;10. Kalundborg;;;117.5728155;.734627832;;;;3
306013;843;714;169;29;41;199;2007;Nr. Asmindrup;Odsherred;10. Kalundborg;;;119.67;.758;;;;3
316001;5797;4961;1287;350;523;1139;2007;Adm.centret Holbæk Centrum;Holbæk;9. Holbæk;;;100.3193018;.418149264;;;;3
316002;6799;5535;1746;279;459;1113;2007;Slotsmarksskolen Holbæk Vest;Holbæk;9. Holbæk;;;85.89724167;.237935806;;;;3
316003;5715;5021;1370;343;569;1179;2007;Bjergmarkskolen Holbæk Øst;Holbæk;9. Holbæk;;;89.08309342;.314381536;;;;3
316004;2248;2063;489;144;249;604;2007;Tuse;Holbæk;9. Holbæk;;;131.2404641;.849145154;;;;3
316005;722;647;155;18;23;167;2007;Orø;Holbæk;9. Holbæk;;;124.6163216;.794153471;;;;3
316006;3043;2750;643;134;289;808;2007;Vipperød;Holbæk;9. Holbæk;;;119.0836864;.80720339;;;;3
316007;811;714;151;39;64;221;2007;Hagested;Holbæk;9. Holbæk;;;118.25;.622043011;;;;3
316008;1752;1580;359;70;111;491;2007;Udby;Holbæk;9. Holbæk;;;122.2400262;.728580772;;;;3
316010;3012;2594;603;102;223;811;2007;Regstrup;Holbæk;9. Holbæk;;;123.8791849;.72852984;;;;3
316011;1468;1266;292;44;96;402;2007;Undløse;Holbæk;9. Holbæk;;;110.7991513;.58698727;;;;3
316013;2667;2261;580;83;153;697;2007;Svinninge;Holbæk;9. Holbæk;;;112.669837;.670516304;;;;3
316014;1280;1110;228;57;84;389;2007;Kundby;Holbæk;9. Holbæk;;;119.9325397;.761904762;;;;3
316015;1124;1003;263;42;66;302;2007;Gislinge;Holbæk;9. Holbæk;;;103.4246575;.742009132;;;;3
316017;3612;3115;821;136;232;863;2007;Jyderup;Holbæk;9. Holbæk;;;;;;;;1
316018;812;723;182;23;46;222;2007;Knabstrup;Holbæk;9. Holbæk;;;;;;;;1
316019;2293;1949;451;67;149;627;2007;Mørkøv;Holbæk;9. Holbæk;;;;;;;;1
316021;3454;3064;746;197;236;871;2007;Tølløse;Holbæk;9. Holbæk;;;;;;;;1
316022;1334;1196;245;69;77;357;2007;Kr. Eskilstrup;Holbæk;9. Holbæk;;;;;;;;1
316023;1392;1239;287;44;87;344;2007;St. Merløse;Holbæk;9. Holbæk;;;;;;;;1
316024;1080;936;177;45;73;324;2007;Ugerløse;Holbæk;9. Holbæk;;;;;;;;1
320001;5197;4552;1127;200;426;1357;2007;Haslev 01;Faxe;5. Faxe;;;114.9300755;.616159378;;;;3
320002;5901;5040;1180;230;481;1427;2007;Haslev 02;Faxe;5. Faxe;;;113.9591557;.605396295;;;;3
320003;3655;3064;896;90;291;804;2007;Faxe;Faxe;5. Faxe;;;112.0903955;.551789077;;;;3
320004;3093;2672;663;96;238;665;2007;Hylleholt;Faxe;5. Faxe;;;118.6263066;.691033283;;;;3
320005;3039;2649;564;98;243;802;2007;Karise;Faxe;5. Faxe;;;127.8028714;.762082371;;;;3
320006;2653;2330;484;80;249;814;2007;Dalby;Faxe;5. Faxe;;;128.4076433;.792639774;;;;3
320007;2815;2429;519;68;252;762;2007;Rønnede;Faxe;5. Faxe;;;127.205298;.720529801;;;;3
326001;481;412;73;26;24;101;2007;Eskebjerg;Kalundborg;10. Kalundborg;;;122.2998596;.733146067;;;;3
326002;2193;1853;379;66;108;500;2007;Føllenslev-Særslev;Kalundborg;10. Kalundborg;;;110.0421941;.700421941;;;;3
326003;337;302;70;23;13;73;2007;Sejerø;Kalundborg;10. Kalundborg;;;114.0735689;.671629143;;;;3
326004;638;550;117;40;26;130;2007;Viskinge;Kalundborg;10. Kalundborg;;;110.3056769;.609170306;;;;3
326005;1636;1380;397;101;68;350;2007;Svebølle;Kalundborg;10. Kalundborg;;;120.4973822;.757853403;;;;3
326006;904;739;169;24;36;168;2007;Bregninge;Kalundborg;10. Kalundborg;;;105.5902778;.7256944440000001;;;;3
326007;2388;1991;534;55;117;568;2007;Gørlev;Kalundborg;10. Kalundborg;;;112.1627409;.805139186;;;;3
326008;1390;1196;237;33;68;413;2007;Kirke-Helsinge;Kalundborg;10. Kalundborg;;;120.374465;.711126961;;;;3
326009;507;457;88;11;33;107;2007;Reersø;Kalundborg;10. Kalundborg;;;108.136847;.525196486;;;;3
326010;868;774;162;30;44;241;2007;Svallerup;Kalundborg;10. Kalundborg;;;128.2178218;.73019802;;;;3
326011;258;226;38;3;18;67;2007;Jorløse;Kalundborg;10. Kalundborg;;;;.836700337;;;;3
326012;1048;922;216;43;48;306;2007;Rørby;Kalundborg;10. Kalundborg;;;94.71571906;.421404682;;;;3
326013;358;306;65;19;20;85;2007;Store Fuglede;Kalundborg;10. Kalundborg;;;86.89718717;.463461639;;;;3
326014;548;474;109;24;35;153;2007;Lille Fuglede;Kalundborg;10. Kalundborg;;;131.2913048;.809783272;;;;3
326015;1534;1295;294;46;89;410;2007;Ubby;Kalundborg;10. Kalundborg;;;125.9839498;.811584089;;;;3
326016;346;315;75;7;20;85;2007;Værslev;Kalundborg;10. Kalundborg;;;127.76566;.824384787;;;;3
326017;2001;1730;416;53;130;524;2007;Finderup 1;Kalundborg;10. Kalundborg;;;124.3142145;.805486284;;;;3
326018;1760;1496;369;41;100;426;2007;Finderup 2;Kalundborg;10. Kalundborg;;;98.02889096;.349487418;;;;3
326019;598;519;120;4;32;143;2007;Sæby-Hallenslev;Kalundborg;10. Kalundborg;;;;;;;;1
326020;410;356;54;6;31;124;2007;Reerslev;Kalundborg;10. Kalundborg;;;;;;;;1
326021;419;372;60;17;24;113;2007;Buerup;Kalundborg;10. Kalundborg;;;;;;;;1
326022;646;578;128;24;39;167;2007;Gierslev;Kalundborg;10. Kalundborg;;;;;;;;1
326023;469;405;70;6;29;135;2007;Ørslev-Solbjerg;Kalundborg;10. Kalundborg;;;;;;;;1
326024;3203;2600;667;139;182;644;2007;Kalundborghallen;Kalundborg;10. Kalundborg;;;;;;;;1
326025;2569;2083;662;63;98;403;2007;Rynkevang;Kalundborg;10. Kalundborg;;;;;;;;1
326026;967;844;211;44;60;240;2007;Tømmerup;Kalundborg;10. Kalundborg;;;;;;;;1
326027;1583;1387;360;45;86;364;2007;Årby;Kalundborg;10. Kalundborg;;;;;;;;1
326028;3406;3024;703;123;242;869;2007;Raklev;Kalundborg;10. Kalundborg;;;;;;;;1
326029;696;621;121;19;43;181;2007;Røsnæs;Kalundborg;10. Kalundborg;;;;;;;;1
326030;3232;2666;789;86;190;699;2007;Ulshøj;Kalundborg;10. Kalundborg;;;;;;;;1
329001;7145;5992;1589;248;601;1655;2007;Ringsted Nørretorv;Ringsted;11. Ringsted;;;97.40717822000001;.354207921;;;;3
329002;582;529;116;9;47;182;2007;Bringstrup;Ringsted;11. Ringsted;;;139.9221184;.8380062310000001;;;;3
329003;574;521;108;19;41;170;2007;Gyrstinge;Ringsted;11. Ringsted;;;;.802816901;;;;3
329004;3609;3178;887;99;222;928;2007;Benløse;Ringsted;11. Ringsted;;;109.0201123;.820392891;;;;3
329005;986;907;163;47;77;239;2007;Haraldsted;Ringsted;11. Ringsted;;;136.7490119;.87944664;;;;3
329006;4242;3602;1081;147;245;872;2007;Ringsted Dagmarskolen;Ringsted;11. Ringsted;;;92.31723903;.349880993;;;;3
329008;1041;970;212;72;68;223;2007;Jystrup;Ringsted;11. Ringsted;;;137.8019802;.732673267;;;;3
329009;993;884;222;28;81;281;2007;Kværkeby;Ringsted;11. Ringsted;;;;.850943396;;;;3
329010;1018;931;237;42;87;291;2007;Vetterslev;Ringsted;11. Ringsted;;;140.3036053;.907020873;;;;3
329011;524;456;102;12;31;153;2007;Sneslev;Ringsted;11. Ringsted;;;124.8233216;.671378092;;;;3
329012;833;749;155;41;58;244;2007;Nordrup;Ringsted;11. Ringsted;;;135.7894737;.799043062;;;;3
329013;971;858;186;36;65;245;2007;Vigersted;Ringsted;11. Ringsted;;;127.3320537;.80806142;;;;3
329014;672;583;136;13;44;180;2007;Ørslev;Ringsted;11. Ringsted;;;118.4733894;.719887955;;;;3
330001;1319;1113;257;35;68;346;2007;Dalmose;Slagelse;12. Slagelse;;;130.1898539;.770784293;;;;3
330002;1184;1034;196;36;72;329;2007;Flakkebjerg;Slagelse;12. Slagelse;;;134.7743191;.793208822;;;;3
330003;1133;1018;212;29;75;375;2007;Slots Bjergby;Slagelse;12. Slagelse;;;120.46042;.581583199;;;;3
330004;1435;1277;307;36;74;450;2007;Sørbymagle;Slagelse;12. Slagelse;;;128.1105048;.754433834;;;;3
330005;5936;5074;1608;102;361;1162;2007;Korsør Søndre Bydel;Slagelse;12. Slagelse;;;98.36406744;.449157007;;;;3
330006;5570;4501;1520;90;262;788;2007;Korsør Nordre Bydel;Slagelse;12. Slagelse;;;91.06131427;.373109706;;;;3
330007;1878;1700;500;35;106;472;2007;Tårnborg;Slagelse;12. Slagelse;;;125.8785942;.914802982;;;;3
330008;2519;2248;477;55;147;759;2007;Vemmelev;Slagelse;12. Slagelse;;;131.3081395;.859634551;;;;3
330009;4483;3725;1045;148;277;880;2007;Søndermark;Slagelse;12. Slagelse;;;100.4576231;.480679196;;;;3
330010;1351;1180;243;40;70;364;2007;Rude;Slagelse;12. Slagelse;;;128.1751337;.792780749;;;;3
330011;2970;2517;558;96;193;751;2007;Skælskør Vest;Slagelse;12. Slagelse;;;101.1671018;.425065274;;;;3
330012;187;162;36;6;12;40;2007;Agersø;Slagelse;12. Slagelse;;;;.67768595;;;;3
330013;1024;898;153;17;72;322;2007;Boeslunde;Slagelse;12. Slagelse;;;130.7731959;.771477663;;;;3
330014;362;313;56;14;25;103;2007;Eggeslevmagle;Slagelse;12. Slagelse;;;133.3731706;.754284896;;;;3
330015;2086;1756;471;37;114;501;2007;Skælskør Øst;Slagelse;12. Slagelse;;;102.5542169;.539759036;;;;3
330016;420;370;73;11;24;103;2007;Magleby;Slagelse;12. Slagelse;;;133.0598649;.7620888850000001;;;;3
330017;150;134;29;2;4;28;2007;Omø;Slagelse;12. Slagelse;;;;.714285714;;;;3
330018;547;500;85;14;52;159;2007;Tjæreby;Slagelse;12. Slagelse;;;136.5552473;.801103349;;;;3
330019;5066;3874;986;130;377;943;2007;Slagelse Hallen;Slagelse;12. Slagelse;;;77.54272398000001;.148886587;;;;3
330020;4247;3589;939;96;316;1025;2007;Antvorskov;Slagelse;12. Slagelse;;;97.47491039000001;.43046595;;;;3
330021;4724;4127;1065;144;375;1160;2007;Vesthallen;Slagelse;12. Slagelse;;;107.9591474;.621314387;;;;3
330022;5581;4501;1229;130;318;1146;2007;Nordhallen;Slagelse;12. Slagelse;;;98.18911175;.389398281;;;;3
330023;696;598;99;19;73;209;2007;Slagelse Produktionsskole;Slagelse;12. Slagelse;;;;;;;;1
330024;691;632;118;23;70;234;2007;Vestermose;Slagelse;12. Slagelse;;;141.1510707;.853216773;;;;3
330025;1784;1576;299;50;112;554;2007;Stillinge;Slagelse;12. Slagelse;;;115.7776749;.854947428;;;;3
330026;440;405;72;7;33;132;2007;Havrebjerg;Slagelse;12. Slagelse;;;130.431402;.807491908;;;;3
336001;3368;2971;732;107;261;891;2007;Hårlevhallen;Stevns;5. Faxe;;;123.4538185;.7454212140000001;;;;3
336002;4464;4044;839;136;394;1313;2007;Strøbyhallen;Stevns;5. Faxe;;;122.5754948;.821651942;;;;3
336003;889;800;177;35;73;229;2007;Lyderslev-Frøslev;Stevns;5. Faxe;;;115.8461039;.64275999;;;;3
336004;1017;881;229;30;52;247;2007;Magleby-Stevns;Stevns;5. Faxe;;;120.2696701;.757614213;;;;3
336005;891;816;180;21;83;279;2007;Hellested;Stevns;5. Faxe;;;;;;;;1
336006;3902;3340;929;123;350;908;2007;Store-Heddinge;Stevns;5. Faxe;;;;;;;;1
336007;2036;1811;447;68;162;509;2007;Højerup-Ll-Heddinge-Havnelev;Stevns;5. Faxe;;;;;;;;1
340001;3722;3140;765;102;272;863;2007;Dianalund;Sorø;11. Ringsted;;;119.3154762;.664115646;;;;3
340002;1394;1173;296;28;90;311;2007;Ruds Vedby;Sorø;11. Ringsted;;;117.2115385;.673076923;;;;3
340003;557;496;91;17;44;146;2007;Niløse;Sorø;11. Ringsted;;;;;;;;1
340004;1162;1026;241;25;62;343;2007;Alsted Fjenneslev;Sorø;11. Ringsted;;;129.6060071;.826651264;;;;3
340005;4084;3552;957;209;400;930;2007;Sorø;Sorø;11. Ringsted;;;95.81841909000001;.446681581;;;;3
340006;3392;3050;712;179;280;858;2007;Frederiksberg;Sorø;11. Ringsted;;;122.4260509;.721847431;;;;3
340007;539;473;93;20;39;141;2007;Nyrup;Sorø;11. Ringsted;;;;;;;;1
340008;2252;1988;501;70;190;605;2007;Pedersborg;Sorø;11. Ringsted;;;121.5037458;.670119559;;;;3
340009;820;731;138;34;44;252;2007;Slaglille Bjernede;Sorø;11. Ringsted;;;;;;;;1
340010;1881;1611;429;32;119;447;2007;Stenlille;Sorø;11. Ringsted;;;120.9919432;.720401758;;;;3
340011;225;213;38;11;15;78;2007;Flinterup;Sorø;11. Ringsted;;;;;;;;1
340012;976;838;167;28;79;266;2007;Munke Bjergby;Sorø;11. Ringsted;;;;;;;;1
340013;600;539;116;25;37;168;2007;Stenmagle;Sorø;11. Ringsted;;;;;;;;1
350001;2842;2526;571;89;215;839;2007;Hyllinge-Lyndby;Lejre;6. Køge;;;117.7294686;.769496204;;;;3
350002;1905;1699;364;80;113;571;2007;Rye;Lejre;6. Køge;;;123.058104;.839959225;;;;3
350003;1239;1136;232;54;81;357;2007;Sæby-Gershøj;Lejre;6. Køge;;;120.8050222;.846381093;;;;3
350004;1086;1002;218;46;66;365;2007;Sonnerup;Lejre;6. Køge;;;134.7294939;.90052356;;;;3
350005;903;817;167;33;66;282;2007;Glim;Lejre;6. Køge;;;135.2430556;.875;;;;3
350006;3097;2809;703;191;242;694;2007;Hvalsø;Lejre;6. Køge;;;114.5917194;.593444508;;;;3
350008;2187;2005;460;76;191;609;2007;Kr.Såby;Lejre;6. Køge;;;127.9401251;.781054513;;;;3
350009;2024;1895;371;86;210;650;2007;Gevninge;Lejre;6. Køge;;;125.2646776;.841193455;;;;3
350011;1808;1716;326;172;200;534;2007;Lejre;Lejre;6. Køge;;;135.7432432;.856981982;;;;3
350012;2255;2054;450;117;196;649;2007;Osted;Lejre;6. Køge;;;132.8589527;.821790541;;;;3
360001;713;608;153;6;23;198;2007;Errindlev;Lolland;1. Lolland;;;;;;;;1
360003;2291;1930;640;37;76;531;2007;Holeby;Lolland;1. Lolland;;;115.9784699;.712302235;;;;3
360005;1114;935;186;17;64;211;2007;Halsted;Lolland;1. Lolland;;;;;;;;1
360008;970;816;164;14;39;211;2007;Sandby;Lolland;1. Lolland;;;123.0813008;.746341463;;;;3
360011;1908;1605;425;36;81;380;2007;Søllested;Lolland;1. Lolland;;;120.4978723;.6800000000000001;;;;3
360013;5588;4747;1657;107;304;1249;2007;Maribo;Lolland;1. Lolland;;;103.2176122;.522720858;;;;3
360014;54;46;8;5;0;16;2007;Askø;Lolland;1. Lolland;;;;;;;;1
360019;3028;2502;684;38;121;681;2007;Østofte;Lolland;1. Lolland;;;122.2996795;.736111111;;;;3
360020;7641;6400;1206;79;280;866;2007;Nakskov Vest;Lolland;1. Lolland;;;100.0002161;.505085085;;;;3
360021;3498;2849;564;23;95;354;2007;Nakskov Øst;Lolland;1. Lolland;;;106.8714831;.583352068;;;;3
360026;549;472;116;5;22;118;2007;Birket;Lolland;1. Lolland;;;120.2148997;.747851003;;;;3
