"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger"
"195";"259006";"259006";"34";"6";"2";"2";"163";"500";"628";"219";"57";"3";"4";"271";"1329";"1760";"650";"190";"9";"1217";"43";"303";"-";"1";"5";"3";"3278";"92";"820";"-";"2";"12";"9";"1226";"-";"297";"1";"45";"-";"3";"3267";"-";"808";"2";"127";"-";"9"
"195";"259007";"259007";"34";"6";"2";"81";"293";"556";"412";"164";"105";"22";"112";"458";"1358";"1132";"490";"399";"55";"981";"466";"141";"-";"-";"23";"22";"2624";"974";"223";"-";"-";"128";"55";"918";"29";"469";"37";"158";"-";"22";"2397";"50";"988";"116";"398";"-";"55"
"195";"259008";"259008";"34";"6";"2";"3";"37";"144";"188";"95";"47";"5";"3";"66";"362";"518";"289";"154";"15";"460";"38";"5";"-";"3";"8";"5";"1286";"68";"8";"-";"7";"23";"15";"445";"-";"19";"5";"45";"-";"5";"1222";"-";"31";"10";"129";"-";"15"
"195";"259009";"259009";"34";"6";"2";"88";"555";"918";"452";"162";"81";"79";"98";"722";"2279";"1231";"495";"233";"161";"918";"697";"634";"-";"-";"7";"79";"2489";"1386";"1171";"-";"-";"12";"161";"1013";"56";"1007";"65";"115";"-";"79";"2670";"105";"1968";"70";"245";"-";"161"
"195";"259010";"259010";"34";"6";"2";"68";"766";"655";"496";"215";"67";"9";"87";"1120";"1499";"1350";"653";"230";"44";"1029";"253";"968";"-";"-";"17";"9";"2835";"574";"1444";"-";"-";"86";"44";"1251";"83";"386";"142";"405";"-";"9";"3194";"110";"753";"212";"670";"-";"44"
"195";"259011";"259011";"34";"6";"2";"64";"257";"472";"199";"48";"15";"-";"66";"314";"1281";"578";"157";"56";"-";"281";"766";"7";"-";"-";"1";"-";"815";"1624";"12";"-";"-";"1";"-";"432";"42";"562";"-";"19";"-";"-";"1219";"61";"1123";"-";"49";"-";"-"
"195";"261001";"261001";"35";"6";"2";"9";"158";"209";"261";"128";"75";"-";"14";"233";"475";"677";"391";"231";"-";"581";"181";"31";"-";"40";"7";"-";"1547";"337";"43";"-";"73";"21";"-";"705";"1";"56";"30";"48";"-";"-";"1744";"2";"91";"46";"138";"-";"-"
"195";"261002";"261002";"35";"6";"2";"1";"28";"46";"62";"32";"30";"-";"1";"47";"100";"172";"106";"104";"-";"177";"18";"3";"-";"-";"1";"-";"484";"28";"14";"-";"-";"4";"-";"169";"-";"-";"15";"15";"-";"-";"461";"-";"-";"28";"41";"-";"-"
"195";"261003";"261003";"35";"6";"2";"7";"59";"157";"467";"141";"57";"6";"13";"91";"335";"1332";"454";"188";"37";"722";"151";"9";"-";"-";"6";"6";"2068";"306";"18";"-";"-";"21";"37";"761";"56";"3";"15";"53";"-";"6";"2157";"96";"3";"20";"137";"-";"37"
"195";"261004";"261004";"35";"6";"2";"2";"87";"237";"397";"166";"82";"2";"39";"121";"513";"1052";"488";"287";"5";"835";"100";"15";"-";"-";"21";"2";"2221";"177";"24";"-";"-";"78";"5";"809";"23";"19";"38";"80";"2";"2";"2135";"31";"43";"106";"182";"3";"5"
"195";"261005";"261005";"35";"6";"2";"3";"22";"132";"157";"65";"53";"5";"3";"43";"302";"437";"200";"181";"52";"409";"8";"-";"-";"-";"15";"5";"1132";"18";"-";"-";"-";"16";"52";"378";"1";"-";"6";"47";"-";"5";"1036";"12";"-";"19";"99";"-";"52"
"195";"263001";"263001";"35";"6";"2";"6";"58";"203";"339";"146";"66";"1";"8";"89";"466";"964";"450";"242";"3";"724";"76";"11";"-";"6";"1";"1";"2076";"109";"24";"-";"8";"2";"3";"734";"22";"-";"18";"39";"5";"1";"2057";"32";"-";"19";"102";"9";"3"
"195";"263002";"263002";"35";"6";"2";"43";"316";"438";"556";"181";"43";"14";"48";"416";"1080";"1548";"582";"144";"45";"995";"399";"152";"-";"8";"23";"14";"2795";"658";"311";"-";"16";"38";"45";"1010";"39";"333";"1";"120";"74";"14";"2785";"50";"635";"6";"257";"85";"45"
"195";"263003";"263003";"35";"6";"2";"1";"15";"118";"178";"73";"35";"3";"1";"22";"281";"507";"229";"139";"12";"403";"9";"3";"-";"-";"5";"3";"1148";"16";"5";"-";"-";"10";"12";"374";"-";"-";"6";"40";"-";"3";"1071";"-";"-";"7";"101";"-";"12"
"195";"263004";"263004";"35";"6";"2";"1";"11";"35";"39";"24";"28";"2";"2";"22";"80";"102";"76";"102";"5";"119";"2";"11";"-";"-";"6";"2";"337";"4";"28";"-";"-";"15";"5";"108";"-";"-";"-";"30";"-";"2";"313";"-";"-";"-";"71";"-";"5"
"195";"263005";"263005";"35";"6";"2";"1";"14";"150";"262";"106";"54";"1";"1";"29";"368";"744";"327";"183";"3";"584";"-";"-";"-";"1";"2";"1";"1643";"-";"-";"-";"1";"8";"3";"563";"-";"-";"2";"22";"-";"1";"1580";"-";"-";"4";"68";"-";"3"
"195";"265001";"265001";"33";"6";"2";"128";"1158";"921";"446";"147";"79";"9";"150";"1594";"1822";"1135";"414";"330";"131";"436";"168";"2200";"38";"-";"37";"9";"1234";"373";"3630";"54";"-";"154";"131";"1028";"209";"320";"59";"1115";"148";"9";"2318";"363";"533";"113";"1850";"268";"131"
"195";"265002";"265002";"33";"6";"2";"114";"798";"1004";"528";"191";"90";"1";"140";"1075";"2131";"1352";"533";"375";"3";"1177";"284";"1237";"23";"-";"4";"1";"3080";"637";"1765";"24";"-";"100";"3";"1455";"390";"241";"8";"549";"82";"1";"3565";"583";"498";"61";"788";"111";"3"
"195";"265003";"265003";"33";"6";"2";"335";"1414";"1450";"535";"140";"34";"3";"392";"1947";"3552";"1610";"445";"295";"19";"1165";"766";"1778";"170";"-";"29";"3";"3215";"1625";"2919";"221";"-";"261";"19";"1515";"426";"1190";"218";"362";"197";"3";"3850";"736";"2318";"439";"601";"297";"19"
"195";"265004";"265004";"33";"6";"2";"200";"1146";"789";"244";"57";"10";"-";"216";"1718";"1972";"745";"170";"45";"-";"516";"169";"1592";"160";"-";"9";"-";"1437";"395";"2811";"205";"-";"18";"-";"906";"494";"481";"15";"445";"105";"-";"2214";"729";"1057";"36";"673";"157";"-"
"195";"265005";"265005";"33";"6";"2";"230";"1792";"745";"426";"171";"17";"9";"275";"2682";"1786";"1099";"498";"95";"11";"840";"21";"2255";"254";"1";"10";"9";"2202";"45";"3778";"330";"1";"79";"11";"1169";"270";"1275";"10";"191";"466";"9";"2732";"361";"2250";"61";"328";"703";"11"
"195";"265006";"265006";"33";"6";"2";"595";"691";"1233";"892";"494";"200";"1";"649";"1045";"3050";"2490";"1432";"779";"3";"1664";"1165";"604";"651";"1";"20";"1";"4588";"2678";"1147";"783";"2";"247";"3";"2120";"188";"1314";"29";"268";"186";"1";"5757";"313";"2318";"106";"597";"354";"3"
"195";"265007";"265007";"33";"6";"2";"19";"245";"776";"536";"190";"43";"-";"19";"370";"1790";"1513";"565";"140";"-";"904";"848";"28";"18";"-";"11";"-";"2483";"1827";"32";"18";"-";"37";"-";"1261";"270";"215";"14";"48";"1";"-";"3307";"509";"416";"32";"132";"1";"-"
"195";"265008";"265008";"33";"6";"2";"15";"71";"249";"386";"117";"39";"1";"20";"109";"605";"1070";"372";"137";"7";"654";"196";"10";"12";"-";"5";"1";"1837";"425";"24";"13";"-";"14";"7";"676";"43";"115";"3";"40";"-";"1";"1895";"97";"220";"7";"94";"-";"7"
"195";"265009";"265009";"33";"6";"2";"29";"23";"138";"159";"55";"34";"1";"40";"55";"350";"400";"176";"123";"1";"384";"14";"14";"22";"-";"4";"1";"1041";"33";"30";"24";"-";"16";"1";"368";"-";"-";"3";"60";"7";"1";"992";"-";"-";"6";"134";"12";"1"
"195";"265010";"265010";"33";"6";"2";"283";"2401";"819";"124";"41";"8";"2";"311";"3401";"2074";"334";"152";"27";"6";"148";"119";"3251";"157";"-";"1";"2";"445";"303";"5380";"168";"-";"3";"6";"748";"88";"2105";"6";"302";"427";"2";"1413";"137";"3622";"15";"508";"604";"6"
"195";"267001";"267001";"35";"6";"2";"66";"498";"684";"539";"225";"133";"30";"71";"705";"1608";"1511";"685";"464";"76";"1162";"386";"515";"-";"29";"53";"30";"3268";"685";"943";"-";"43";"105";"76";"1173";"128";"388";"48";"408";"-";"30";"3184";"198";"739";"110";"813";"-";"76"
"195";"267002";"267002";"35";"6";"2";"9";"171";"354";"460";"209";"92";"2";"9";"250";"795";"1282";"666";"323";"2";"965";"302";"23";"-";"1";"4";"2";"2724";"538";"26";"-";"1";"36";"2";"1038";"55";"72";"4";"126";"-";"2";"2838";"82";"111";"41";"253";"-";"2"
"195";"267003";"267003";"35";"6";"2";"1";"34";"129";"197";"77";"64";"1";"7";"61";"302";"525";"230";"200";"3";"465";"24";"9";"-";"1";"3";"1";"1240";"51";"20";"-";"3";"11";"3";"430";"-";"-";"3";"69";"-";"1";"1134";"-";"-";"14";"177";"-";"3"
"195";"267004";"267004";"35";"6";"2";"10";"131";"376";"482";"209";"69";"7";"16";"204";"906";"1319";"671";"251";"15";"950";"280";"30";"5";"6";"6";"7";"2667";"625";"44";"6";"12";"13";"15";"1018";"29";"59";"19";"152";"-";"7";"2750";"57";"123";"82";"355";"-";"15"
"195";"267005";"267005";"35";"6";"2";"-";"7";"112";"388";"105";"30";"-";"-";"10";"246";"1072";"301";"87";"-";"517";"125";"-";"-";"-";"-";"-";"1404";"312";"-";"-";"-";"-";"-";"578";"43";"-";"2";"19";"-";"-";"1580";"82";"-";"15";"39";"-";"-"
"195";"269001";"269001";"34";"6";"2";"33";"216";"572";"589";"184";"82";"6";"48";"295";"1353";"1650";"559";"273";"18";"996";"578";"89";"-";"-";"13";"6";"2793";"1218";"134";"-";"-";"33";"18";"1215";"177";"154";"4";"125";"1";"6";"3321";"288";"264";"10";"294";"1";"18"
"195";"269002";"269002";"34";"6";"2";"4";"7";"82";"107";"62";"35";"1";"12";"15";"210";"300";"174";"107";"2";"281";"-";"11";"-";"-";"5";"1";"777";"-";"29";"-";"-";"12";"2";"262";"-";"-";"6";"29";"-";"1";"721";"-";"-";"20";"77";"-";"2"
"195";"269003";"269003";"34";"6";"2";"-";"14";"91";"75";"44";"44";"1";"-";"19";"209";"214";"133";"165";"1";"230";"31";"4";"-";"-";"3";"1";"662";"51";"14";"-";"-";"13";"1";"235";"7";"-";"5";"21";"-";"1";"672";"9";"-";"16";"43";"-";"1"
"195";"269004";"269004";"34";"6";"2";"41";"308";"814";"804";"304";"108";"4";"52";"393";"1924";"2207";"901";"328";"24";"1419";"317";"633";"-";"2";"8";"4";"3898";"786";"1099";"-";"3";"19";"24";"1840";"43";"354";"2";"100";"40";"4";"4757";"76";"715";"9";"188";"60";"24"
"195";"269005";"269005";"34";"6";"2";"38";"755";"1529";"1091";"365";"91";"8";"44";"1022";"3632";"3032";"1076";"293";"18";"1833";"751";"1189";"-";"6";"90";"8";"4949";"1877";"2148";"-";"11";"114";"18";"2526";"367";"762";"75";"116";"23";"8";"6641";"646";"1414";"78";"273";"47";"18"
"195";"271001";"271001";"34";"6";"2";"60";"284";"591";"518";"259";"180";"15";"65";"390";"1296";"1383";"764";"578";"29";"1418";"404";"30";"-";"-";"40";"15";"3717";"619";"43";"-";"-";"97";"29";"1369";"85";"131";"123";"184";"-";"15";"3543";"111";"244";"159";"419";"-";"29"
"195";"271002";"271002";"34";"6";"2";"28";"384";"764";"733";"404";"158";"13";"38";"578";"1632";"1871";"1168";"515";"30";"1684";"260";"49";"1";"442";"35";"13";"4386";"427";"89";"2";"812";"86";"30";"2048";"79";"32";"69";"241";"2";"13";"4994";"134";"39";"115";"516";"4";"30"
"195";"301001";"301001";"37";"7";"2";"1";"19";"84";"73";"48";"51";"-";"1";"21";"188";"187";"145";"154";"-";"256";"8";"8";"-";"2";"2";"-";"656";"12";"19";"-";"5";"4";"-";"213";"-";"6";"-";"55";"2";"-";"550";"-";"7";"-";"134";"5";"-"
"195";"301002";"301002";"37";"7";"2";"17";"205";"400";"287";"149";"90";"10";"37";"298";"877";"758";"445";"291";"16";"873";"141";"25";"-";"73";"36";"10";"2207";"252";"46";"-";"120";"81";"16";"831";"-";"79";"30";"208";"-";"10";"2033";"-";"170";"42";"461";"-";"16"
"195";"301003";"301003";"37";"7";"2";"4";"49";"96";"57";"19";"12";"10";"6";"66";"159";"106";"35";"24";"10";"176";"34";"3";"-";"17";"7";"10";"307";"47";"3";"-";"28";"11";"10";"166";"8";"7";"6";"50";"-";"10";"296";"12";"8";"8";"72";"-";"10"
"195";"301004";"301004";"37";"7";"2";"7";"46";"108";"99";"42";"39";"-";"25";"72";"243";"263";"113";"131";"-";"312";"4";"15";"-";"-";"10";"-";"765";"6";"24";"-";"-";"52";"-";"267";"-";"-";"1";"73";"-";"-";"680";"-";"-";"12";"155";"-";"-"
"195";"301005";"301005";"37";"7";"2";"5";"248";"320";"285";"84";"33";"4";"6";"317";"726";"803";"265";"121";"23";"556";"320";"87";"-";"-";"12";"4";"1498";"550";"155";"-";"-";"35";"23";"594";"29";"128";"25";"199";"-";"4";"1555";"37";"257";"36";"353";"-";"23"
"195";"301006";"301006";"37";"7";"2";"23";"139";"144";"120";"49";"53";"4";"30";"200";"302";"293";"128";"152";"10";"350";"8";"8";"-";"129";"33";"4";"842";"8";"8";"-";"206";"41";"10";"369";"-";"8";"33";"118";"-";"4";"831";"-";"8";"36";"230";"-";"10"
"195";"303001";"303001";"39";"7";"2";"40";"360";"651";"667";"218";"121";"84";"45";"474";"1398";"1761";"643";"373";"150";"1409";"388";"218";"-";"1";"41";"84";"3683";"587";"344";"-";"3";"77";"150";"1304";"37";"385";"11";"320";"-";"84";"3392";"50";"583";"13";"656";"-";"150"
"195";"303002";"303002";"39";"7";"2";"16";"153";"224";"251";"82";"54";"7";"17";"212";"481";"675";"229";"193";"15";"579";"135";"52";"-";"2";"12";"7";"1501";"184";"91";"-";"2";"29";"15";"525";"-";"76";"28";"151";"-";"7";"1346";"-";"114";"37";"310";"-";"15"
"195";"303003";"303003";"39";"7";"2";"2";"28";"95";"78";"48";"44";"1";"2";"53";"213";"209";"132";"127";"4";"281";"2";"4";"-";"5";"3";"1";"696";"2";"10";"-";"10";"18";"4";"258";"-";"-";"5";"32";"-";"1";"639";"-";"-";"20";"77";"-";"4"
"195";"305001";"305001";"37";"7";"2";"39";"361";"574";"463";"188";"91";"24";"56";"501";"1226";"1210";"560";"294";"28";"1104";"311";"216";"-";"65";"20";"24";"2864";"439";"393";"-";"108";"43";"28";"1139";"98";"175";"13";"256";"35";"24";"2818";"131";"323";"20";"513";"42";"28"
"195";"305002";"305002";"37";"7";"2";"42";"332";"554";"449";"173";"111";"6";"66";"520";"1203";"1213";"543";"345";"32";"1189";"186";"77";"-";"178";"31";"6";"3046";"301";"139";"-";"321";"83";"32";"1254";"-";"106";"46";"253";"2";"6";"3056";"-";"177";"50";"605";"2";"32"
"195";"305003";"305003";"37";"7";"2";"41";"269";"303";"245";"129";"83";"4";"50";"423";"731";"652";"372";"267";"9";"751";"58";"50";"-";"184";"27";"4";"1966";"89";"97";"-";"301";"42";"9";"812";"8";"33";"37";"180";"-";"4";"2013";"11";"70";"57";"344";"-";"9"
"195";"305004";"305004";"37";"7";"2";"47";"318";"429";"410";"162";"116";"4";"52";"461";"970";"1135";"483";"410";"8";"1038";"194";"182";"-";"2";"66";"4";"2759";"342";"313";"-";"4";"93";"8";"996";"8";"209";"53";"210";"6";"4";"2592";"10";"364";"54";"481";"10";"8"
"195";"307001";"307001";"40";"7";"2";"17";"398";"585";"512";"236";"160";"8";"84";"619";"1176";"1317";"688";"506";"28";"1415";"359";"110";"-";"2";"22";"8";"3523";"561";"182";"-";"2";"122";"28";"1213";"56";"303";"2";"334";"-";"8";"3039";"63";"486";"3";"799";"-";"28"
"195";"307003";"307003";"40";"7";"2";"4";"139";"268";"239";"122";"96";"2";"46";"205";"594";"635";"361";"320";"3";"732";"61";"65";"-";"1";"9";"2";"1890";"92";"114";"-";"1";"64";"3";"662";"23";"50";"-";"133";"-";"2";"1705";"34";"74";"-";"348";"-";"3"
"195";"309001";"309001";"38";"7";"2";"19";"355";"451";"332";"133";"84";"49";"20";"489";"990";"868";"388";"256";"67";"891";"296";"164";"-";"2";"21";"49";"2227";"503";"245";"-";"2";"34";"67";"837";"40";"227";"20";"234";"16";"49";"2062";"65";"369";"40";"454";"21";"67"
"195";"309002";"309002";"38";"7";"2";"11";"145";"249";"166";"115";"78";"2";"23";"228";"508";"456";"334";"244";"2";"548";"63";"28";"-";"104";"21";"2";"1387";"119";"48";"-";"175";"64";"2";"579";"-";"55";"21";"109";"-";"2";"1398";"-";"108";"23";"264";"-";"2"
"195";"309003";"309003";"38";"7";"2";"5";"85";"86";"79";"25";"8";"1";"13";"130";"170";"189";"61";"23";"2";"224";"43";"-";"-";"15";"6";"1";"487";"57";"-";"-";"25";"17";"2";"209";"9";"12";"-";"58";"-";"1";"454";"12";"15";"-";"105";"-";"2"
"195";"309004";"309004";"38";"7";"2";"9";"117";"139";"121";"51";"30";"4";"15";"208";"295";"326";"142";"96";"13";"336";"35";"6";"-";"84";"6";"4";"851";"54";"10";"-";"150";"17";"13";"376";"-";"24";"4";"63";"-";"4";"875";"-";"41";"11";"155";"-";"13"
"195";"311001";"311001";"40";"7";"2";"1";"103";"181";"267";"101";"88";"5";"4";"135";"392";"744";"274";"258";"6";"594";"112";"23";"-";"-";"12";"5";"1570";"166";"50";"-";"-";"21";"6";"571";"24";"32";"3";"111";"-";"5";"1493";"34";"40";"11";"229";"-";"6"
"195";"311002";"311002";"40";"7";"2";"1";"63";"176";"176";"116";"87";"3";"2";"108";"384";"437";"333";"271";"10";"555";"47";"10";"-";"-";"7";"3";"1412";"84";"20";"-";"-";"19";"10";"491";"8";"17";"8";"95";"-";"3";"1262";"12";"25";"17";"219";"-";"10"
"195";"311003";"311003";"40";"7";"2";"56";"72";"186";"134";"83";"88";"5";"60";"96";"418";"365";"247";"282";"9";"419";"147";"4";"1";"-";"48";"5";"1112";"264";"14";"2";"-";"76";"9";"360";"24";"90";"50";"95";"-";"5";"959";"44";"156";"54";"255";"-";"9"
"195";"311004";"311004";"40";"7";"2";"1";"100";"207";"244";"107";"74";"3";"3";"170";"471";"641";"301";"204";"7";"611";"108";"11";"-";"-";"3";"3";"1555";"202";"27";"-";"-";"6";"7";"553";"20";"65";"4";"91";"-";"3";"1428";"37";"127";"7";"191";"-";"7"
"195";"313001";"313001";"39";"7";"2";"317";"979";"1652";"1406";"611";"189";"83";"360";"1262";"3688";"3662";"1787";"614";"210";"2852";"971";"964";"251";"-";"116";"83";"7501";"1563";"1751";"295";"-";"263";"210";"2911";"148";"950";"158";"987";"-";"83";"7320";"222";"1871";"179";"1781";"-";"210"
"195";"313003";"313003";"39";"7";"2";"2";"65";"219";"183";"88";"91";"5";"2";"108";"487";"489";"243";"275";"13";"501";"116";"13";"-";"-";"18";"5";"1296";"238";"25";"-";"-";"45";"13";"504";"11";"34";"15";"84";"-";"5";"1291";"19";"78";"22";"194";"-";"13"
"195";"313004";"313004";"39";"7";"2";"-";"20";"80";"69";"54";"35";"4";"-";"36";"187";"188";"141";"109";"7";"244";"6";"1";"-";"-";"7";"4";"636";"6";"1";"-";"-";"18";"7";"214";"6";"-";"5";"33";"-";"4";"544";"15";"-";"5";"97";"-";"7"
"195";"313005";"313005";"39";"7";"2";"8";"37";"104";"97";"63";"54";"-";"8";"73";"218";"257";"175";"182";"-";"320";"17";"1";"-";"-";"25";"-";"835";"33";"3";"-";"-";"42";"-";"292";"-";"-";"15";"56";"-";"-";"751";"-";"-";"15";"147";"-";"-"
"195";"315001";"315001";"36";"7";"2";"115";"1555";"1148";"479";"183";"80";"23";"154";"2131";"2366";"1291";"539";"251";"128";"813";"329";"2386";"-";"-";"32";"23";"2295";"658";"3711";"-";"-";"68";"128";"1133";"434";"788";"120";"1003";"82";"23";"2889";"698";"1189";"130";"1669";"157";"128"
"195";"315002";"315002";"36";"7";"2";"445";"1394";"1868";"443";"147";"51";"26";"526";"1970";"4240";"1209";"417";"258";"45";"928";"654";"2616";"123";"-";"27";"26";"2486";"1261";"4510";"146";"-";"217";"45";"976";"275";"2546";"142";"368";"41";"26";"2509";"490";"4574";"295";"679";"73";"45"
"195";"315003";"315003";"36";"7";"2";"266";"700";"1283";"768";"309";"95";"5";"287";"965";"3316";"2143";"934";"290";"13";"1451";"418";"1347";"188";"-";"17";"5";"3912";"807";"2971";"207";"-";"38";"13";"1527";"181";"1265";"16";"429";"3";"5";"3993";"320";"2894";"24";"698";"6";"13"
"195";"315004";"315004";"36";"7";"2";"12";"128";"366";"473";"169";"62";"1";"15";"177";"904";"1291";"517";"208";"9";"995";"189";"21";"-";"1";"4";"1";"2747";"321";"28";"-";"1";"15";"9";"987";"48";"56";"41";"71";"7";"1";"2702";"71";"96";"42";"191";"10";"9"
"195";"315005";"315005";"36";"7";"2";"15";"135";"134";"95";"37";"22";"2";"24";"212";"272";"214";"138";"86";"2";"379";"28";"2";"-";"20";"9";"2";"834";"35";"3";"-";"32";"42";"2";"325";"-";"27";"-";"86";"-";"2";"727";"-";"31";"-";"188";"-";"2"
"195";"315006";"315006";"36";"7";"2";"21";"163";"350";"725";"230";"135";"4";"31";"250";"784";"2049";"681";"417";"6";"1344";"225";"40";"-";"4";"11";"4";"3673";"440";"64";"-";"7";"28";"6";"1379";"70";"54";"3";"114";"4";"4";"3755";"108";"79";"4";"261";"5";"6"
"195";"315007";"315007";"36";"7";"2";"5";"91";"105";"126";"68";"37";"1";"8";"125";"242";"348";"202";"112";"1";"349";"40";"37";"-";"1";"5";"1";"925";"60";"40";"-";"1";"11";"1";"317";"-";"37";"39";"39";"-";"1";"847";"-";"52";"46";"92";"-";"1"
"195";"315008";"315008";"36";"7";"2";"25";"193";"260";"240";"140";"86";"3";"37";"317";"582";"661";"420";"292";"6";"830";"54";"21";"-";"32";"7";"3";"2101";"95";"39";"-";"60";"14";"6";"762";"1";"28";"2";"145";"6";"3";"1964";"5";"36";"4";"290";"10";"6"
"195";"317001";"317001";"38";"7";"2";"2";"13";"51";"37";"22";"20";"1";"4";"18";"111";"89";"57";"54";"4";"138";"4";"-";"-";"-";"3";"1";"318";"9";"-";"-";"-";"6";"4";"105";"-";"-";"-";"40";"-";"1";"243";"-";"-";"-";"90";"-";"4"
"195";"317002";"317002";"38";"7";"2";"5";"102";"166";"196";"87";"35";"3";"10";"131";"367";"509";"244";"111";"10";"471";"119";"-";"-";"-";"1";"3";"1188";"182";"-";"-";"-";"2";"10";"448";"17";"68";"-";"58";"-";"3";"1118";"32";"99";"-";"123";"-";"10"
"195";"317003";"317003";"38";"7";"2";"1";"16";"83";"58";"31";"22";"-";"6";"30";"171";"159";"84";"63";"-";"202";"-";"8";"-";"-";"1";"-";"490";"-";"17";"-";"-";"6";"-";"160";"-";"-";"1";"50";"-";"-";"386";"-";"-";"1";"126";"-";"-"
"195";"317004";"317004";"38";"7";"2";"2";"19";"91";"129";"44";"20";"-";"2";"27";"220";"371";"125";"54";"-";"269";"8";"27";"-";"-";"1";"-";"730";"11";"56";"-";"-";"2";"-";"242";"-";"-";"2";"61";"-";"-";"666";"-";"-";"3";"130";"-";"-"
"195";"317005";"317005";"38";"7";"2";"2";"209";"279";"246";"88";"62";"8";"3";"280";"597";"668";"237";"188";"23";"631";"163";"84";"-";"2";"6";"8";"1600";"235";"118";"-";"3";"17";"23";"595";"20";"144";"3";"124";"-";"8";"1488";"28";"185";"18";"254";"-";"23"
"195";"317006";"317006";"38";"7";"2";"2";"20";"50";"53";"24";"34";"1";"7";"31";"109";"149";"64";"104";"1";"181";"1";"-";"-";"-";"1";"1";"453";"5";"-";"-";"-";"6";"1";"153";"-";"-";"1";"29";"-";"1";"387";"-";"-";"1";"76";"-";"1"
"195";"319001";"319001";"38";"7";"2";"57";"148";"318";"352";"134";"92";"3";"77";"220";"686";"943";"432";"327";"8";"812";"105";"141";"1";"-";"42";"3";"2183";"174";"205";"26";"-";"97";"8";"780";"-";"61";"83";"176";"1";"3";"2079";"-";"92";"103";"410";"1";"8"
"195";"319002";"319002";"38";"7";"2";"62";"297";"450";"171";"49";"33";"2";"75";"357";"943";"452";"169";"116";"4";"421";"497";"98";"17";"-";"29";"2";"1111";"791";"146";"17";"-";"47";"4";"356";"125";"474";"46";"61";"-";"2";"930";"186";"800";"63";"133";"-";"4"
"195";"319003";"319003";"38";"7";"2";"5";"55";"116";"94";"37";"42";"3";"7";"84";"247";"266";"105";"139";"13";"280";"56";"6";"-";"-";"7";"3";"727";"93";"9";"-";"-";"19";"13";"231";"22";"12";"12";"72";"-";"3";"596";"28";"27";"16";"181";"-";"13"
"195";"319004";"319004";"38";"7";"2";"1";"19";"65";"67";"33";"35";"-";"2";"29";"160";"172";"101";"126";"-";"216";"-";"-";"-";"-";"4";"-";"584";"-";"-";"-";"-";"6";"-";"177";"-";"-";"1";"42";"-";"-";"491";"-";"-";"2";"97";"-";"-"
"195";"319005";"319005";"38";"7";"2";"2";"31";"76";"60";"25";"45";"-";"2";"48";"160";"154";"92";"134";"-";"225";"9";"-";"-";"-";"5";"-";"571";"11";"-";"-";"-";"8";"-";"182";"-";"-";"6";"51";"-";"-";"471";"-";"-";"7";"112";"-";"-"
"195";"319006";"319006";"38";"7";"2";"-";"27";"106";"92";"58";"53";"3";"-";"47";"225";"257";"177";"160";"8";"318";"5";"10";"-";"-";"3";"3";"834";"7";"20";"-";"-";"5";"8";"282";"-";"-";"-";"54";"-";"3";"754";"-";"-";"-";"112";"-";"8"
