ValgId;Gruppe;ValgstedId;KredsNr;StorKredsNr;LandsdelsNr;Stemmeberettigede;Afgivne stemmer;Blanke stemmer;Andre ugyldige stemmer;Gyldige stemmer;A. Socialdemokratiet;B. Det Radikale Venstre;C. Det Konservative Folkeparti;D. Centrum-Demokraterne;F. SF - Socialistisk Folkeparti;K. Kristendemokraterne;I. Liberal Alliance;O. Dansk Folkeparti;V. Venstre, Danmarks Liberale Parti;M. Minoritetspartiet;Y. Ny Alliance;Ø. Enhedslisten - De Rød-Grønne;1. Uden for partierne;Å. Alternativet;2. Uden for partierne;3. Uden for partierne;4. Uden for partierne;5. Uden for partierne;6. Uden for partierne
2011;813003;813003;84;10;3;1509;1299;6;6;1287;398;65;75;-;85;3;40;203;387;-;-;30;1;-;-;-;-;-;-
2011;813004;813004;84;10;3;736;661;2;1;658;220;23;27;-;60;2;22;106;178;-;-;20;0;-;-;-;-;-;-
2011;813005;813005;84;10;3;1259;1140;4;4;1132;401;42;34;-;66;16;24;185;328;-;-;36;0;-;-;-;-;-;-
2011;813006;813006;84;10;3;1953;1718;8;3;1707;429;85;101;-;93;98;46;328;488;-;-;38;1;-;-;-;-;-;-
2011;813007;813007;84;10;3;4753;4077;9;17;4051;1695;164;140;-;370;15;124;568;838;-;-;137;0;-;-;-;-;-;-
2011;813008;813008;84;10;3;8192;6766;29;42;6695;2462;320;265;-;688;25;245;906;1479;-;-;303;2;-;-;-;-;-;-
2011;813009;813009;84;10;3;5564;4789;26;14;4749;1774;227;203;-;387;21;170;602;1204;-;-;161;0;-;-;-;-;-;-
2011;813010;813010;84;10;3;1522;1334;7;5;1322;377;68;48;-;122;7;37;147;476;-;-;40;0;-;-;-;-;-;-
2011;813011;813011;84;10;3;1462;1349;4;4;1341;328;66;59;-;75;10;74;150;542;-;-;36;1;-;-;-;-;-;-
2011;813012;813012;84;10;3;7115;6235;28;19;6188;1930;344;367;-;477;27;195;732;1927;-;-;187;2;-;-;-;-;-;-
2011;813013;813013;84;10;3;382;334;1;2;331;88;13;13;-;27;3;8;36;128;-;-;15;0;-;-;-;-;-;-
2011;813014;813014;84;10;3;932;778;5;3;770;237;29;21;-;46;4;33;108;273;-;-;19;0;-;-;-;-;-;-
2011;813015;813015;84;10;3;681;590;2;2;586;193;26;13;-;44;10;21;65;189;-;-;25;0;-;-;-;-;-;-
2011;813016;813016;84;10;3;402;342;0;2;340;97;15;8;-;36;2;17;41;101;-;-;23;0;-;-;-;-;-;-
2011;813017;813017;84;10;3;638;510;2;1;507;143;15;21;-;51;9;24;85;143;-;-;16;0;-;-;-;-;-;-
2011;813018;813018;84;10;3;444;407;5;0;402;92;21;17;-;32;1;26;67;129;-;-;16;1;-;-;-;-;-;-
2011;813019;813019;84;10;3;661;552;2;2;548;143;29;15;-;33;0;16;105;179;-;-;28;0;-;-;-;-;-;-
2011;813020;813020;84;10;3;570;455;1;2;452;138;25;26;-;33;1;24;44;148;-;-;13;0;-;-;-;-;-;-
2011;813021;813021;84;10;3;1455;1215;3;1;1211;335;45;52;-;61;24;45;161;463;-;-;25;0;-;-;-;-;-;-
2011;813022;813022;84;10;3;437;407;6;1;400;114;18;23;-;32;3;6;69;123;-;-;12;0;-;-;-;-;-;-
2011;820001;820001;88;10;3;3057;2551;15;6;2530;539;120;78;-;176;32;86;338;1093;-;-;67;1;-;-;-;-;-;-
2011;820002;820002;88;10;3;3628;3060;15;7;3038;689;155;192;-;229;66;123;466;1052;-;-;65;1;-;-;-;-;-;-
2011;820003;820003;88;10;3;616;547;4;0;543;101;46;21;-;65;6;21;75;181;-;-;26;1;-;-;-;-;-;-
2011;820004;820004;88;10;3;6810;5951;40;17;5894;1407;412;532;-;450;41;231;791;1901;-;-;128;1;-;-;-;-;-;-
2011;820005;820005;88;10;3;1320;1125;17;2;1106;262;80;64;-;128;8;44;150;330;-;-;40;0;-;-;-;-;-;-
2011;820006;820006;88;10;3;862;749;4;2;743;151;46;44;-;51;8;43;117;265;-;-;18;0;-;-;-;-;-;-
2011;820007;820007;88;10;3;1496;1273;11;1;1261;317;76;48;-;121;5;64;185;415;-;-;30;0;-;-;-;-;-;-
2011;820008;820008;88;10;3;1391;1172;3;1;1168;250;61;115;-;106;8;59;162;382;-;-;24;1;-;-;-;-;-;-
2011;820009;820009;88;10;3;832;704;5;1;698;141;25;50;-;75;8;31;92;261;-;-;14;1;-;-;-;-;-;-
2011;820010;820010;88;10;3;4009;3336;19;11;3306;842;138;114;-;645;14;84;386;994;-;-;89;0;-;-;-;-;-;-
2011;820011;820011;88;10;3;1444;1211;9;5;1197;254;90;34;-;256;11;45;150;304;-;-;52;1;-;-;-;-;-;-
2011;820012;820012;88;10;3;1093;907;2;2;903;175;36;24;-;135;5;42;122;328;-;-;36;0;-;-;-;-;-;-
2011;820013;820013;88;10;3;770;647;6;2;639;124;27;32;-;81;6;18;97;235;-;-;19;0;-;-;-;-;-;-
2011;820014;820014;88;10;3;651;581;4;2;575;138;43;34;-;45;2;26;91;180;-;-;16;0;-;-;-;-;-;-
2011;825015;825015;84;10;3;1574;1353;3;5;1345;377;79;49;-;93;9;37;256;382;-;-;63;0;-;-;-;-;-;-
2011;840001;840001;88;10;3;5856;5281;23;10;5248;1346;407;328;-;366;26;231;658;1753;-;-;132;1;-;-;-;-;-;-
2011;840002;840002;88;10;3;3086;2818;12;5;2801;789;367;150;-;308;15;130;208;658;-;-;175;1;-;-;-;-;-;-
2011;840003;840003;88;10;3;1747;1580;9;3;1568;595;65;64;-;121;7;66;174;425;-;-;51;0;-;-;-;-;-;-
2011;840004;840004;88;10;3;2052;1784;8;6;1770;447;103;107;-;131;12;83;233;583;-;-;70;1;-;-;-;-;-;-
2011;840005;840005;88;10;3;2215;1914;12;3;1899;423;122;129;-;148;32;102;234;653;-;-;53;3;-;-;-;-;-;-
2011;840006;840006;88;10;3;990;834;10;3;821;216;61;44;-;58;8;34;89;290;-;-;21;0;-;-;-;-;-;-
2011;840007;840007;88;10;3;1389;1267;4;4;1259;297;121;96;-;107;10;69;115;415;-;-;29;0;-;-;-;-;-;-
2011;840008;840008;88;10;3;1241;1052;11;3;1038;378;60;39;-;71;2;67;122;240;-;-;59;0;-;-;-;-;-;-
2011;840009;840009;88;10;3;721;632;3;3;626;142;42;30;-;49;4;40;109;189;-;-;21;0;-;-;-;-;-;-
2011;840010;840010;88;10;3;1156;1026;3;1;1022;402;43;31;-;63;8;66;131;246;-;-;32;0;-;-;-;-;-;-
2011;840011;840011;88;10;3;542;466;2;0;464;103;47;19;-;47;5;28;47;143;-;-;25;0;-;-;-;-;-;-
2011;846002;846002;89;10;3;1860;1615;21;0;1594;609;84;61;-;138;6;55;232;354;-;-;55;0;-;-;-;-;-;-
2011;846003;846003;89;10;3;3159;2690;15;3;2672;610;222;170;-;189;64;134;359;826;-;-;98;0;-;-;-;-;-;-
2011;846004;846004;89;10;3;2818;2349;26;3;2320;799;134;103;-;198;14;114;224;639;-;-;94;1;-;-;-;-;-;-
2011;846008;846008;89;10;3;1614;1411;9;2;1400;348;84;62;-;113;8;67;163;500;-;-;55;0;-;-;-;-;-;-
2011;846009;846009;89;10;3;1822;1518;9;2;1507;356;76;73;-;118;13;77;270;481;-;-;41;2;-;-;-;-;-;-
2011;846011;846011;89;10;3;5329;4609;34;10;4565;1570;251;237;-;264;22;182;631;1254;-;-;153;1;-;-;-;-;-;-
2011;846014;846014;89;10;3;915;773;4;0;769;291;31;25;-;60;3;73;89;175;-;-;22;0;-;-;-;-;-;-
2011;846018;846018;89;10;3;2050;1749;5;0;1744;577;96;85;-;105;3;67;221;528;-;-;61;1;-;-;-;-;-;-
2011;846020;846020;89;10;3;2602;2328;17;3;2308;612;141;109;-;135;26;110;326;778;-;-;71;0;-;-;-;-;-;-
2011;846022;846022;89;10;3;1698;1496;11;7;1478;363;104;66;-;116;18;68;224;468;-;-;50;1;-;-;-;-;-;-
2011;846027;846027;89;10;3;7963;6717;49;22;6646;2092;492;320;-;528;56;242;783;1853;-;-;279;1;-;-;-;-;-;-
2011;849001;849001;86;10;3;4218;3798;18;4;3776;1105;248;230;-;275;26;147;433;1231;-;-;81;0;-;-;-;-;-;-
2011;849002;849002;86;10;3;1465;1335;10;4;1321;483;69;68;-;97;10;43;204;318;-;-;29;0;-;-;-;-;-;-
2011;849003;849003;86;10;3;1098;1009;7;1;1001;403;51;38;-;60;5;40;112;272;-;-;20;0;-;-;-;-;-;-
2011;849004;849004;86;10;3;1025;884;4;0;880;325;40;43;-;73;8;29;83;257;-;-;22;0;-;-;-;-;-;-
2011;849005;849005;86;10;3;912;844;3;1;840;240;55;58;-;46;9;42;71;288;-;-;29;2;-;-;-;-;-;-
2011;849006;849006;86;10;3;562;482;8;2;472;107;24;33;-;65;14;23;85;104;-;-;17;0;-;-;-;-;-;-
2011;849007;849007;86;10;3;508;451;5;2;444;133;19;22;-;41;7;15;80;112;-;-;15;0;-;-;-;-;-;-
2011;849008;849008;86;10;3;2369;1972;12;12;1948;660;100;109;-;115;26;69;243;566;-;-;59;1;-;-;-;-;-;-
2011;849009;849009;86;10;3;1142;1001;3;2;996;316;53;55;-;78;3;40;127;284;-;-;40;0;-;-;-;-;-;-
2011;849010;849010;86;10;3;542;467;5;1;461;156;8;12;-;40;5;15;70;139;-;-;16;0;-;-;-;-;-;-
2011;849011;849011;86;10;3;910;780;6;0;774;205;55;43;-;80;6;41;108;188;-;-;47;1;-;-;-;-;-;-
2011;849012;849012;86;10;3;1276;1108;8;1;1099;368;43;45;-;84;8;44;164;307;-;-;35;1;-;-;-;-;-;-
2011;849013;849013;86;10;3;3275;2790;14;15;2761;853;141;109;-;225;41;69;387;840;-;-;94;2;-;-;-;-;-;-
2011;849014;849014;86;10;3;1072;869;2;2;865;220;55;39;-;91;2;35;114;270;-;-;39;0;-;-;-;-;-;-
2011;849015;849015;86;10;3;801;672;6;3;663;179;41;31;-;74;7;30;106;181;-;-;13;1;-;-;-;-;-;-
2011;849016;849016;86;10;3;974;833;7;2;824;205;42;40;-;88;16;34;93;275;-;-;31;0;-;-;-;-;-;-
2011;849018;849018;86;10;3;2452;2141;18;3;2120;765;134;109;-;161;21;50;248;553;-;-;79;0;-;-;-;-;-;-
2011;849019;849019;86;10;3;2296;1903;7;3;1893;846;87;54;-;176;11;63;264;313;-;-;78;1;-;-;-;-;-;-
2011;849020;849020;86;10;3;1221;1121;4;0;1117;246;73;86;-;69;4;41;203;358;-;-;37;0;-;-;-;-;-;-
2011;849021;849021;86;10;3;1001;880;4;5;871;238;56;53;-;79;3;25;142;244;-;-;31;0;-;-;-;-;-;-
2011;851003;851003;92;10;3;9077;7622;49;26;7547;2705;589;371;-;731;26;305;929;1364;-;-;522;5;-;-;-;-;-;-
2011;851005;851005;92;10;3;7995;6562;34;16;6512;2613;356;251;-;626;51;208;865;1137;-;-;404;1;-;-;-;-;-;-
2011;851007;851007;92;10;3;2156;1959;4;3;1952;635;104;102;-;128;26;52;238;602;-;-;65;0;-;-;-;-;-;-
2011;851010;851010;92;10;3;5055;4463;21;9;4433;1339;316;210;-;310;43;196;530;1347;-;-;141;1;-;-;-;-;-;-
2011;851011;851011;92;10;3;5290;4607;25;8;4574;1401;377;266;-;389;31;162;478;1281;-;-;189;0;-;-;-;-;-;-
2011;851014;851014;91;10;3;3877;3306;21;12;3273;1115;268;134;-;427;8;169;289;514;-;-;349;0;-;-;-;-;-;-
2011;851015;851015;91;10;3;6140;5209;44;10;5155;1268;673;254;-;630;23;363;327;1030;-;-;586;1;-;-;-;-;-;-
2011;851016;851016;92;10;3;9435;7985;46;30;7909;1631;1132;509;-;898;47;614;465;1816;-;-;787;10;-;-;-;-;-;-
2011;851017;851017;91;10;3;6254;5421;31;14;5376;1687;563;271;-;592;38;245;500;1105;-;-;373;2;-;-;-;-;-;-
2011;851018;851018;91;10;3;3865;3371;26;7;3338;1102;240;199;-;282;21;124;410;829;-;-;130;1;-;-;-;-;-;-
2011;851019;851019;91;10;3;9294;8489;27;22;8440;1788;894;814;-;691;32;433;652;2732;-;-;398;6;-;-;-;-;-;-
2011;851022;851022;91;10;3;3668;3300;18;2;3280;874;277;200;-;237;28;174;387;1018;-;-;85;0;-;-;-;-;-;-
2011;851024;851024;91;10;3;5014;4423;24;12;4387;1392;282;261;-;326;23;153;535;1254;-;-;161;0;-;-;-;-;-;-
2011;851027;851027;90;10;3;7980;6688;55;19;6614;1919;694;366;-;815;39;382;598;1157;-;-;637;7;-;-;-;-;-;-
2011;851029;851029;90;10;3;9260,5;7872;43,69;31,83;7796,48;2553,03;757,7;353,89;-;985,41;54,9;322,43;747,34;1434,06;-;-;583,33;4,4;-;-;-;-;-;-
2011;851030;851030;90;10;3;3822;3303;16;8;3279;1182;306;121;-;391;40;115;352;516;-;-;256;0;-;-;-;-;-;-
2011;851031;851031;90;10;3;5892;5128;32;7;5089;1873;422;188;-;628;39;194;516;857;-;-;366;6;-;-;-;-;-;-
2011;851032;851032;90;10;3;2945;2570;13;9;2548;945;160;83;-;297;24;90;296;482;-;-;171;0;-;-;-;-;-;-
2011;851033;851033;90;10;3;3327;3052;20;2;3030;987;235;192;-;247;12;110;303;857;-;-;86;1;-;-;-;-;-;-
2011;851034;851034;90;10;3;6246;5703;22;9;5672;1669;500;343;-;448;46;204;595;1623;-;-;242;2;-;-;-;-;-;-
2011;851035;851035;90;10;3;4062,5;3621;20,31;7,17;3593,52;934,97;440,3;206,11;-;420,59;22,1;193,57;310,66;848,94;-;-;215,67;0,6;-;-;-;-;-;-
2011;851038;851038;91;10;3;2496;2233;19;2;2212;698;127;98;-;166;11;88;309;642;-;-;73;0;-;-;-;-;-;-
2011;851040;851040;90;10;3;5606;4521;37;10;4474;1650;336;148;-;642;40;190;478;566;-;-;423;1;-;-;-;-;-;-
2011;851043;851043;92;10;3;4300;3801;21;6;3774;1289;249;200;-;308;17;161;444;967;-;-;136;3;-;-;-;-;-;-
2011;851044;851044;92;10;3;3500;3081;8;5;3068;1020;147;139;-;231;10;115;484;790;-;-;130;2;-;-;-;-;-;-
2011;851046;851046;92;10;3;1134;959;8;2;949;322;48;44;-;63;10;33;133;265;-;-;31;0;-;-;-;-;-;-
2011;851047;851047;91;10;3;4788;4225;20;12;4193;1203;322;247;-;343;32;188;374;1328;-;-;155;1;-;-;-;-;-;-
2011;851052;851052;91;10;3;1661;1444;9;1;1434;381;89;83;-;154;17;54;175;423;-;-;58;0;-;-;-;-;-;-
2011;851056;851056;90;10;3;1641;1374;4;1;1369;491;63;49;-;112;8;57;222;322;-;-;43;2;-;-;-;-;-;-
2011;851058;851058;90;10;3;1907;1657;8;3;1646;578;87;51;-;147;6;70;241;395;-;-;70;1;-;-;-;-;-;-
2011;851061;851061;90;10;3;3719;3252;25;5;3222;1113;204;139;-;245;20;141;366;866;-;-;127;1;-;-;-;-;-;-
2011;860001;860001;85;10;3;1460;1279;6;3;1270;317;88;110;-;102;22;48;187;353;-;-;41;2;-;-;-;-;-;-
2011;860003;860003;85;10;3;4668;3929;13;9;3907;1193;175;406;-;305;38;94;689;874;-;-;133;0;-;-;-;-;-;-
2011;860004;860004;85;10;3;8286,19;7044,9;51,5;19,35;6974,05;2120,3;531,69;445,12;-;733,64;32,75;255,47;665,85;1803,78;-;-;380,46;4,98;-;-;-;-;-;-
2011;860006;860006;85;10;3;1392;1233;6;3;1224;284;95;130;-;115;13;42;151;344;-;-;50;0;-;-;-;-;-;-
2011;860007;860007;85;10;3;1346;1165;6;0;1159;267;52;89;-;94;12;44;159;400;-;-;42;0;-;-;-;-;-;-
2011;860008;860008;85;10;3;1355;1179;3;2;1174;240;100;78;-;93;18;64;166;375;-;-;40;0;-;-;-;-;-;-
2011;860011;860011;85;10;3;2736;2352;19;4;2329;592;148;194;-;180;29;88;289;749;-;-;59;1;-;-;-;-;-;-
2011;860012;860012;85;10;3;1497;1274;13;1;1260;331;53;63;-;109;6;54;143;452;-;-;48;1;-;-;-;-;-;-
2011;860013;860013;85;10;3;1309;1186;8;2;1176;272;58;86;-;92;8;62;128;426;-;-;44;0;-;-;-;-;-;-
2011;860014;860014;85;10;3;1264;1130;7;1;1122;273;72;89;-;124;5;33;129;335;-;-;62;0;-;-;-;-;-;-
2011;860015;860015;85;10;3;3973,19;3543,93;18,32;5,57;3520,04;1163,52;213,43;229,36;-;348,82;15,13;122,64;336,87;954,07;-;-;136,18;0;-;-;-;-;-;-
2011;860016;860016;85;10;3;4702;4075;32;4;4039;1175;270;275;-;394;27;160;419;1167;-;-;151;1;-;-;-;-;-;-
2011;860018;860018;85;10;3;2632;2300;15;4;2281;715;151;160;-;224;34;52;233;624;-;-;86;2;-;-;-;-;-;-
2011;860019;860019;85;10;3;3337;2884;18;3;2863;763;192;153;-;308;41;120;298;876;-;-;111;1;-;-;-;-;-;-
2011;860020;860020;85;10;3;894;793;5;1;787;199;49;49;-;66;3;29;119;242;-;-;31;0;-;-;-;-;-;-
2011;860021;860021;85;10;3;2341;1985;9;3;1973;542;109;166;-;138;20;63;256;604;-;-;75;0;-;-;-;-;-;-
2011;860022;860022;85;10;3;2806,59;2402,5;13,04;7,56;2381,9;671,26;113,74;161,89;-;185,3;23,58;81,99;281,82;805,39;-;-;55,91;1,02;-;-;-;-;-;-
2011;860023;860023;85;10;3;919;822;4;2;816;180;51;42;-;83;10;38;73;295;-;-;44;0;-;-;-;-;-;-
2011;860026;860026;85;10;3;1051;878;2;1;875;224;60;39;-;92;5;40;108;265;-;-;42;0;-;-;-;-;-;-
2011;860027;860027;85;10;3;843;740;4;3;733;215;34;35;-;44;4;43;112;224;-;-;22;0;-;-;-;-;-;-
2011;860028;860028;85;10;3;1289,04;1069,66;6,14;3,51;1060,01;279,92;49,14;45,63;-;84,24;10,53;50,89;161,46;352,75;-;-;25,45;0;-;-;-;-;-;-
2007;101001;101001;1;1;1;12737;11268;36;27;11205;2577;1241;1280;-;2365;56;-;701;1659;-;575;750;0;-;1;0;0;0;-
2007;101002;101002;1;1;1;5493;4718;20;7;4691;1024;493;672;-;755;28;-;442;832;-;253;190;0;-;2;0;0;0;-
2007;101003;101003;1;1;1;13107;11713;33;18;11662;2541;1330;1407;-;2510;50;-;716;1646;-;645;810;0;-;4;1;2;0;-
2007;101005;101005;1;1;1;10637;8922;33;26;8863;2308;848;954;-;1794;38;-;877;1180;-;357;502;0;-;3;0;0;2;-
2007;101006;101006;1;1;1;8835;7593;32;20;7541;1958;733;801;-;1431;42;-;730;1099;-;328;414;0;-;5;0;0;0;-
2007;101007;101007;2;1;1;12415;9918;37;43;9838;2760;607;692;-;2036;54;-;1540;1318;-;315;512;0;-;1;1;0;2;-
2007;101008;101008;2;1;1;11475;9294;51;17;9226;2444;794;688;-;2154;58;-;1059;1054;-;335;636;0;-;3;0;0;1;-
2007;101009;101009;2;1;1;6312;5337;27;11;5299;1147;501;545;-;1179;22;-;453;794;-;284;372;0;-;2;0;0;0;-
2007;101010;101010;2;1;1;8141;7108;17;24;7067;1538;819;828;-;1407;21;-;531;1079;-;422;419;0;-;2;0;0;1;-
2007;101011;101011;3;1;1;13439,56;10078,82;28,26;23,72;10026,84;1879,61;1274,26;1154,64;-;2253,81;33,89;-;535,27;1360,81;-;657,51;874,14;0;-;0,45;1;1;0,45;-
2007;101012;101012;3;1;1;5938;5342;29;5;5308;1090;646;697;-;1047;18;-;271;840;-;320;377;0;-;2;0;0;0;-
2007;101013;101013;3;1;1;7648;6832;10;13;6809;1359;701;598;-;1717;19;-;384;747;-;342;939;0;-;0;0;0;3;-
2007;101014;101014;3;1;1;10011,44;8728,18;31,74;18,28;8678,16;1583,39;998,74;1257,36;-;1583,19;45,11;-;525,73;1539,19;-;527,49;614,86;0;-;2,55;0;0;0,55;-
2007;101016;101016;4;1;1;8271;6710;29;28;6653;1836;497;452;-;1482;37;-;888;848;-;250;358;1;-;1;0;0;3;-
2007;101017;101017;4;1;1;12678;10551;36;37;10478;2687;888;809;-;2513;56;-;1150;1263;-;417;687;0;-;1;0;0;7;-
2007;101018;101018;4;1;1;7817;6492;24;24;6444;1749;463;479;-;1358;40;-;900;934;-;226;289;1;-;1;0;1;3;-
2007;101019;101019;4;1;1;7513;6481;26;16;6439;1587;502;606;-;1252;54;-;782;1092;-;290;270;0;-;0;0;0;4;-
2007;101020;101020;5;1;1;9466;7981;26;33;7922;1823;986;458;-;2157;35;-;580;617;-;314;949;2;-;1;0;0;0;-
2007;101021;101021;5;1;1;11904;9734;50;49;9635;2231;991;698;-;2593;37;-;710;895;-;410;1067;0;-;1;1;0;1;-
2007;101022;101022;5;1;1;5449;4605;13;11;4581;935;472;272;-;1324;8;-;279;395;-;160;732;0;-;3;1;0;0;-
2007;101023;101023;5;1;1;4703;4084;20;30;4034;879;494;301;-;1009;22;-;225;383;-;209;511;0;-;0;0;0;1;-
2007;101024;101024;5;1;1;6350;5446;26;21;5399;1270;540;332;-;1515;23;-;413;432;-;211;659;1;-;3;0;0;0;-
2007;101025;101025;5;1;1;9031;7564;34;39;7491;1747;783;442;-;2117;25;-;555;604;-;326;889;0;-;3;0;0;0;-
2007;101026;101026;5;1;1;3109;2472;23;15;2434;535;304;180;-;624;16;-;144;223;-;106;299;1;-;2;0;0;0;-
2007;101027;101027;6;1;1;14474;11311;47;37;11227;2876;843;914;-;2627;74;-;1403;1294;-;397;795;1;-;1;1;1;0;-
2007;101028;101028;6;1;1;7082;5732;22;12;5698;1561;438;441;-;1267;60;-;743;603;-;200;384;0;-;1;0;0;0;-
2007;101029;101029;6;1;1;3997;3331;15;12;3304;1032;182;237;-;667;16;-;484;368;-;87;231;0;-;0;0;0;0;-
2007;101030;101030;6;1;1;8219;6562;32;21;6509;1738;557;455;-;1572;46;-;733;673;-;202;529;0;-;4;0;0;0;-
2007;101031;101031;7;1;1;3610;3207;12;5;3190;801;253;298;-;653;21;-;413;472;-;108;170;0;-;0;1;0;0;-
2007;101032;101032;7;1;1;2720;2024;8;11;2005;709;74;40;-;490;7;-;358;110;-;53;164;0;-;0;0;0;0;-
2007;101033;101033;7;1;1;6679;5792;19;25;5748;1477;486;538;-;1162;41;-;721;774;-;236;313;0;-;0;0;0;0;-
2007;101034;101034;7;1;1;7715;6593;26;14;6553;1811;449;525;-;1334;30;-;870;856;-;247;428;0;-;2;0;1;0;-
2007;101035;101035;7;1;1;6154;4844;22;21;4801;1421;264;348;-;986;31;-;763;575;-;150;262;0;-;0;0;0;1;-
2007;101036;101036;7;1;1;7800;6650;27;18;6605;1868;381;522;-;1230;30;-;1167;890;-;200;317;0;-;0;0;0;0;-
2007;101039;101039;7;1;1;4204;3686;15;4;3667;930;284;386;-;754;27;-;443;515;-;151;175;1;-;0;0;1;0;-
2007;101040;101040;7;1;1;4768;4238;17;7;4214;1028;361;420;-;878;29;-;453;612;-;176;256;0;-;1;0;0;0;-
2007;101041;101041;7;1;1;9688;8328;33;13;8282;2168;636;788;-;1707;53;-;971;1236;-;312;410;0;-;1;0;0;0;-
2007;101042;101042;8;1;1;7647;6539;25;26;6488;1666;521;635;-;1384;32;-;717;905;-;255;368;0;-;0;2;3;0;-
2007;101043;101043;8;1;1;7817;6683;40;18;6625;1682;575;648;-;1406;27;-;718;909;-;264;393;0;-;0;1;0;2;-
2007;101044;101044;8;1;1;4507;3623;25;4;3594;1129;169;267;-;643;10;-;635;479;-;119;143;0;-;0;0;0;0;-
2007;101046;101046;8;1;1;4876;3838;25;29;3784;1154;200;241;-;810;21;-;636;452;-;112;158;0;-;0;0;0;0;-
2007;101047;101047;8;1;1;3296;2717;11;15;2691;743;190;152;-;627;7;-;369;295;-;97;211;0;-;0;0;0;0;-
2007;101048;101048;8;1;1;5006;4162;21;16;4125;1063;290;368;-;962;22;-;507;528;-;141;241;1;-;0;0;1;1;-
2007;101049;101049;9;1;1;6496;5713;27;25;5661;1300;602;319;-;1694;26;-;352;458;-;223;685;1;-;0;1;0;0;-
2007;101050;101050;9;1;1;7597;6545;30;18;6497;1359;813;417;-;1828;36;-;367;574;-;298;805;0;-;0;0;0;0;-
2007;101051;101051;9;1;1;8159;6455;20;34;6401;1902;327;363;-;1562;36;-;937;633;-;164;476;0;-;0;0;0;1;-
2007;101052;101052;9;1;1;5776;5042;13;8;5021;1008;714;354;-;1375;19;-;266;476;-;232;577;0;-;0;0;0;0;-
2007;101053;101053;9;1;1;5063;4355;15;9;4331;1013;496;254;-;1241;18;-;311;315;-;176;506;0;-;1;0;0;0;-
2007;101054;101054;9;1;1;1769,93;1455,16;8,08;3,83;1443,25;326,68;119,1;160,79;-;313,92;7,66;-;129,31;211,83;-;74,44;99,53;0;-;0;0;0;0;-
2007;101055;101055;9;1;1;2391,07;1965,84;10,92;5,17;1949,75;441,32;160,9;217,21;-;424,08;10,34;-;174,69;286,17;-;100,56;134,47;0;-;0;0;0;0;-
2007;147001;147001;10;1;1;7811;6975;21;20;6934;1380;811;1101;-;1255;32;-;492;1024;-;414;421;1;-;1;1;0;1;-
2007;147002;147002;10;1;1;7933;7111;34;9;7068;1411;754;1340;-;1126;17;-;519;1190;-;389;321;0;-;0;0;1;0;-
2007;147003;147003;10;1;1;9473;8096;33;20;8043;1731;760;1332;-;1367;64;-;696;1223;-;462;405;1;-;1;1;0;0;-
2007;147004;147004;10;1;1;7646;6806;21;16;6769;1464;759;960;-;1354;45;-;540;973;-;330;341;0;-;1;0;2;0;-
2007;147005;147005;11;1;1;10368;9203;35;12;9156;1922;1013;1444;-;1660;49;-;736;1383;-;488;458;0;-;3;0;0;0;-
2007;147006;147006;11;1;1;9621;8501;31;26;8444;1758;874;1472;-;1394;32;-;707;1321;-;431;449;0;-;3;0;0;3;-
2007;147007;147007;11;1;1;9148;7851;25;40;7786;1785;646;1185;-;1426;36;-;873;1099;-;357;378;0;-;0;1;0;0;-
2007;147008;147008;11;1;1;8758;7571;40;25;7506;1655;526;1416;-;1107;30;-;910;1275;-;300;286;0;-;1;0;0;0;-
2007;151001;151001;20;2;1;4262;3696;26;8;3662;1550;92;192;-;453;9;-;719;521;-;68;56;0;-;2;-;-;-;-
2007;151002;151002;20;2;1;6334;5244;27;18;5199;2076;143;341;-;713;13;-;1021;710;-;87;95;0;-;0;-;-;-;-
2007;151003;151003;20;2;1;2569;2316;9;1;2306;750;95;294;-;270;11;-;329;462;-;56;39;0;-;0;-;-;-;-
2007;151004;151004;20;2;1;2794;2349;8;5;2336;973;48;107;-;334;7;-;469;307;-;36;55;0;-;0;-;-;-;-
2007;151005;151005;20;2;1;3587;3377;19;5;3353;1024;168;424;-;325;26;-;473;775;-;94;44;0;-;0;-;-;-;-
2007;151006;151006;20;2;1;3995;3434;15;13;3406;1558;72;151;-;474;12;-;680;340;-;46;73;0;-;0;-;-;-;-
2007;151007;151007;20;2;1;1660;1513;5;0;1508;437;70;221;-;163;17;-;198;311;-;51;39;0;-;1;-;-;-;-
2007;151008;151008;20;2;1;3462;3169;12;1;3156;1011;167;441;-;315;13;-;407;628;-;112;62;0;-;0;-;-;-;-
2007;151009;151009;20;2;1;3180;2940;11;14;2915;825;205;381;-;338;12;-;323;636;-;133;62;0;-;0;-;-;-;-
2007;151010;151010;20;2;1;2043;1911;14;7;1890;556;102;226;-;330;1;-;217;321;-;75;61;0;-;1;-;-;-;-
2007;153001;153001;18;2;1;3211;2890;13;3;2874;877;100;284;-;307;16;-;554;621;-;70;44;1;-;0;-;-;-;-
2007;153002;153002;18;2;1;3439;2834;22;10;2802;1000;76;198;-;399;11;-;557;464;-;53;43;0;-;1;-;-;-;-
2007;153003;153003;18;2;1;3059;2590;7;16;2567;877;72;180;-;424;16;-;491;398;-;54;54;1;-;0;-;-;-;-
2007;153004;153004;18;2;1;5573;4786;23;16;4747;1740;164;322;-;734;17;-;902;658;-;100;109;0;-;1;-;-;-;-
