"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Stemmeberettigede";"Afgivne stemmer";"Blanke stemmer";"Andre ugyldige stemmer";"Gyldige stemmer";"A";"B";"C";"F";"D";"E";"J";"K";"Q";"G";"O";"H";"U";"V";"P";"Z";"Ø";"R";"Å";"L";"T";"M"
"181";"321002";"321002";"36";"7";"2";"1551";"1400";"66";"7";"1327";"406";"137";"109";"89";"8";"2";"-";"-";"15";"-";"88";"-";"-";"447";"0";"6";"18";"-";"-";"2";"-";"-"
"181";"321003";"321003";"36";"7";"2";"1458";"1271";"34";"2";"1235";"294";"82";"87";"76";"6";"1";"-";"-";"6";"-";"90";"-";"-";"555";"0";"8";"24";"-";"-";"6";"-";"-"
"181";"323001";"323001";"38";"7";"2";"3217";"2670";"117";"13";"2540";"723";"122";"270";"362";"17";"0";"-";"-";"33";"-";"213";"-";"-";"678";"2";"17";"35";"-";"-";"68";"-";"-"
"181";"323002";"323002";"38";"7";"2";"2616";"2102";"86";"9";"2007";"753";"66";"131";"313";"17";"4";"-";"-";"16";"-";"220";"-";"-";"424";"1";"9";"20";"-";"-";"33";"-";"-"
"181";"323003";"323003";"38";"7";"2";"856";"739";"43";"0";"696";"210";"28";"53";"63";"10";"0";"-";"-";"6";"-";"52";"-";"-";"248";"1";"4";"2";"-";"-";"19";"-";"-"
"181";"323004";"323004";"38";"7";"2";"1613";"1420";"56";"4";"1360";"443";"52";"114";"146";"20";"3";"-";"-";"9";"-";"152";"-";"-";"367";"1";"8";"10";"-";"-";"35";"-";"-"
"181";"323005";"323005";"38";"7";"2";"3204";"2830";"101";"10";"2719";"747";"99";"303";"334";"19";"4";"-";"-";"29";"-";"214";"-";"-";"848";"0";"9";"39";"-";"-";"74";"-";"-"
"181";"323006";"323006";"38";"7";"2";"697";"622";"29";"1";"592";"152";"24";"44";"62";"2";"0";"-";"-";"5";"-";"62";"-";"-";"213";"1";"2";"8";"-";"-";"17";"-";"-"
"181";"323007";"323007";"38";"7";"2";"3250";"2672";"103";"13";"2556";"906";"108";"242";"324";"13";"2";"-";"-";"34";"-";"198";"-";"-";"650";"2";"11";"13";"-";"-";"53";"-";"-"
"181";"325001";"325001";"41";"7";"2";"6042";"5146";"170";"18";"4958";"2011";"210";"508";"350";"22";"5";"-";"-";"46";"-";"593";"-";"-";"1105";"1";"27";"63";"-";"-";"17";"-";"-"
"181";"325002";"325002";"41";"7";"2";"5819";"4700";"162";"10";"4528";"2007";"151";"296";"376";"25";"6";"-";"-";"28";"-";"672";"-";"-";"758";"2";"20";"170";"-";"-";"17";"-";"-"
"181";"325003";"325003";"41";"7";"2";"1800";"1616";"54";"2";"1560";"642";"70";"125";"95";"9";"1";"-";"-";"11";"-";"185";"-";"-";"399";"0";"5";"15";"-";"-";"3";"-";"-"
"181";"325004";"325004";"41";"7";"2";"1902";"1704";"59";"4";"1641";"496";"74";"133";"95";"12";"0";"-";"-";"14";"-";"239";"-";"-";"548";"0";"7";"15";"-";"-";"8";"-";"-"
"181";"325005";"325005";"41";"7";"2";"434";"394";"13";"1";"380";"95";"17";"21";"21";"2";"0";"-";"-";"2";"-";"49";"-";"-";"164";"0";"1";"5";"-";"-";"3";"-";"-"
"181";"327001";"327001";"37";"7";"2";"4796";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"-";"0";"-";"-";"0";"0";"0";"0";"-";"-";"0";"-";"-"
"181";"327002";"327002";"37";"7";"2";"1294";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"-";"0";"-";"-";"0";"0";"0";"0";"-";"-";"0";"-";"-"
"181";"329001";"329001";"39";"7";"2";"6233";"5101";"188";"32";"4881";"1571";"333";"419";"420";"31";"4";"-";"-";"36";"-";"542";"-";"-";"1409";"4";"17";"47";"-";"-";"48";"-";"-"
"181";"329002";"329002";"39";"7";"2";"620";"561";"29";"2";"530";"137";"24";"24";"47";"5";"3";"-";"-";"2";"-";"68";"-";"-";"189";"1";"3";"5";"-";"-";"22";"-";"-"
"181";"329003";"329003";"39";"7";"2";"530";"482";"21";"2";"459";"102";"26";"18";"48";"7";"1";"-";"-";"2";"-";"67";"-";"-";"132";"0";"1";"2";"-";"-";"53";"-";"-"
"181";"329004";"329004";"39";"7";"2";"3716";"3210";"122";"12";"3076";"1144";"183";"208";"160";"47";"4";"-";"-";"31";"-";"447";"-";"-";"810";"2";"4";"19";"-";"-";"17";"-";"-"
"181";"329005";"329005";"39";"7";"2";"954";"872";"25";"2";"845";"182";"46";"47";"88";"9";"0";"-";"-";"8";"-";"137";"-";"-";"289";"0";"3";"13";"-";"-";"23";"-";"-"
"181";"329006";"329006";"39";"7";"2";"4856";"3974";"218";"15";"3741";"1328";"236";"236";"346";"27";"7";"-";"-";"18";"-";"495";"-";"-";"944";"6";"14";"34";"-";"-";"50";"-";"-"
"181";"329008";"329008";"39";"7";"2";"996";"907";"26";"1";"880";"226";"49";"36";"173";"12";"1";"-";"-";"7";"-";"66";"-";"-";"249";"1";"1";"39";"-";"-";"20";"-";"-"
"181";"329009";"329009";"39";"7";"2";"1028";"920";"30";"4";"886";"259";"32";"72";"45";"10";"0";"-";"-";"7";"-";"126";"-";"-";"294";"2";"10";"9";"-";"-";"20";"-";"-"
"181";"329010";"329010";"39";"7";"2";"993";"900";"43";"2";"855";"271";"52";"52";"51";"6";"2";"-";"-";"5";"-";"109";"-";"-";"284";"1";"1";"12";"-";"-";"9";"-";"-"
"181";"329011";"329011";"39";"7";"2";"546";"463";"16";"4";"443";"116";"14";"23";"30";"0";"0";"-";"-";"6";"-";"66";"-";"-";"145";"0";"4";"10";"-";"-";"29";"-";"-"
"181";"329012";"329012";"39";"7";"2";"825";"719";"22";"4";"693";"155";"53";"41";"62";"12";"0";"-";"-";"7";"-";"90";"-";"-";"241";"1";"4";"11";"-";"-";"16";"-";"-"
"181";"329013";"329013";"39";"7";"2";"969";"873";"22";"2";"849";"254";"43";"43";"80";"17";"2";"-";"-";"8";"-";"96";"-";"-";"251";"1";"9";"16";"-";"-";"29";"-";"-"
"181";"329014";"329014";"39";"7";"2";"657";"548";"20";"2";"526";"157";"22";"22";"43";"6";"1";"-";"-";"5";"-";"78";"-";"-";"169";"1";"5";"5";"-";"-";"12";"-";"-"
"181";"331001";"331001";"40";"7";"2";"2826";"2411";"104";"8";"2299";"650";"154";"217";"267";"14";"5";"-";"-";"17";"-";"235";"-";"-";"658";"1";"12";"63";"-";"-";"6";"-";"-"
"181";"331002";"331002";"40";"7";"2";"209";"184";"7";"0";"177";"27";"8";"15";"14";"1";"0";"-";"-";"0";"-";"23";"-";"-";"75";"0";"7";"7";"-";"-";"0";"-";"-"
"181";"331003";"331003";"40";"7";"2";"1046";"919";"38";"3";"878";"219";"48";"65";"55";"4";"0";"-";"-";"5";"-";"135";"-";"-";"303";"0";"9";"34";"-";"-";"1";"-";"-"
"181";"331004";"331004";"40";"7";"2";"370";"333";"16";"1";"316";"80";"18";"19";"25";"2";"1";"-";"-";"1";"-";"47";"-";"-";"112";"0";"3";"8";"-";"-";"0";"-";"-"
"181";"331005";"331005";"40";"7";"2";"2052";"1716";"70";"22";"1624";"550";"136";"137";"124";"7";"2";"-";"-";"10";"-";"162";"-";"-";"462";"1";"7";"21";"-";"-";"5";"-";"-"
"181";"331006";"331006";"40";"7";"2";"428";"389";"23";"0";"366";"80";"26";"24";"31";"0";"0";"-";"-";"7";"-";"66";"-";"-";"122";"0";"5";"3";"-";"-";"2";"-";"-"
"181";"331007";"331007";"40";"7";"2";"150";"137";"7";"0";"130";"30";"11";"6";"15";"0";"0";"-";"-";"1";"-";"22";"-";"-";"40";"0";"2";"3";"-";"-";"0";"-";"-"
"181";"331008";"331008";"40";"7";"2";"566";"490";"18";"0";"472";"106";"31";"29";"31";"5";"1";"-";"-";"5";"-";"60";"-";"-";"194";"1";"4";"5";"-";"-";"0";"-";"-"
"181";"331010";"331010";"40";"7";"2";"1348";"1188";"41";"5";"1142";"266";"68";"79";"118";"8";"0";"-";"-";"18";"-";"114";"-";"-";"443";"0";"4";"24";"-";"-";"0";"-";"-"
"181";"333001";"333001";"41";"7";"2";"5316";"4059";"172";"21";"3866";"1286";"136";"578";"218";"33";"8";"-";"-";"40";"-";"432";"-";"-";"1014";"0";"13";"75";"-";"-";"33";"-";"-"
"181";"333002";"333002";"41";"7";"2";"4503";"3743";"137";"13";"3593";"1337";"113";"511";"206";"36";"4";"-";"-";"38";"-";"370";"-";"-";"869";"0";"17";"57";"-";"-";"35";"-";"-"
"181";"333003";"333003";"41";"7";"2";"4943";"4300";"173";"32";"4095";"1437";"139";"511";"242";"37";"3";"-";"-";"24";"-";"456";"-";"-";"1160";"3";"12";"48";"-";"-";"23";"-";"-"
"181";"333004";"333004";"41";"7";"2";"5820";"4474";"212";"17";"4245";"1662";"118";"453";"260";"29";"5";"-";"-";"44";"-";"503";"-";"-";"1024";"2";"16";"96";"-";"-";"33";"-";"-"
"181";"333005";"333005";"41";"7";"2";"708";"635";"26";"1";"608";"163";"21";"70";"42";"3";"2";"-";"-";"9";"-";"91";"-";"-";"193";"0";"5";"7";"-";"-";"2";"-";"-"
"181";"333006";"333006";"41";"7";"2";"696";"635";"17";"1";"617";"138";"15";"55";"28";"6";"1";"-";"-";"10";"-";"76";"-";"-";"266";"0";"4";"16";"-";"-";"2";"-";"-"
"181";"333007";"333007";"41";"7";"2";"1629";"1457";"51";"7";"1399";"406";"42";"141";"61";"10";"10";"-";"-";"11";"-";"210";"-";"-";"486";"2";"4";"10";"-";"-";"6";"-";"-"
"181";"333008";"333008";"41";"7";"2";"457";"420";"12";"0";"408";"120";"14";"37";"26";"9";"2";"-";"-";"7";"-";"53";"-";"-";"129";"1";"1";"6";"-";"-";"3";"-";"-"
"181";"333009";"333009";"41";"7";"2";"4574";"3834";"123";"13";"3698";"1574";"112";"385";"251";"23";"2";"-";"-";"34";"-";"413";"-";"-";"811";"1";"18";"53";"-";"-";"21";"-";"-"
"181";"335001";"335001";"40";"7";"2";"1153";"1019";"43";"1";"975";"309";"31";"37";"43";"5";"2";"-";"-";"11";"-";"108";"-";"-";"403";"0";"5";"10";"-";"-";"11";"-";"-"
"181";"335002";"335002";"40";"7";"2";"4223";"3613";"131";"19";"3463";"1393";"148";"365";"258";"27";"3";"-";"-";"45";"-";"205";"-";"-";"945";"2";"7";"47";"-";"-";"18";"-";"-"
"181";"335003";"335003";"40";"7";"2";"3488";"3101";"84";"13";"3004";"1019";"114";"263";"272";"22";"2";"-";"-";"58";"-";"199";"-";"-";"959";"1";"4";"68";"-";"-";"23";"-";"-"
"181";"335004";"335004";"40";"7";"2";"1855";"1600";"48";"4";"1548";"607";"47";"138";"71";"11";"4";"-";"-";"10";"-";"127";"-";"-";"507";"0";"1";"24";"-";"-";"1";"-";"-"
"181";"335005";"335005";"40";"7";"2";"846";"763";"22";"3";"738";"196";"27";"44";"36";"3";"2";"-";"-";"13";"-";"81";"-";"-";"308";"0";"6";"18";"-";"-";"4";"-";"-"
"181";"337001";"337001";"39";"7";"2";"1786";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"-";"0";"-";"-";"0";"0";"0";"0";"-";"-";"0";"-";"-"
"181";"337003";"337003";"39";"7";"2";"235";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"-";"0";"-";"-";"0";"0";"0";"0";"-";"-";"0";"-";"-"
"181";"337004";"337004";"39";"7";"2";"981";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"-";"0";"-";"-";"0";"0";"0";"0";"-";"-";"0";"-";"-"
"181";"337005";"337005";"39";"7";"2";"574";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"-";"0";"-";"-";"0";"0";"0";"0";"-";"-";"0";"-";"-"
"181";"337007";"337007";"39";"7";"2";"538";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"-";"0";"-";"-";"0";"0";"0";"0";"-";"-";"0";"-";"-"
"181";"339001";"339001";"37";"7";"2";"468";"423";"12";"1";"410";"115";"23";"21";"36";"5";"0";"-";"-";"4";"-";"45";"-";"-";"143";"0";"3";"12";"-";"-";"3";"-";"-"
"181";"339002";"339002";"37";"7";"2";"2090";"1789";"64";"5";"1720";"504";"244";"176";"102";"25";"2";"-";"-";"9";"-";"148";"-";"-";"464";"0";"16";"18";"-";"-";"12";"-";"-"
"181";"339003";"339003";"37";"7";"2";"1314";"1143";"50";"6";"1087";"248";"137";"65";"51";"24";"1";"-";"-";"13";"-";"116";"-";"-";"395";"3";"8";"22";"-";"-";"4";"-";"-"
"181";"339004";"339004";"37";"7";"2";"1060";"942";"40";"7";"895";"240";"135";"75";"57";"12";"1";"-";"-";"12";"-";"74";"-";"-";"274";"0";"2";"10";"-";"-";"3";"-";"-"
"181";"341001";"341001";"36";"7";"2";"381";"350";"12";"1";"337";"70";"24";"36";"23";"3";"1";"-";"-";"2";"-";"24";"-";"-";"133";"0";"0";"14";"-";"-";"7";"-";"-"
"181";"341002";"341002";"36";"7";"2";"3137";"2623";"86";"10";"2527";"876";"99";"261";"139";"21";"2";"-";"-";"34";"-";"175";"-";"-";"818";"1";"11";"71";"-";"-";"19";"-";"-"
"181";"341004";"341004";"36";"7";"2";"834";"746";"33";"4";"709";"249";"31";"56";"34";"7";"2";"-";"-";"6";"-";"58";"-";"-";"242";"0";"3";"19";"-";"-";"2";"-";"-"
"181";"341006";"341006";"36";"7";"2";"1457";"1226";"41";"4";"1181";"399";"85";"91";"61";"7";"0";"-";"-";"16";"-";"90";"-";"-";"391";"1";"9";"24";"-";"-";"7";"-";"-"
"181";"341007";"341007";"36";"7";"2";"460";"401";"18";"0";"383";"122";"24";"21";"24";"4";"0";"-";"-";"4";"-";"48";"-";"-";"128";"1";"2";"4";"-";"-";"1";"-";"-"
"181";"341008";"341008";"36";"7";"2";"461";"416";"13";"1";"402";"88";"14";"19";"34";"3";"0";"-";"-";"8";"-";"44";"-";"-";"179";"0";"2";"9";"-";"-";"2";"-";"-"
"181";"343001";"343001";"37";"7";"2";"1213";"1060";"30";"4";"1026";"216";"55";"170";"127";"7";"0";"-";"-";"2";"-";"106";"-";"-";"281";"0";"4";"47";"-";"-";"11";"-";"-"
"181";"343002";"343002";"37";"7";"2";"2756";"2342";"83";"9";"2250";"458";"124";"457";"198";"16";"3";"-";"-";"4";"-";"263";"-";"-";"656";"1";"15";"41";"-";"-";"14";"-";"-"
"181";"343003";"343003";"37";"7";"2";"593";"498";"9";"0";"489";"86";"27";"83";"39";"4";"1";"-";"-";"5";"-";"61";"-";"-";"161";"0";"3";"14";"-";"-";"5";"-";"-"
"181";"343004";"343004";"37";"7";"2";"912";"746";"31";"2";"713";"133";"44";"136";"64";"5";"2";"-";"-";"3";"-";"77";"-";"-";"209";"0";"2";"31";"-";"-";"7";"-";"-"
"181";"343005";"343005";"37";"7";"2";"1105";"947";"32";"3";"912";"213";"47";"161";"81";"6";"2";"-";"-";"3";"-";"144";"-";"-";"215";"0";"10";"17";"-";"-";"13";"-";"-"
"181";"343006";"343006";"37";"7";"2";"2321";"1967";"68";"6";"1893";"386";"88";"381";"149";"18";"3";"-";"-";"11";"-";"178";"-";"-";"611";"0";"9";"49";"-";"-";"10";"-";"-"
"181";"345001";"345001";"36";"7";"2";"3156";"2822";"116";"12";"2694";"731";"270";"199";"231";"28";"9";"-";"-";"47";"-";"190";"-";"-";"887";"1";"23";"73";"-";"-";"5";"-";"-"
"181";"345003";"345003";"36";"7";"2";"1368";"1225";"45";"5";"1175";"245";"122";"96";"115";"14";"1";"-";"-";"13";"-";"77";"-";"-";"424";"2";"4";"61";"-";"-";"1";"-";"-"
"181";"345004";"345004";"36";"7";"2";"1450";"1235";"54";"4";"1177";"320";"75";"78";"83";"9";"5";"-";"-";"18";"-";"132";"-";"-";"410";"0";"13";"30";"-";"-";"4";"-";"-"
"181";"345005";"345005";"36";"7";"2";"1083";"962";"34";"6";"922";"214";"38";"62";"43";"9";"2";"-";"-";"22";"-";"82";"-";"-";"425";"0";"9";"14";"-";"-";"2";"-";"-"
"181";"351002";"351002";"42";"8";"2";"3690";"3109";"161";"15";"2933";"1246";"79";"210";"111";"18";"-";"-";"-";"27";"-";"218";"-";"-";"649";"2";"12";"50";"-";"-";"311";"-";"-"
"181";"351003";"351003";"42";"8";"2";"2536";"2178";"118";"8";"2052";"715";"56";"165";"167";"11";"-";"-";"-";"15";"-";"163";"-";"-";"482";"2";"5";"84";"-";"-";"187";"-";"-"
"181";"351004";"351004";"42";"8";"2";"654";"543";"32";"4";"507";"161";"9";"38";"42";"6";"-";"-";"-";"4";"-";"59";"-";"-";"143";"0";"2";"29";"-";"-";"14";"-";"-"
"181";"351006";"351006";"42";"8";"2";"2057";"1803";"111";"3";"1689";"621";"48";"160";"102";"19";"-";"-";"-";"16";"-";"169";"-";"-";"480";"0";"10";"28";"-";"-";"36";"-";"-"
"181";"351008";"351008";"42";"8";"2";"620";"548";"30";"3";"515";"180";"16";"45";"31";"4";"-";"-";"-";"5";"-";"50";"-";"-";"156";"0";"4";"14";"-";"-";"10";"-";"-"
"181";"353001";"353001";"42";"8";"2";"852";"763";"32";"6";"725";"192";"23";"83";"53";"6";"-";"-";"-";"5";"-";"58";"-";"-";"267";"0";"14";"17";"-";"-";"7";"-";"-"
"181";"353002";"353002";"42";"8";"2";"1599";"1421";"64";"3";"1354";"399";"42";"188";"77";"8";"-";"-";"-";"31";"-";"61";"-";"-";"499";"1";"26";"15";"-";"-";"7";"-";"-"
"181";"353003";"353003";"42";"8";"2";"1913";"1653";"80";"1";"1572";"452";"41";"178";"130";"11";"-";"-";"-";"14";"-";"113";"-";"-";"572";"0";"36";"16";"-";"-";"9";"-";"-"
"181";"353004";"353004";"42";"8";"2";"1247";"1104";"58";"2";"1044";"313";"46";"98";"77";"5";"-";"-";"-";"11";"-";"61";"-";"-";"396";"0";"13";"23";"-";"-";"1";"-";"-"
"181";"355001";"355001";"46";"8";"2";"815";"728";"24";"1";"703";"266";"15";"76";"29";"5";"-";"-";"-";"3";"-";"79";"-";"-";"179";"0";"1";"10";"-";"-";"40";"-";"-"
"181";"355002";"355002";"46";"8";"2";"621";"545";"19";"2";"524";"211";"9";"28";"32";"2";"-";"-";"-";"3";"-";"82";"-";"-";"114";"0";"0";"16";"-";"-";"27";"-";"-"
"181";"355003";"355003";"46";"8";"2";"1618";"1420";"48";"8";"1364";"780";"13";"85";"60";"2";"-";"-";"-";"2";"-";"125";"-";"-";"238";"0";"3";"8";"-";"-";"48";"-";"-"
"181";"355004";"355004";"46";"8";"2";"241";"214";"8";"0";"206";"73";"6";"11";"15";"1";"-";"-";"-";"1";"-";"22";"-";"-";"53";"0";"1";"9";"-";"-";"14";"-";"-"
"181";"357001";"357001";"43";"8";"2";"3092";"2783";"125";"9";"2649";"1095";"56";"372";"130";"13";"-";"-";"-";"18";"-";"150";"-";"-";"767";"0";"3";"17";"-";"-";"28";"-";"-"
"181";"357002";"357002";"43";"8";"2";"1017";"937";"51";"4";"882";"341";"13";"121";"33";"6";"-";"-";"-";"6";"-";"60";"-";"-";"279";"0";"5";"8";"-";"-";"10";"-";"-"
"181";"357003";"357003";"43";"8";"2";"1142";"1008";"55";"3";"950";"310";"20";"118";"66";"6";"-";"-";"-";"15";"-";"82";"-";"-";"313";"0";"5";"12";"-";"-";"3";"-";"-"
"181";"359001";"359001";"45";"8";"2";"480";"422";"20";"2";"400";"146";"11";"20";"27";"3";"-";"-";"-";"1";"-";"46";"-";"-";"138";"0";"1";"4";"-";"-";"3";"-";"-"
"181";"359002";"359002";"45";"8";"2";"315";"269";"11";"0";"258";"92";"1";"17";"10";"1";"-";"-";"-";"3";"-";"34";"-";"-";"93";"0";"0";"6";"-";"-";"1";"-";"-"
"181";"359003";"359003";"45";"8";"2";"558";"465";"14";"2";"449";"170";"8";"25";"23";"3";"-";"-";"-";"1";"-";"62";"-";"-";"146";"1";"0";"3";"-";"-";"7";"-";"-"
"181";"359004";"359004";"45";"8";"2";"1496";"1295";"51";"6";"1238";"515";"28";"62";"55";"10";"-";"-";"-";"4";"-";"114";"-";"-";"405";"1";"7";"29";"-";"-";"8";"-";"-"
"181";"359006";"359006";"45";"8";"2";"404";"363";"14";"1";"348";"138";"11";"20";"27";"1";"-";"-";"-";"1";"-";"28";"-";"-";"102";"1";"2";"12";"-";"-";"5";"-";"-"
"181";"361001";"361001";"44";"8";"2";"1389";"1260";"51";"11";"1198";"405";"44";"99";"84";"5";"-";"-";"-";"13";"-";"117";"-";"-";"345";"0";"7";"31";"-";"-";"48";"-";"-"
"181";"361002";"361002";"44";"8";"2";"530";"466";"16";"3";"447";"167";"23";"38";"43";"3";"-";"-";"-";"2";"-";"31";"-";"-";"118";"0";"5";"10";"-";"-";"7";"-";"-"
"181";"361003";"361003";"44";"8";"2";"1344";"1224";"61";"9";"1154";"458";"25";"143";"47";"11";"-";"-";"-";"6";"-";"76";"-";"-";"312";"0";"7";"20";"-";"-";"49";"-";"-"
"181";"361004";"361004";"44";"8";"2";"842";"737";"24";"6";"707";"285";"19";"51";"36";"6";"-";"-";"-";"3";"-";"57";"-";"-";"191";"1";"4";"8";"-";"-";"46";"-";"-"
"181";"361005";"361005";"44";"8";"2";"271";"247";"7";"1";"239";"41";"13";"19";"25";"5";"-";"-";"-";"0";"-";"18";"-";"-";"85";"0";"0";"6";"-";"-";"27";"-";"-"
"181";"361006";"361006";"44";"8";"2";"471";"422";"15";"2";"405";"93";"6";"24";"33";"2";"-";"-";"-";"4";"-";"40";"-";"-";"169";"0";"1";"6";"-";"-";"27";"-";"-"
"181";"363001";"363001";"46";"8";"2";"4647";"3942";"166";"24";"3752";"1655";"89";"302";"313";"12";"-";"-";"-";"27";"-";"219";"-";"-";"899";"1";"10";"174";"-";"-";"51";"-";"-"
"181";"363002";"363002";"46";"8";"2";"65";"62";"3";"0";"59";"8";"1";"4";"7";"1";"-";"-";"-";"5";"-";"14";"-";"-";"18";"0";"0";"1";"-";"-";"0";"-";"-"
"181";"363003";"363003";"46";"8";"2";"902";"747";"21";"1";"725";"329";"13";"39";"68";"2";"-";"-";"-";"6";"-";"61";"-";"-";"169";"0";"4";"24";"-";"-";"10";"-";"-"
"181";"363004";"363004";"46";"8";"2";"399";"355";"20";"0";"335";"123";"3";"21";"29";"4";"-";"-";"-";"16";"-";"28";"-";"-";"88";"0";"1";"17";"-";"-";"5";"-";"-"
"181";"363005";"363005";"46";"8";"2";"838";"782";"29";"6";"747";"329";"22";"38";"85";"6";"-";"-";"-";"6";"-";"44";"-";"-";"177";"0";"3";"26";"-";"-";"11";"-";"-"
"181";"363006";"363006";"46";"8";"2";"1116";"932";"38";"2";"892";"325";"23";"44";"78";"7";"-";"-";"-";"9";"-";"106";"-";"-";"258";"1";"9";"22";"-";"-";"10";"-";"-"
"181";"363007";"363007";"46";"8";"2";"885";"795";"33";"2";"760";"248";"16";"43";"61";"1";"-";"-";"-";"5";"-";"74";"-";"-";"268";"0";"3";"28";"-";"-";"13";"-";"-"
"181";"365001";"365001";"44";"8";"2";"2663";"2299";"107";"21";"2171";"608";"259";"152";"154";"7";"-";"-";"-";"8";"-";"122";"-";"-";"805";"1";"8";"39";"-";"-";"8";"-";"-"
"181";"365002";"365002";"44";"8";"2";"839";"748";"30";"3";"715";"259";"34";"34";"74";"4";"-";"-";"-";"5";"-";"65";"-";"-";"216";"1";"4";"19";"-";"-";"0";"-";"-"
"181";"365003";"365003";"44";"8";"2";"1201";"1042";"41";"6";"995";"204";"94";"46";"86";"5";"-";"-";"-";"7";"-";"74";"-";"-";"424";"2";"5";"43";"-";"-";"5";"-";"-"
"181";"365004";"365004";"44";"8";"2";"819";"695";"37";"2";"656";"150";"48";"42";"70";"5";"-";"-";"-";"5";"-";"42";"-";"-";"262";"1";"8";"22";"-";"-";"1";"-";"-"
"181";"365005";"365005";"44";"8";"2";"874";"776";"34";"4";"738";"163";"58";"45";"59";"8";"-";"-";"-";"7";"-";"45";"-";"-";"324";"0";"6";"20";"-";"-";"3";"-";"-"
"181";"365006";"365006";"44";"8";"2";"1651";"1446";"46";"8";"1392";"452";"176";"77";"80";"3";"-";"-";"-";"18";"-";"99";"-";"-";"452";"0";"6";"27";"-";"-";"2";"-";"-"
"181";"365007";"365007";"44";"8";"2";"1230";"1094";"37";"6";"1051";"260";"79";"52";"110";"4";"-";"-";"-";"10";"-";"57";"-";"-";"395";"1";"6";"77";"-";"-";"0";"-";"-"
"181";"367001";"367001";"45";"8";"2";"2826";"2217";"125";"18";"2074";"886";"37";"105";"321";"8";"-";"-";"-";"8";"-";"172";"-";"-";"472";"3";"6";"29";"-";"-";"27";"-";"-"
"181";"367002";"367002";"45";"8";"2";"3515";"2815";"133";"23";"2659";"1385";"35";"70";"411";"2";"-";"-";"-";"8";"-";"219";"-";"-";"464";"0";"6";"23";"-";"-";"36";"-";"-"
"181";"367003";"367003";"45";"8";"2";"3123";"2744";"174";"6";"2564";"1177";"28";"113";"448";"3";"-";"-";"-";"11";"-";"170";"-";"-";"541";"2";"8";"24";"-";"-";"39";"-";"-"
"181";"367004";"367004";"45";"8";"2";"1519";"1322";"56";"7";"1259";"579";"11";"57";"178";"3";"-";"-";"-";"6";"-";"105";"-";"-";"269";"0";"2";"15";"-";"-";"34";"-";"-"
"181";"367005";"367005";"45";"8";"2";"844";"724";"39";"2";"683";"360";"8";"29";"115";"1";"-";"-";"-";"1";"-";"50";"-";"-";"88";"0";"7";"5";"-";"-";"19";"-";"-"
"181";"367006";"367006";"45";"8";"2";"356";"333";"20";"2";"311";"145";"8";"10";"42";"2";"-";"-";"-";"1";"-";"39";"-";"-";"54";"0";"4";"1";"-";"-";"5";"-";"-"
"181";"369001";"369001";"47";"8";"2";"2417";"1908";"114";"15";"1779";"581";"87";"171";"211";"11";"-";"-";"-";"40";"-";"174";"-";"-";"391";"0";"7";"54";"-";"-";"52";"-";"-"
"181";"369002";"369002";"47";"8";"2";"3249";"2720";"188";"15";"2517";"1052";"92";"201";"282";"12";"-";"-";"-";"39";"-";"244";"-";"-";"459";"2";"12";"55";"-";"-";"67";"-";"-"
"181";"369003";"369003";"47";"8";"2";"3518";"2917";"150";"9";"2758";"1173";"83";"250";"239";"16";"-";"-";"-";"36";"-";"263";"-";"-";"568";"1";"8";"30";"-";"-";"91";"-";"-"
"181";"369004";"369004";"47";"8";"2";"2044";"1684";"98";"12";"1574";"585";"68";"143";"204";"10";"-";"-";"-";"18";"-";"157";"-";"-";"303";"0";"1";"34";"-";"-";"51";"-";"-"
"181";"369005";"369005";"47";"8";"2";"2311";"1965";"92";"20";"1853";"766";"80";"183";"198";"9";"-";"-";"-";"30";"-";"135";"-";"-";"382";"0";"4";"31";"-";"-";"35";"-";"-"
"181";"369006";"369006";"47";"8";"2";"644";"593";"29";"1";"563";"199";"20";"36";"42";"3";"-";"-";"-";"8";"-";"81";"-";"-";"153";"0";"3";"6";"-";"-";"12";"-";"-"
"181";"369007";"369007";"47";"8";"2";"1198";"1075";"45";"4";"1026";"365";"43";"84";"90";"3";"-";"-";"-";"19";"-";"102";"-";"-";"259";"0";"3";"27";"-";"-";"31";"-";"-"
"181";"369008";"369008";"47";"8";"2";"792";"696";"34";"1";"661";"215";"22";"49";"56";"3";"-";"-";"-";"11";"-";"78";"-";"-";"211";"0";"4";"5";"-";"-";"7";"-";"-"
"181";"369009";"369009";"47";"8";"2";"973";"841";"30";"4";"807";"255";"29";"50";"77";"4";"-";"-";"-";"12";"-";"102";"-";"-";"228";"0";"7";"21";"-";"-";"22";"-";"-"
