year;valgstedid;voters;votes;a;b;c;v;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct
2011;550008;883;792;.2348484848484849;.0593434343434343;.0378787878787879;.3560606060606061;Møgeltønder;Tønder;3. Tønder;.0410903170704842;.5947924852371216;140.9338521;.787937743;962131.4375;485794.78125;694990
2015;550008;870;782;.2263427109974425;.0332480818414322;.020460358056266;.2557544757033248;Møgeltønder;Tønder;3. Tønder;.0410903170704842;.5947924852371216;140.9338521;.787937743;962131.4375;485794.78125;694990
2005;550012;2715.14;2268.54;.1796618089167482;.0523376268436968;.0592187045412468;.4565403299038148;Løgumkloster;Tønder;3. Tønder;.0327575951814651;.4871947467327118;123.5165756;.5704548350000001;665878.6875;412716.96875;624322
2007;550012;2665;2254;.1725820763087844;.0381543921916593;.0740905057675244;.4440993788819876;Løgumkloster;Tønder;3. Tønder;.0327575951814651;.4871947467327118;123.4954407;.570212766;665878.6875;412716.96875;624322
2011;550012;2611;2260;.1924778761061947;.0557522123893805;.0393805309734513;.4017699115044248;Løgumkloster;Tønder;3. Tønder;.0327575951814651;.4871947467327118;124.6504559;.566828676;665878.6875;412716.96875;624322
2015;550012;2535;2178;.1726354453627181;.0335169880624426;.0211202938475666;.2837465564738292;Løgumkloster;Tønder;3. Tønder;.0327575951814651;.4871947467327118;124.6504559;.566828676;665878.6875;412716.96875;624322
2005;550014;1021.14;810.54;.1758950822908185;.0428479778912824;.0411330717793076;.4832333999555852;Nr. Løgum;Tønder;3. Tønder;.027967257425189;.5873124003410339;;.823538239;952697.9375;502142.59375;701295
2007;550014;1029;828;.1727053140096618;.0289855072463768;.0760869565217391;.4516908212560387;Nr. Løgum;Tønder;3. Tønder;.027967257425189;.5873124003410339;;.823308271;952697.9375;502142.59375;701295
2011;550014;1003;829;.1688781664656212;.04583835946924;.0301568154402895;.4378769601930036;Nr. Løgum;Tønder;3. Tønder;.027967257425189;.5873124003410339;150.2061856;.75;952697.9375;502142.59375;701295
2015;550014;986;830;.1493975903614458;.0240963855421687;.0156626506024096;.283132530120482;Nr. Løgum;Tønder;3. Tønder;.027967257425189;.5873124003410339;150.2061856;.75;952697.9375;502142.59375;701295
2005;550015;646.14;530.54;.1367851622874807;.0447280129679195;.0553021449843556;.4008745806159762;Bedsted;Tønder;3. Tønder;.0405405424535275;.5765765905380249;134.5035182;.6629356950000001;844242.125;463980.8125;6609985
2007;550015;624;525;.1409523809523809;.04;.0552380952380952;.4552380952380952;Bedsted;Tønder;3. Tønder;.0405405424535275;.5765765905380249;134.4414169;.662125341;844242.125;463980.8125;6609985
2011;550015;615;516;.1666666666666667;.0755813953488372;.0271317829457364;.3507751937984496;Bedsted;Tønder;3. Tønder;.0405405424535275;.5765765905380249;134.4892473;.634408602;844242.125;463980.8125;6609985
2015;550015;593;499;.1462925851703407;.0280561122244489;.0200400801603206;.2464929859719439;Bedsted;Tønder;3. Tønder;.0405405424535275;.5765765905380249;134.4892473;.634408602;844242.125;463980.8125;6609985
2005;550016;719.14;608.54;.1422585203930719;.0258487527524896;.0449272028132908;.4875275248956519;Øster Højst;Tønder;3. Tønder;.050243902951479;.5970731973648071;;.827534;954206.8125;532582.4375;683335
2007;550016;691;584;.148972602739726;.0171232876712329;.0702054794520548;.4503424657534247;Øster Højst;Tønder;3. Tønder;.050243902951479;.5970731973648071;;.827225131;954206.8125;532582.4375;683335
2011;550016;679;581;.153184165232358;.044750430292599;.0344234079173838;.4044750430292599;Øster Højst;Tønder;3. Tønder;.050243902951479;.5970731973648071;153.6031332;.8125;954206.8125;532582.4375;683335
2015;550016;676;583;.0960548885077187;.039451114922813;.0120068610634648;.2727272727272727;Øster Højst;Tønder;3. Tønder;.050243902951479;.5970731973648071;153.6031332;.8125;954206.8125;532582.4375;683335
2005;550017;1842.14;1569.54;.1762108643296762;.0297730545255298;.0722122405290722;.4578921212584579;Agerskov;Tønder;3. Tønder;.0360892377793789;.5686789155006409;132.3229291;.708199009;947996.625;469105.6875;648433
2007;550017;1683;1425;.1705263157894737;.0217543859649123;.0729824561403509;.4329824561403509;Agerskov;Tønder;3. Tønder;.0360892377793789;.5686789155006409;132.2962963;.707936508;947996.625;469105.6875;648433
2011;550017;1622;1414;.2114568599717115;.0452616690240453;.0374823196605375;.3663366336633663;Agerskov;Tønder;3. Tønder;.0360892377793789;.5686789155006409;135.688592;.684480987;947996.625;469105.6875;648433
2015;550017;1585;1355;.166789667896679;.0118081180811808;.0199261992619926;.2752767527675277;Agerskov;Tønder;3. Tønder;.0360892377793789;.5686789155006409;135.688592;.684480987;947996.625;469105.6875;648433
2005;550018;573.14;482.54;.1483193103162432;.0533220043934182;.0670203506445062;.4511128611099598;Arrild;Tønder;3. Tønder;.0349604226648808;.5540897250175476;135.9045467;.752174317;1098243.5;472159.0625;6611235
2007;550018;556;488;.1577868852459017;.0163934426229508;.0614754098360656;.4528688524590164;Arrild;Tønder;3. Tønder;.0349604226648808;.5540897250175476;135.8385093;.7515527950000001;1098243.5;472159.0625;6611235
2011;550018;571;494;.1821862348178138;.0506072874493927;.034412955465587;.3805668016194332;Arrild;Tønder;3. Tønder;.0349604226648808;.5540897250175476;141.0220126;.786833856;1098243.5;472159.0625;6611235
2015;550018;544;477;.1823899371069182;.0188679245283019;.0209643605870021;.2914046121593291;Arrild;Tønder;3. Tønder;.0349604226648808;.5540897250175476;141.0220126;.786833856;1098243.5;472159.0625;6611235
2005;550019;472.14;395.54;.206224402083228;.0422966071699449;.03372604540628;.4770187591646862;Branderup;Tønder;3. Tønder;.0382003411650658;.6196944117546082;;.781172852;1021583.5625;506645.9375;686340
2007;550019;430;374;.1951871657754011;.0347593582887701;.0641711229946524;.4037433155080214;Branderup;Tønder;3. Tønder;.0382003411650658;.6196944117546082;;.780487805;1021583.5625;506645.9375;686340
2011;550019;423;360;.2166666666666667;.0666666666666667;.0333333333333333;.3555555555555556;Branderup;Tønder;3. Tønder;.0382003411650658;.6196944117546082;142.167382;.807692308;1021583.5625;506645.9375;686340
2015;550019;410;355;.2056338028169014;.0197183098591549;.0197183098591549;.2732394366197183;Branderup;Tønder;3. Tønder;.0382003411650658;.6196944117546082;142.167382;.807692308;1021583.5625;506645.9375;686340
2005;550021;582.14;462.54;.2260777446274916;.036169844770182;.0699182773381762;.4014355515198685;Døstrup;Tønder;3. Tønder;.0435656830668449;.5831099152565002;135.6836568;.818296472;824357.1875;481764.84375;673450
2007;550021;547;442;.2239819004524887;.0135746606334842;.083710407239819;.4117647058823529;Døstrup;Tønder;3. Tønder;.0435656830668449;.5831099152565002;135.617284;.817901235;824357.1875;481764.84375;673450
2011;550021;518;424;.2971698113207547;.035377358490566;.0306603773584906;.3419811320754717;Døstrup;Tønder;3. Tønder;.0435656830668449;.5831099152565002;138.4185304;.817891374;824357.1875;481764.84375;673450
2015;550021;507;421;.2019002375296912;.0166270783847981;.0308788598574822;.2826603325415677;Døstrup;Tønder;3. Tønder;.0435656830668449;.5831099152565002;138.4185304;.817891374;824357.1875;481764.84375;673450
2005;550023;3146.14;2653.54;.2372566458391432;.0481356979732734;.0781371300225359;.3955772289093061;Toftlund;Tønder;3. Tønder;.0335578545928001;.5393312573432922;124.6782636;.643106264;759080.375;437144;662297
2007;550023;3143;2698;.2197924388435879;.0277983691623425;.0685693106004448;.4054855448480356;Toftlund;Tønder;3. Tønder;.0335578545928001;.5393312573432922;124.6601942;.642934196;759080.375;437144;662297
2011;550023;3155;2765;.2538878842676311;.0538878842676311;.0347197106690778;.3779385171790235;Toftlund;Tønder;3. Tønder;.0335578545928001;.5393312573432922;126.6595858;.6495228;759080.375;437144;662297
2015;550023;3082;2651;.2191625801584308;.016597510373444;.02263296869106;.2814032440588457;Toftlund;Tønder;3. Tønder;.0335578545928001;.5393312573432922;126.6595858;.6495228;759080.375;437144;662297
2005;550024;895.14;756.54;.175231977159172;.0511935918788167;.0599307373040421;.4331297750284189;Brøns;Tønder;3. Tønder;.0350043214857578;.5799481272697449;138.1775729;.8402083460000001;739683.8125;498457.03125;658649
2007;550024;823;696;.1752873563218391;.0387931034482759;.0704022988505747;.3864942528735632;Brøns;Tønder;3. Tønder;.0350043214857578;.5799481272697449;138.14;.84;739683.8125;498457.03125;658649
2011;550024;774;681;.1953010279001468;.0616740088105727;.039647577092511;.3568281938325991;Brøns;Tønder;3. Tønder;.0350043214857578;.5799481272697449;140.7515658;.824634656;739683.8125;498457.03125;658649
2015;550024;773;662;.1706948640483384;.0287009063444109;.013595166163142;.2462235649546828;Brøns;Tønder;3. Tønder;.0350043214857578;.5799481272697449;140.7515658;.824634656;739683.8125;498457.03125;658649
2005;550025;6452.14;5208.54;.2854101149266397;.0721372975920316;.0808940701232975;.3372691771590504;Tønder;Tønder;3. Tønder;.0425214692950249;.5146707892417908;108.1512416;.442845938;514034.0625;402498.4375;615224
2007;550025;6368;5248;.2743902439024391;.0383003048780488;.0794588414634146;.3096417682926829;Tønder;Tønder;3. Tønder;.0425214692950249;.5146707892417908;108.1393196;.442721592;514034.0625;402498.4375;615224
2011;550025;6291;5225;.2771291866028708;.0654545454545455;.0338755980861244;.3027751196172249;Tønder;Tønder;3. Tønder;.0425214692950249;.5146707892417908;110.3628277;.436083197;514034.0625;402498.4375;615224
2015;550025;6098;5003;.2684389366380172;.0373775734559264;.0219868079152508;.2280631621027384;Tønder;Tønder;3. Tønder;.0425214692950249;.5146707892417908;110.3628277;.436083197;514034.0625;402498.4375;615224
2005;550027;912.14;767.54;.1636005941058447;.0452484561065221;.0551632488209084;.4607968314354953;Abild;Tønder;3. Tønder;.0453047789633274;.609555184841156;;.803139386;1171472.75;490935.8125;706822
2007;550027;870;736;.1970108695652174;.0258152173913043;.0502717391304348;.4252717391304348;Abild;Tønder;3. Tønder;.0453047789633274;.609555184841156;;.802845528;1171472.75;490935.8125;706822
2011;550027;862;747;.1967871485943775;.0468540829986613;.0240963855421687;.3761713520749666;Abild;Tønder;3. Tønder;.0453047789633274;.609555184841156;142.9157895;.821052632;1171472.75;490935.8125;706822
2015;550027;829;722;.1966759002770083;.0235457063711911;.0110803324099723;.2590027700831025;Abild;Tønder;3. Tønder;.0453047789633274;.609555184841156;142.9157895;.821052632;1171472.75;490935.8125;706822
2005;550029;843.14;715.54;.2160186712133494;.0527294071610252;.0647622774408139;.4341895631271487;Hostrup;Tønder;3. Tønder;.0375000014901161;.6094827651977539;;.824887;897090.8125;445035.9375;657038
2007;550029;813;691;.2156295224312591;.0260492040520984;.0680173661360347;.357452966714906;Hostrup;Tønder;3. Tønder;.0375000014901161;.6094827651977539;;.824634656;897090.8125;445035.9375;657038
2011;550029;782;663;.2307692307692308;.0663650075414781;.0271493212669683;.3031674208144796;Hostrup;Tønder;3. Tønder;.0375000014901161;.6094827651977539;143.8679245;.815513627;897090.8125;445035.9375;657038
2015;550029;766;649;.2110939907550077;.0431432973805855;.012326656394453;.2372881355932204;Hostrup;Tønder;3. Tønder;.0375000014901161;.6094827651977539;143.8679245;.815513627;897090.8125;445035.9375;657038
2005;550051;545.14;466.54;.1555493633986368;.0465769280233206;.0778925708406567;.4515797144939341;Rømø;Tønder;3. Tønder;.043382354080677;.4647058844566345;129.8609192;.732217942;1232328.25;423353.125;610834
2007;550051;515;446;.1367713004484305;.0269058295964126;.0919282511210762;.3968609865470852;Rømø;Tønder;3. Tønder;.043382354080677;.4647058844566345;129.7787611;.731563422;1232328.25;423353.125;610834
2011;550051;489;422;.1824644549763033;.0687203791469194;.0568720379146919;.3412322274881517;Rømø;Tønder;3. Tønder;.043382354080677;.4647058844566345;128.2743363;.672463768;1232328.25;423353.125;610834
2015;550051;454;403;.173697270471464;.0397022332506203;.0248138957816377;.28287841191067;Rømø;Tønder;3. Tønder;.043382354080677;.4647058844566345;128.2743363;.672463768;1232328.25;423353.125;610834
2005;550061;2744.14;2234.54;.2244623054409409;.0500013425581999;.0798106097899344;.424105184959768;Skærbæk;Tønder;3. Tønder;.0299030169844627;.4959590435028076;115.3514514;.591999291;658489.875;409533.625;615020
2007;550061;2903;2421;.2226352746798843;.0185873605947955;.1094589012804626;.382486575795126;Skærbæk;Tønder;3. Tønder;.0299030169844627;.4959590435028076;115.3272324;.591791459;658489.875;409533.625;615020
2011;550061;2892;2460;.2605691056910569;.041869918699187;.0414634146341463;.3752032520325203;Skærbæk;Tønder;3. Tønder;.0299030169844627;.4959590435028076;118.8843202;.582146769;658489.875;409533.625;615020
2015;550061;2851;2361;.2223634053367217;.0156713257094452;.0199068191444303;.2698009318085557;Skærbæk;Tønder;3. Tønder;.0299030169844627;.4959590435028076;118.8843202;.582146769;658489.875;409533.625;615020
2005;550071;576.14;478.54;.1203034229113554;.0433192627575542;.0780290048898734;.5301124252936014;Vodder;Tønder;3. Tønder;.0277777779847384;.6628788113594055;;.7653131;871752.0625;510750.78125;720655
2007;550071;537;463;.1317494600431965;.019438444924406;.0691144708423326;.490280777537797;Vodder;Tønder;3. Tønder;.0277777779847384;.6628788113594055;;.764705882;871752.0625;510750.78125;720655
2011;550071;502;431;.1763341067285383;.0394431554524362;.037122969837587;.4756380510440835;Vodder;Tønder;3. Tønder;.0277777779847384;.6628788113594055;146.0862069;.767918089;871752.0625;510750.78125;720655
2015;550071;505;435;.1241379310344828;.0137931034482759;.0252873563218391;.3494252873563218;Vodder;Tønder;3. Tønder;.0277777779847384;.6628788113594055;146.0862069;.767918089;871752.0625;510750.78125;720655
2005;561002;10084;7855;.2808402291534055;.0700190961171229;.0779121578612349;.2991725015913431;Esbjerg Rådhus;Esbjerg;4. Esbjerg By;.0496092401444912;.5699116587638855;79.41616356;.265230516;350577.125;357880.375;1030833
2007;561002;9753;7881;.2640527851795457;.0375586854460094;.0874254536226367;.265448547138688;Esbjerg Rådhus;Esbjerg;4. Esbjerg By;.0496092401444912;.5699116587638855;79.41616356;.265230516;350577.125;357880.375;1030833
2011;561002;9703;8109;.234430879269947;.0795412504624491;.0379824885929214;.2870884202737699;Esbjerg Rådhus;Esbjerg;4. Esbjerg By;.0496092401444912;.5699116587638855;80.69563443;.258594918;350577.125;357880.375;1030833
2015;561002;10038;8032;.2248505976095618;.0373505976095618;.020542828685259;.1969621513944223;Esbjerg Rådhus;Esbjerg;4. Esbjerg By;.0496092401444912;.5699116587638855;80.69563443;.258594918;350577.125;357880.375;1030833
2005;561003;2268;1707;.4171060339777387;.0427650849443468;.0369068541300527;.1734036321031049;Skovbo Centeret;Esbjerg;4. Esbjerg By;.0557834282517433;.3441345393657684;74.74730267;.081771721;219414.703125;271060.5;3731135
2007;561003;2142;1661;.3684527393136665;.0216736905478627;.0391330523780855;.1848284166164961;Skovbo Centeret;Esbjerg;4. Esbjerg By;.0557834282517433;.3441345393657684;74.74730267;.081771721;219414.703125;271060.5;3731135
2011;561003;2215;1737;.3506044905008636;.0431778929188256;.0201496833621186;.2164651698330455;Skovbo Centeret;Esbjerg;4. Esbjerg By;.0557834282517433;.3441345393657684;75.78810624000001;.081938834;219414.703125;271060.5;3731135
2015;561003;2260;1715;.3189504373177843;.0233236151603499;.0110787172011662;.1451895043731779;Skovbo Centeret;Esbjerg;4. Esbjerg By;.0557834282517433;.3441345393657684;75.78810624000001;.081938834;219414.703125;271060.5;3731135
2005;561004;3375;2746;.3699927166788055;.0553532410779315;.0542607428987618;.2276037873270211;Rørkjær;Esbjerg;4. Esbjerg By;.0489342212677002;.5372450351715088;87.36947791;.424810353;410341.3125;392812.1875;6112655
2007;561004;3415;2793;.3250984604368063;.0264948084496957;.0583601861797351;.2173290368779091;Rørkjær;Esbjerg;4. Esbjerg By;.0489342212677002;.5372450351715088;87.36947791;.424810353;410341.3125;392812.1875;6112655
2011;561004;3414;2867;.3299616323683293;.0589466341123125;.0226717823508894;.2113707708405999;Rørkjær;Esbjerg;4. Esbjerg By;.0489342212677002;.5372450351715088;88.60130719;.412712233;410341.3125;392812.1875;6112655
2015;561004;3432;2852;.3004908835904628;.0266479663394109;.0119214586255259;.1318373071528752;Rørkjær;Esbjerg;4. Esbjerg By;.0489342212677002;.5372450351715088;88.60130719;.412712233;410341.3125;392812.1875;6112655
2005;561005;4867.45;3821.31;.4075330187815173;.0480515844043011;.0371417131821286;.2168837388225504;Bakkeskolen;Esbjerg;4. Esbjerg By;.0583481714129448;.5204766392707825;93.28574845999999;.355820025;334700.875;361012.4375;563354
2007;561005;4728;3845;.3758127438231469;.0200260078023407;.0416124837451235;.2046814044213264;Bakkeskolen;Esbjerg;4. Esbjerg By;.0583481714129448;.5204766392707825;93.28614666999999;.3558199;334700.875;361012.4375;563354
2011;561005;4713;3879;.3665893271461717;.0422789378705852;.0190770817220933;.1892240268110338;Bakkeskolen;Esbjerg;4. Esbjerg By;.0583481714129448;.5204766392707825;93.48457888;.356338863;334700.875;361012.4375;563354
2015;561005;4699;3626;.3196359624931053;.0248207391064534;.0140650854936569;.1321014892443464;Bakkeskolen;Esbjerg;4. Esbjerg By;.0583481714129448;.5204766392707825;93.48457888;.356338863;334700.875;361012.4375;563354
2005;561006;4899;3977;.3542871511189339;.0656273573045009;.069399044505909;.2499371385466432;Boldesager;Esbjerg;4. Esbjerg By;.0361019000411034;.5765752196311951;93.14487103;.341931614;484670.5625;399113.96875;640097
2007;561006;4834;4094;.3292623351245725;.0337078651685393;.0659501709819248;.2369320957498779;Boldesager;Esbjerg;4. Esbjerg By;.0361019000411034;.5765752196311951;93.14487103;.341931614;484670.5625;399113.96875;640097
2011;561006;4743;4031;.3105929049863557;.0741751426445051;.0267923592160754;.2408831555445299;Boldesager;Esbjerg;4. Esbjerg By;.0361019000411034;.5765752196311951;94.15841584;.335532234;484670.5625;399113.96875;640097
2015;561006;4824;4039;.292894280762565;.034414459024511;.0230255013617232;.1728150532309978;Boldesager;Esbjerg;4. Esbjerg By;.0361019000411034;.5765752196311951;94.15841584;.335532234;484670.5625;399113.96875;640097
2005;561007;3822.48;3008.21;.3831913330518814;.0519511603245784;.0373910066119054;.2167435119223724;Østerbycentret;Esbjerg;4. Esbjerg By;.0559087805449963;.5106863975524902;96.68180443;.417193371;422784.71875;375444.0625;633872.75
2007;561007;3749.6;3051.12;.3561708487375128;.0217428354178138;.0481757518550565;.1879604866409712;Østerbycentret;Esbjerg;4. Esbjerg By;.0559087805449963;.5106863975524902;96.76997812000001;.418197065;422784.71875;375444.0625;633872.75
2011;561007;3693.92;3085.62;.3668695432360433;.0498570789663018;.0143504384856204;.187599250717846;Østerbycentret;Esbjerg;4. Esbjerg By;.0559087805449963;.5106863975524902;97.60995607;.426081322;422784.71875;375444.0625;633872.75
2015;561007;3659;2923;.3147451248717071;.0239479986315429;.0078686281217927;.1207663359562094;Østerbycentret;Esbjerg;4. Esbjerg By;.0559087805449963;.5106863975524902;97.61079279000001;.426090573;422784.71875;375444.0625;633872.75
2011;561008;;;;;;;;;;.0278340075165033;.6244939565658569;137.7302632;.8199737190000001;973611.4375;563240.625;758736
2015;561008;;;;;;;Skads;Esbjerg;5. Esbjerg Omegn;.0278340075165033;.6244939565658569;137.7302632;.8199737190000001;973611.4375;563240.625;758736
2005;561011;3103;2632;.2572188449848024;.057370820668693;.0862462006079027;.3510638297872341;Vitaskolen;Esbjerg;4. Esbjerg By;.0304773561656475;.5424724817276001;112.9974227;.577835052;939107.0625;464991.4375;703734
2007;561011;3024;2656;.2590361445783133;.0304969879518072;.0858433734939759;.3362198795180723;Vitaskolen;Esbjerg;4. Esbjerg By;.0304773561656475;.5424724817276001;112.9974227;.577835052;939107.0625;464991.4375;703734
2011;561011;3092;2677;.2443033246171087;.056779977586851;.0369816959282779;.3615988046320508;Vitaskolen;Esbjerg;4. Esbjerg By;.0304773561656475;.5424724817276001;114.4309364;.580962235;939107.0625;464991.4375;703734
2015;561011;3106;2644;.2291981845688351;.0276096822995461;.023071104387292;.2613464447806354;Vitaskolen;Esbjerg;4. Esbjerg By;.0304773561656475;.5424724817276001;114.4309364;.580962235;939107.0625;464991.4375;703734
2005;561012;2199;1928;.2271784232365145;.0394190871369295;.0684647302904564;.4512448132780083;Bryndum;Esbjerg;5. Esbjerg Omegn;.0243095513433218;.6559263467788696;132.9296875;.8359375;964458.625;570710.5;3066319
2007;561012;2317;2096;.2342557251908397;.0229007633587786;.0834923664122137;.3993320610687023;Bryndum;Esbjerg;5. Esbjerg Omegn;.0243095513433218;.6559263467788696;132.9296875;.8359375;964458.625;570710.5;3066319
2011;561012;2482;2236;.2307692307692308;.0456171735241503;.0299642218246869;.4087656529516995;Bryndum;Esbjerg;5. Esbjerg Omegn;.0243095513433218;.6559263467788696;136.0180818;.8056426330000001;964458.625;570710.5;3066319
2015;561012;2471;2150;.2362790697674419;.0241860465116279;.0176744186046512;.2534883720930233;Bryndum;Esbjerg;5. Esbjerg Omegn;.0243095513433218;.6559263467788696;136.0180818;.8056426330000001;964458.625;570710.5;3066319
2005;561015;5500;4719;.2966730239457512;.0432294977749523;.0644204280567917;.331002331002331;Sædding;Esbjerg;4. Esbjerg By;.0282022785395384;.5511252880096436;119.5982575;.74185221;844656.5625;509284.9375;728486
2007;561015;5454;4794;.2740926157697122;.0264914476428869;.0730079265748853;.3126825198164372;Sædding;Esbjerg;4. Esbjerg By;.0282022785395384;.5511252880096436;119.5982575;.74185221;844656.5625;509284.9375;728486
2011;561015;5476;4890;.269120654396728;.0578732106339468;.0314928425357873;.3239263803680982;Sædding;Esbjerg;4. Esbjerg By;.0282022785395384;.5511252880096436;120.6309751;.721797323;844656.5625;509284.9375;728486
2015;561015;5475;4787;.2648840609985377;.0242322958011281;.0185920200543138;.2185084604136202;Sædding;Esbjerg;4. Esbjerg By;.0282022785395384;.5511252880096436;120.6309751;.721797323;844656.5625;509284.9375;728486
2005;561016;5598;4969;.2101026363453411;.0531294022942242;.0941839404306702;.4342926142080902;Hjerting;Esbjerg;5. Esbjerg Omegn;.0223725289106369;.6165452599525452;125.4805564;.655390452;952184.75;579158.4375;1605442
2007;561016;5579;5028;.2251392203659507;.0330151153540175;.1062052505966587;.3967780429594272;Hjerting;Esbjerg;5. Esbjerg Omegn;.0223725289106369;.6165452599525452;125.4805564;.655390452;952184.75;579158.4375;1605442
2011;561016;5673;5169;.2095182820661637;.0675178951441285;.044882956084349;.412265428516154;Hjerting;Esbjerg;5. Esbjerg Omegn;.0223725289106369;.6165452599525452;126.8858831;.660559006;952184.75;579158.4375;1605442
2015;561016;5699;5113;.2350870330530022;.030119303735576;.0262077058478388;.2980637590455701;Hjerting;Esbjerg;5. Esbjerg Omegn;.0223725289106369;.6165452599525452;126.8858831;.660559006;952184.75;579158.4375;1605442
2005;561017;952;847;.2880755608028335;.0306965761511216;.0590318772136954;.4061393152302243;Guldager;Esbjerg;5. Esbjerg Omegn;.0298991352319717;.6412103772163391;;.913253012;785873.1875;604589.625;7971365
2007;561017;933;846;.2411347517730496;.024822695035461;.0709219858156028;.3947990543735225;Guldager;Esbjerg;5. Esbjerg Omegn;.0298991352319717;.6412103772163391;;.913253012;785873.1875;604589.625;7971365
2011;561017;1067;953;.2591815320041973;.0356768100734523;.0262329485834208;.4092339979013641;Guldager;Esbjerg;5. Esbjerg Omegn;.0298991352319717;.6412103772163391;139.1746641;.839388145;785873.1875;604589.625;7971365
2015;561017;1059;940;.2297872340425532;.0117021276595745;.0138297872340426;.2882978723404255;Guldager;Esbjerg;5. Esbjerg Omegn;.0298991352319717;.6412103772163391;139.1746641;.839388145;785873.1875;604589.625;7971365
2005;561020;2257.51;1950.62;.2886056740933652;.0495329690047267;.0672709189898596;.3788897888876358;Tjæreborg;Esbjerg;5. Esbjerg Omegn;.0282792691141367;.6113198399543762;126.7867245;.76326934;811571.4375;534646.5625;8323660
2007;561020;2352.4;2102.88;.278323061705851;.026944000608689;.0722865784067564;.3488121053032032;Tjæreborg;Esbjerg;5. Esbjerg Omegn;.0282792691141367;.6113198399543762;126.3103149;.757739507;811571.4375;534646.5625;8323660
2011;561020;2437.08;2185.38;.2553240168757836;.0719142666263991;.024581537307013;.3336444920334221;Tjæreborg;Esbjerg;5. Esbjerg Omegn;.0282792691141367;.6113198399543762;130.5719144;.749706717;811571.4375;534646.5625;8323660
2015;561020;2516;2241;.2552431950022311;.0267737617135208;.0165104863900045;.2516733601070951;Tjæreborg;Esbjerg;5. Esbjerg Omegn;.0282792691141367;.6113198399543762;130.5723205;.749715974;811571.4375;534646.5625;8323660
2005;561021;2962;2250;.3724444444444445;.0453333333333333;.0435555555555556;.2835555555555556;Kvaglund;Esbjerg;4. Esbjerg By;.0567670054733753;.5036738514900208;93.27473043000001;.285513361;351434.5;375264.28125;600409
2007;561021;2862;2283;.3534822601839684;.0179588261060009;.0477441962330267;.2461673236968901;Kvaglund;Esbjerg;4. Esbjerg By;.0567670054733753;.5036738514900208;93.27473043000001;.285513361;351434.5;375264.28125;600409
2011;561021;2867;2320;.3633620689655173;.0379310344827586;.0176724137931034;.2318965517241379;Kvaglund;Esbjerg;4. Esbjerg By;.0567670054733753;.5036738514900208;96.34413965;.30074813;351434.5;375264.28125;600409
2015;561021;2793;2121;.3144743045733145;.024988213107025;.0094295143800094;.1758604431871759;Kvaglund;Esbjerg;4. Esbjerg By;.0567670054733753;.5036738514900208;96.34413965;.30074813;351434.5;375264.28125;600409
2005;561022;2607;2145;.303030303030303;.034965034965035;.0582750582750583;.3552447552447552;Ådalskolen;Esbjerg;4. Esbjerg By;.0400819182395935;.5400819182395935;110.8795712;.467843632;671813.125;450825.875;682781
2007;561022;2574;2162;.2636447733580019;.0161887141535615;.0601295097132285;.3395004625346901;Ådalskolen;Esbjerg;4. Esbjerg By;.0400819182395935;.5400819182395935;110.8795712;.467843632;671813.125;450825.875;682781
2011;561022;2597;2224;.2585431654676259;.049910071942446;.0256294964028777;.3394784172661871;Ådalskolen;Esbjerg;4. Esbjerg By;.0400819182395935;.5400819182395935;110.6308266;.453697949;671813.125;450825.875;682781
2015;561022;2611;2179;.2583754015603488;.0137677833868747;.0192748967416246;.2111060119320789;Ådalskolen;Esbjerg;4. Esbjerg By;.0400819182395935;.5400819182395935;110.6308266;.453697949;671813.125;450825.875;682781
2005;561023;3000;2516;.3680445151033386;.0465023847376789;.0461049284578696;.2869634340222576;Blåbjerggårdskolen;Esbjerg;4. Esbjerg By;.0373936966061592;.6018009185791016;103.3715221;.496999454;418722.875;466847.21875;694494
2007;561023;2946;2583;.3368176538908246;.0197444831591173;.0549748354626403;.2651955090979482;Blåbjerggårdskolen;Esbjerg;4. Esbjerg By;.0373936966061592;.6018009185791016;103.3715221;.496999454;418722.875;466847.21875;694494
2011;561023;2956;2594;.3400154202004626;.0508866615265998;.023130300693909;.2683114880493446;Blåbjerggårdskolen;Esbjerg;4. Esbjerg By;.0373936966061592;.6018009185791016;104.0752864;.488816148;418722.875;466847.21875;694494
2015;561023;2968;2570;.3167315175097276;.0190661478599222;.0105058365758755;.1657587548638132;Blåbjerggårdskolen;Esbjerg;4. Esbjerg By;.0373936966061592;.6018009185791016;104.0752864;.488816148;418722.875;466847.21875;694494
2005;561024;2140;1792;.30078125;.0329241071428571;.06640625;.3337053571428572;Sønderris;Esbjerg;5. Esbjerg Omegn;.0336842127144337;.6839473843574524;114.5180251;.525862069;324293.0625;537880;7631025
2007;561024;2509;2159;.2788327929597036;.0273274664196387;.0852246410375174;.3135710977304307;Sønderris;Esbjerg;5. Esbjerg Omegn;.0336842127144337;.6839473843574524;114.5180251;.525862069;324293.0625;537880;7631025
2011;561024;2702;2408;.2782392026578073;.0627076411960133;.029485049833887;.3160299003322259;Sønderris;Esbjerg;5. Esbjerg Omegn;.0336842127144337;.6839473843574524;118.0949106;.525342466;324293.0625;537880;7631025
