"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger"
"30";"561014";"561014";"53";"7";"2";"1";"6";"25";"32";"24";"8";"-";"1";"14";"58";"79";"68";"29";"-";"95";"-";"-";"-";"-";"1";"-";"248";"-";"-";"-";"-";"1";"-";"86";"-";"-";"-";"10";"-";"-";"228";"-";"-";"-";"21";"-";"-"
"30";"561015";"561015";"52";"7";"2";"28";"422";"1044";"1161";"355";"89";"-";"28";"540";"2383";"3092";"1002";"245";"-";"2288";"535";"268";"-";"4";"4";"-";"5803";"1030";"441";"-";"7";"9";"-";"2299";"61";"510";"129";"80";"20";"-";"5770";"89";"1100";"142";"162";"27";"-"
"30";"561016";"561016";"53";"7";"2";"21";"403";"855";"972";"564";"141";"1";"22";"492";"1811";"2766";"1725";"405";"2";"2155";"635";"161";"-";"3";"2";"1";"5855";"1103";"256";"-";"3";"4";"2";"1901";"324";"562";"73";"93";"3";"1";"5335";"588";"997";"81";"213";"7";"2"
"30";"561017";"561017";"53";"7";"2";"-";"21";"98";"197";"72";"27";"1";"-";"35";"243";"557";"211";"74";"2";"388";"21";"4";"-";"-";"2";"1";"1065";"36";"11";"-";"-";"8";"2";"379";"5";"14";"4";"12";"1";"1";"1042";"10";"20";"11";"33";"4";"2"
"30";"561018";"561018";"53";"7";"2";"-";"33";"65";"61";"25";"23";"1";"-";"52";"151";"166";"78";"66";"2";"166";"10";"6";"-";"22";"3";"1";"446";"12";"9";"-";"40";"6";"2";"172";"-";"11";"3";"21";"-";"1";"450";"-";"12";"9";"42";"-";"2"
"30";"561019";"561019";"53";"7";"2";"-";"7";"34";"46";"22";"17";"-";"-";"12";"70";"118";"67";"66";"-";"124";"-";"2";"-";"-";"-";"-";"324";"-";"9";"-";"-";"-";"-";"116";"-";"-";"1";"9";"-";"-";"308";"-";"-";"4";"21";"-";"-"
"30";"561020";"561020";"53";"7";"2";"29,28";"119,68";"325,31";"430,92";"177,74";"55,40";"2";"30,54";"165,95";"698,74";"1190,26";"557,09";"186,29";"6";"919,56";"165,50";"50,80";"0,42";"-";"2,04";"2";"2463,15";"273,23";"85,82";"0,46";"-";"6,20";"6";"841,89";"64,05";"102,58";"47,58";"76,98";"5,26";"2";"2302,38";"98,07";"192,49";"55,55";"164,92";"15,46";"6"
"30";"561021";"561021";"52";"7";"2";"117";"852";"524";"442";"165";"33";"1";"148";"1031";"1405";"1300";"449";"93";"10";"671";"206";"1256";"-";"-";"-";"1";"1830";"335";"2261";"-";"-";"-";"10";"609";"-";"1366";"150";"7";"1";"1";"1661";"-";"2593";"154";"15";"3";"10"
"30";"561022";"561022";"52";"7";"2";"40";"354";"529";"414";"203";"46";"-";"43";"415";"1303";"1101";"557";"144";"-";"727";"246";"582";"-";"22";"9";"-";"1945";"525";"1013";"-";"31";"49";"-";"742";"-";"772";"1";"53";"18";"-";"1968";"-";"1452";"2";"110";"31";"-"
"30";"561023";"561023";"52";"7";"2";"47";"496";"673";"424";"160";"33";"1";"54";"643";"1678";"1216";"520";"109";"2";"871";"698";"264";"-";"-";"-";"1";"2451";"1271";"498";"-";"-";"-";"2";"911";"123";"774";"1";"10";"14";"1";"2463";"235";"1470";"1";"32";"19";"2"
"30";"561024";"561024";"53";"7";"2";"13";"163";"553";"415";"116";"16";"2";"13";"220";"1393";"1402";"436";"64";"6";"767";"311";"198";"-";"-";"-";"2";"2427";"683";"418";"-";"-";"-";"6";"671";"222";"373";"-";"10";"-";"2";"2236";"448";"814";"-";"30";"-";"6"
"30";"561025";"561025";"53";"7";"2";"67";"571";"980";"929";"353";"154";"24";"79";"708";"2085";"2645";"1149";"510";"40";"1980";"503";"515";"27";"-";"29";"24";"5489";"715";"848";"34";"-";"90";"40";"1961";"67";"485";"76";"386";"79";"24";"5304";"106";"828";"127";"709";"102";"40"
"30";"561026";"561026";"53";"7";"2";"1";"24";"106";"178";"87";"57";"-";"1";"32";"235";"515";"278";"190";"-";"430";"16";"1";"-";"-";"6";"-";"1210";"21";"4";"-";"-";"16";"-";"391";"8";"15";"1";"38";"-";"-";"1130";"13";"17";"2";"89";"-";"-"
"30";"561028";"561028";"53";"7";"2";"362";"1035";"1383";"938";"421";"196";"37";"430";"1382";"2824";"2393";"1175";"631";"116";"1786";"1168";"1125";"151";"8";"97";"37";"4551";"2189";"1681";"172";"13";"229";"116";"1930";"164";"1015";"117";"982";"127";"37";"4779";"266";"1828";"246";"1548";"168";"116"
"30";"561029";"561029";"53";"7";"2";"4";"25";"74";"88";"65";"49";"2";"4";"35";"147";"249";"178";"164";"2";"283";"6";"14";"-";"-";"2";"2";"744";"14";"16";"-";"-";"3";"2";"242";"-";"4";"-";"59";"-";"2";"660";"-";"8";"-";"109";"-";"2"
"30";"561030";"561030";"53";"7";"2";"-";"14";"50";"81";"47";"32";"3";"-";"20";"105";"220";"159";"105";"5";"214";"5";"4";"-";"-";"1";"3";"586";"11";"11";"-";"-";"1";"5";"186";"-";"4";"-";"34";"-";"3";"512";"-";"4";"-";"93";"-";"5"
"30";"561031";"561031";"53";"7";"2";"-";"5";"26";"39";"22";"22";"-";"-";"12";"50";"100";"72";"74";"-";"112";"-";"2";"-";"-";"-";"-";"303";"-";"5";"-";"-";"-";"-";"89";"-";"-";"1";"24";"-";"-";"246";"-";"-";"4";"58";"-";"-"
"30";"561032";"561032";"53";"7";"2";"10";"85";"212";"333";"145";"72";"2";"10";"110";"432";"919";"460";"238";"2";"744";"42";"61";"2";"3";"5";"2";"2005";"57";"88";"2";"5";"12";"2";"693";"-";"23";"2";"139";"-";"2";"1864";"-";"25";"2";"278";"-";"2"
"30";"561033";"561033";"53";"7";"2";"7";"96";"199";"267";"123";"64";"2";"10";"136";"417";"721";"343";"223";"5";"644";"57";"51";"-";"-";"4";"2";"1689";"69";"82";"-";"-";"10";"5";"576";"27";"54";"1";"81";"17";"2";"1528";"41";"78";"2";"183";"18";"5"
"30";"561034";"561034";"53";"7";"2";"-";"8";"25";"26";"18";"25";"3";"-";"11";"50";"71";"60";"82";"7";"97";"-";"4";"-";"-";"1";"3";"265";"-";"7";"-";"-";"2";"7";"79";"-";"-";"-";"23";"-";"3";"233";"-";"-";"-";"41";"-";"7"
"30";"561035";"561035";"53";"7";"2";"-";"8";"9";"13";"3";"1";"-";"-";"8";"17";"25";"8";"1";"-";"27";"5";"-";"-";"2";"-";"-";"52";"5";"-";"-";"2";"-";"-";"21";"-";"4";"-";"9";"-";"-";"40";"-";"4";"-";"15";"-";"-"
"30";"561036";"561036";"53";"7";"2";"-";"8";"18";"24";"24";"15";"1";"-";"13";"38";"67";"71";"51";"4";"83";"-";"5";"-";"-";"1";"1";"226";"-";"12";"-";"-";"2";"4";"71";"-";"-";"-";"18";"-";"1";"196";"-";"-";"-";"44";"-";"4"
"30";"561037";"561037";"53";"7";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"30";"561038";"561038";"53";"7";"2";"2";"17";"61";"100";"53";"41";"2";"6";"22";"126";"237";"139";"139";"5";"258";"4";"9";"-";"-";"3";"2";"624";"7";"30";"-";"-";"8";"5";"233";"-";"4";"-";"37";"-";"2";"582";"-";"7";"-";"80";"-";"5"
"30";"561039";"561039";"53";"7";"2";"-";"8";"64";"69";"43";"26";"-";"-";"12";"115";"157";"117";"82";"-";"203";"3";"3";"-";"-";"1";"-";"471";"3";"5";"-";"-";"4";"-";"174";"-";"3";"-";"33";"-";"-";"397";"-";"3";"-";"83";"-";"-"
"30";"561040";"561040";"53";"7";"2";"7";"168";"288";"300";"195";"93";"3";"7";"237";"578";"783";"658";"333";"4";"788";"174";"80";"-";"-";"9";"3";"2156";"260";"155";"-";"-";"25";"4";"745";"28";"98";"38";"129";"13";"3";"2049";"41";"151";"42";"295";"18";"4"
"30";"561041";"561041";"53";"7";"2";"2";"24";"82";"87";"47";"30";"1";"2";"32";"154";"239";"143";"95";"7";"256";"1";"14";"-";"1";"-";"1";"646";"1";"17";"-";"1";"-";"7";"215";"7";"8";"1";"41";"-";"1";"565";"11";"10";"1";"78";"-";"7"
"30";"561042";"561042";"53";"7";"2";"6";"23";"59";"173";"79";"37";"-";"7";"30";"112";"471";"219";"120";"-";"340";"28";"7";"-";"-";"2";"-";"908";"35";"13";"-";"-";"3";"-";"325";"-";"28";"-";"24";"-";"-";"878";"-";"35";"-";"46";"-";"-"
"30";"561050";"561050";"53";"7";"2";"-";"12";"53";"99";"74";"37";"-";"-";"16";"123";"274";"238";"136";"-";"255";"15";"3";"-";"-";"2";"-";"729";"36";"10";"-";"-";"12";"-";"233";"5";"10";"-";"27";"-";"-";"687";"16";"16";"-";"68";"-";"-"
"30";"561060";"561060";"53";"7";"2";"3";"52";"117";"165";"78";"56";"1";"3";"69";"247";"422";"240";"187";"2";"424";"29";"15";"-";"-";"3";"1";"1100";"37";"27";"-";"-";"4";"2";"393";"15";"17";"-";"45";"1";"1";"1027";"21";"18";"-";"101";"1";"2"
"30";"563001";"563001";"52";"7";"2";"78";"209";"346";"350";"216";"116";"10";"140";"280";"634";"812";"603";"334";"23";"717";"416";"66";"43";"15";"58";"10";"1769";"738";"103";"51";"24";"118";"23";"880";"9";"136";"16";"270";"4";"10";"2054";"12";"189";"29";"514";"5";"23"
"30";"563002";"563002";"52";"7";"2";"6";"24";"51";"66";"24";"11";"-";"11";"30";"80";"119";"56";"29";"-";"145";"23";"2";"-";"7";"5";"-";"263";"36";"5";"-";"12";"9";"-";"131";"-";"9";"4";"38";"-";"-";"240";"-";"17";"11";"57";"-";"-"
"30";"573001";"573001";"54";"7";"2";"266";"1689";"2056";"1466";"580";"261";"37";"317";"2194";"4189";"3875";"1719";"722";"75";"2965";"1231";"1947";"68";"-";"107";"37";"7655";"2044";"3076";"70";"-";"171";"75";"3142";"305";"1782";"145";"895";"49";"37";"7858";"418";"2963";"204";"1486";"87";"75"
"30";"573004";"573004";"54";"7";"2";"1";"38";"100";"166";"98";"53";"1";"1";"54";"198";"463";"293";"156";"1";"413";"19";"23";"-";"-";"1";"1";"1102";"34";"28";"-";"-";"1";"1";"387";"8";"15";"13";"32";"1";"1";"1043";"8";"18";"13";"79";"4";"1"
"30";"573005";"573005";"54";"7";"2";"3";"27";"66";"109";"63";"55";"12";"3";"33";"125";"286";"175";"175";"22";"277";"37";"9";"-";"-";"-";"12";"725";"53";"19";"-";"-";"-";"22";"250";"-";"27";"4";"42";"-";"12";"651";"-";"40";"4";"102";"-";"22"
"30";"573006";"573006";"54";"7";"2";"4";"20";"80";"113";"74";"55";"1";"8";"42";"181";"286";"260";"188";"3";"320";"5";"12";"1";"-";"8";"1";"904";"13";"20";"1";"-";"27";"3";"292";"-";"6";"-";"47";"1";"1";"833";"-";"12";"-";"116";"4";"3"
"30";"573007";"573007";"54";"7";"2";"2";"39";"125";"213";"127";"52";"-";"6";"47";"282";"605";"358";"162";"-";"499";"36";"7";"-";"1";"15";"-";"1361";"64";"11";"-";"1";"23";"-";"464";"8";"20";"-";"65";"1";"-";"1283";"11";"37";"-";"127";"2";"-"
"30";"573008";"573008";"54";"7";"2";"-";"56";"124";"156";"95";"61";"1";"-";"81";"247";"399";"315";"224";"1";"431";"34";"11";"-";"-";"16";"1";"1163";"47";"30";"-";"-";"26";"1";"388";"6";"18";"-";"80";"-";"1";"1061";"8";"23";"-";"174";"-";"1"
"30";"573009";"573009";"54";"7";"2";"7";"33";"110";"176";"109";"83";"-";"17";"45";"213";"495";"321";"276";"-";"465";"36";"9";"-";"1";"7";"-";"1268";"69";"11";"-";"1";"18";"-";"422";"15";"15";"-";"64";"2";"-";"1175";"20";"28";"-";"136";"8";"-"
"30";"573010";"573010";"54";"7";"2";"3";"52";"136";"197";"128";"86";"4";"3";"74";"274";"541";"384";"292";"9";"537";"48";"11";"-";"-";"6";"4";"1461";"71";"20";"-";"-";"16";"9";"480";"-";"14";"2";"106";"-";"4";"1317";"-";"19";"2";"230";"-";"9"
"30";"573013";"573013";"54";"7";"2";"6";"144";"316";"328";"155";"88";"5";"6";"188";"586";"815";"446";"302";"14";"824";"133";"46";"-";"7";"27";"5";"1983";"183";"77";"-";"14";"86";"14";"720";"41";"68";"15";"193";"-";"5";"1745";"55";"106";"28";"409";"-";"14"
"30";"573014";"573014";"54";"7";"2";"10";"39";"97";"85";"67";"47";"2";"18";"70";"171";"213";"185";"172";"2";"302";"8";"8";"-";"7";"20";"2";"757";"11";"14";"-";"11";"36";"2";"276";"-";"-";"5";"63";"1";"2";"678";"-";"-";"12";"137";"2";"2"
"30";"573015";"573015";"54";"7";"2";"2";"92";"181";"238";"109";"63";"5";"2";"130";"383";"628";"365";"229";"7";"567";"91";"13";"-";"-";"14";"5";"1545";"128";"16";"-";"-";"48";"7";"538";"34";"30";"1";"82";"-";"5";"1449";"41";"47";"19";"181";"-";"7"
"30";"573018";"573018";"54";"7";"2";"37";"188";"476";"517";"213";"117";"12";"42";"264";"1013";"1425";"651";"379";"40";"1207";"249";"41";"-";"27";"24";"12";"3197";"412";"55";"-";"43";"67";"40";"1059";"65";"194";"66";"164";"-";"12";"2816";"105";"341";"123";"389";"-";"40"
"30";"573019";"573019";"54";"7";"2";"7";"50";"85";"70";"36";"25";"3";"17";"75";"148";"142";"97";"80";"5";"192";"18";"11";"-";"31";"21";"3";"429";"25";"14";"-";"50";"41";"5";"193";"6";"8";"6";"58";"2";"3";"415";"10";"12";"14";"105";"3";"5"
"30";"573022";"573022";"54";"7";"2";"2";"41,17";"116,77";"156,18";"92,47";"58,68";"1";"4";"51,72";"231,77";"404,50";"263,45";"196,14";"5";"409,41";"49,93";"2,39";"-";"-";"5,54";"1";"1068,41";"65,70";"3,77";"-";"-";"13,70";"5";"381,76";"10";"15,93";"18";"41,58";"-";"1";"997,80";"13";"23,70";"19";"98,08";"-";"5"
"30";"573023";"573023";"54";"7";"2";"12";"89";"196";"241";"111";"50";"3";"12";"111";"380";"648";"339";"166";"8";"549";"97";"44";"-";"-";"9";"3";"1457";"121";"61";"-";"-";"17";"8";"508";"8";"68";"15";"100";"-";"3";"1327";"10";"100";"15";"204";"-";"8"
"30";"573024";"573024";"54";"7";"2";"-";"20";"76";"73";"71";"49";"1";"-";"26";"149";"191";"233";"154";"1";"261";"25";"2";"-";"-";"1";"1";"696";"45";"9";"-";"-";"3";"1";"236";"-";"24";"-";"29";"-";"1";"638";"-";"37";"-";"78";"-";"1"
"30";"573026";"573026";"54";"7";"2";"1";"49,83";"133,23";"195,82";"138,53";"84,32";"-";"3";"64,28";"265,23";"514,50";"405,55";"286,86";"-";"534,59";"54,07";"8,61";"-";"-";"5,46";"-";"1437,59";"74,30";"15,23";"-";"-";"12,30";"-";"493,24";"8";"46,07";"-";"55,42";"-";"-";"1344,20";"10";"67,30";"-";"117,92";"-";"-"
"30";"573027";"573027";"54";"7";"2";"1";"83";"121";"149";"82";"45";"2";"1";"97";"229";"405";"270";"159";"3";"377";"86";"11";"-";"-";"7";"2";"1038";"97";"15";"-";"-";"11";"3";"340";"-";"44";"46";"50";"1";"2";"941";"-";"59";"49";"107";"5";"3"
"30";"573028";"573028";"54";"7";"2";"5";"48";"159";"160";"124";"90";"4";"5";"61";"292";"451";"329";"301";"6";"517";"53";"13";"-";"-";"3";"4";"1328";"81";"26";"-";"-";"4";"6";"472";"17";"35";"10";"51";"1";"4";"1238";"25";"55";"10";"107";"4";"6"
"30";"573030";"573030";"54";"7";"2";"73";"398";"680";"787";"430";"313";"10";"83";"541";"1324";"2034";"1338";"1067";"27";"1926";"356";"300";"-";"1";"98";"10";"5216";"559";"431";"-";"1";"180";"27";"1912";"46";"174";"68";"477";"4";"10";"5101";"81";"232";"74";"888";"11";"27"
"30";"573031";"573031";"54";"7";"2";"8";"104";"225";"281";"139";"96";"5";"10";"135";"445";"719";"427";"331";"12";"669";"106";"62";"-";"-";"16";"5";"1783";"149";"110";"-";"-";"25";"12";"632";"-";"63";"27";"131";"-";"5";"1691";"-";"95";"28";"253";"-";"12"
"30";"573032";"573032";"54";"7";"2";"23";"119";"243";"281";"107";"55";"2";"24";"168";"507";"741";"327";"203";"2";"639";"115";"48";"1";"7";"18";"2";"1651";"178";"68";"23";"9";"41";"2";"590";"18";"57";"35";"127";"1";"2";"1535";"26";"103";"65";"240";"1";"2"
"30";"573033";"573033";"54";"7";"2";"2";"43";"98";"110";"70";"47";"-";"2";"52";"197";"259";"225";"151";"-";"294";"35";"30";"-";"-";"11";"-";"776";"45";"45";"-";"-";"20";"-";"265";"6";"29";"8";"62";"-";"-";"690";"7";"38";"8";"143";"-";"-"
"30";"575001";"575001";"55";"7";"2";"35";"351";"847";"666";"340";"166";"5";"44";"448";"1630";"1805";"1018";"555";"9";"1737";"438";"217";"-";"-";"13";"5";"4470";"667";"319";"-";"-";"44";"9";"1525";"124";"334";"36";"369";"17";"5";"3996";"179";"564";"69";"665";"27";"9"
"30";"575051";"575051";"55";"7";"2";"1";"37";"103";"123";"59";"39";"1";"2";"53";"229";"325";"202";"163";"2";"326";"27";"5";"-";"-";"4";"1";"911";"37";"8";"-";"-";"18";"2";"287";"6";"10";"12";"46";"1";"1";"821";"15";"12";"13";"112";"1";"2"
"30";"575052";"575052";"55";"7";"2";"30";"258";"527";"435";"254";"160";"3";"38";"322";"1018";"1125";"765";"504";"6";"1120";"398";"101";"-";"-";"45";"3";"2854";"647";"176";"-";"-";"95";"6";"1125";"10";"199";"5";"295";"30";"3";"2823";"17";"301";"12";"588";"31";"6"
"30";"575053";"575053";"55";"7";"2";"2";"35";"123";"136";"112";"77";"-";"8";"50";"248";"353";"348";"247";"-";"449";"31";"-";"-";"-";"5";"-";"1189";"51";"-";"-";"-";"14";"-";"389";"-";"14";"-";"82";"-";"-";"1039";"-";"27";"-";"188";"-";"-"
"30";"575054";"575054";"55";"7";"2";"8";"50";"134";"134";"115";"86";"2";"9";"66";"267";"345";"339";"304";"2";"453";"48";"12";"-";"-";"14";"2";"1208";"62";"17";"-";"-";"43";"2";"380";"8";"30";"5";"103";"1";"2";"1022";"16";"33";"17";"240";"2";"2"
"30";"575055";"575055";"55";"7";"2";"1";"25";"73";"90";"41";"26";"-";"1";"30";"123";"237";"126";"84";"-";"221";"28";"5";"-";"-";"2";"-";"558";"32";"9";"-";"-";"2";"-";"181";"19";"13";"-";"42";"1";"-";"464";"28";"16";"-";"92";"1";"-"
"30";"575056";"575056";"55";"7";"2";"16";"251";"526";"419";"196";"157";"36";"18";"304";"976";"1044";"553";"498";"51";"1029";"330";"185";"-";"-";"21";"36";"2501";"516";"286";"-";"-";"90";"51";"962";"106";"219";"41";"237";"-";"36";"2389";"147";"345";"60";"452";"-";"51"
"30";"575057";"575057";"55";"7";"2";"-";"36";"95";"138";"72";"83";"1";"-";"43";"194";"341";"212";"306";"4";"378";"32";"10";"-";"-";"4";"1";"1029";"40";"22";"-";"-";"5";"4";"337";"3";"16";"1";"67";"-";"1";"924";"16";"16";"4";"136";"-";"4"
"30";"575058";"575058";"55";"7";"2";"16";"160";"263";"266";"192";"120";"8";"17";"198";"521";"673";"539";"385";"26";"735";"176";"80";"-";"2";"24";"8";"1915";"246";"117";"-";"7";"48";"26";"709";"24";"112";"13";"159";"-";"8";"1853";"39";"142";"16";"283";"-";"26"
"30";"575059";"575059";"55";"7";"2";"1";"23";"69";"90";"61";"74";"3";"1";"31";"138";"222";"190";"229";"5";"293";"12";"10";"-";"-";"3";"3";"779";"13";"13";"-";"-";"6";"5";"248";"-";"6";"1";"63";"-";"3";"673";"-";"6";"2";"130";"-";"5"
"30";"575060";"575060";"55";"7";"2";"5";"106";"221";"231";"110";"92";"2";"9";"140";"431";"603";"342";"282";"2";"568";"118";"62";"-";"-";"17";"2";"1506";"150";"108";"-";"-";"43";"2";"539";"6";"53";"30";"137";"-";"2";"1395";"7";"71";"31";"303";"-";"2"
"30";"575061";"575061";"55";"7";"2";"3";"8";"47";"61";"37";"57";"4";"3";"15";"81";"144";"98";"176";"6";"195";"6";"9";"-";"-";"3";"4";"492";"6";"11";"-";"-";"8";"6";"175";"-";"-";"-";"38";"-";"4";"453";"-";"-";"-";"64";"-";"6"
"30";"575062";"575062";"55";"7";"2";"-";"16";"79";"105";"64";"65";"2";"-";"24";"157";"281";"192";"208";"2";"305";"14";"5";"-";"-";"5";"2";"816";"19";"14";"-";"-";"13";"2";"287";"-";"9";"2";"31";"-";"2";"764";"-";"11";"3";"84";"-";"2"
"30";"575063";"575063";"55";"7";"2";"162";"1018";"1410";"960";"457";"179";"11";"231";"1371";"2782";"2546";"1341";"574";"34";"2192";"1163";"793";"18";"-";"20";"11";"5621";"1854";"1262";"19";"-";"89";"34";"2156";"160";"1219";"89";"525";"37";"11";"5430";"234";"2050";"151";"921";"59";"34"
"30";"575064";"575064";"55";"7";"2";"1";"5";"54";"80";"58";"56";"-";"2";"9";"112";"213";"183";"174";"-";"245";"7";"1";"-";"-";"1";"-";"679";"9";"3";"-";"-";"2";"-";"227";"6";"-";"-";"21";"-";"-";"641";"8";"-";"-";"44";"-";"-"
"30";"575065";"575065";"55";"7";"2";"8";"72";"217";"299";"160";"111";"4";"24";"94";"424";"770";"518";"388";"14";"662";"62";"132";"-";"-";"11";"4";"1869";"93";"225";"-";"-";"31";"14";"603";"87";"28";"-";"146";"3";"4";"1722";"135";"48";"-";"306";"7";"14"
"30";"575066";"575066";"55";"7";"2";"1";"50";"142";"187";"112";"82";"1";"2";"65";"308";"491";"360";"265";"5";"518";"51";"2";"-";"-";"3";"1";"1406";"74";"4";"-";"-";"7";"5";"464";"5";"50";"-";"55";"-";"1";"1269";"8";"72";"-";"142";"-";"5"
"30";"575067";"575067";"55";"7";"2";"3";"70";"136";"182";"109";"97";"4";"6";"86";"292";"481";"334";"318";"8";"498";"68";"25";"-";"-";"6";"4";"1369";"105";"30";"-";"-";"13";"8";"459";"-";"32";"10";"79";"17";"4";"1254";"-";"36";"10";"181";"36";"8"
"30";"575068";"575068";"55";"7";"2";"2";"135";"224";"278";"141";"109";"1";"5";"178";"439";"721";"441";"373";"3";"757";"85";"41";"-";"1";"5";"1";"1971";"111";"62";"-";"2";"11";"3";"688";"8";"64";"15";"112";"2";"1";"1794";"17";"75";"18";"250";"3";"3"
"30";"580001";"580001";"50";"7";"2";"34";"172";"191";"84";"37";"28";"1";"38";"218";"371";"211";"98";"76";"5";"260";"112";"159";"-";"-";"15";"1";"612";"147";"229";"-";"-";"24";"5";"235";"36";"138";"1";"135";"1";"1";"533";"55";"202";"10";"209";"3";"5"
"30";"580002";"580002";"50";"7";"2";"18";"255";"235";"265";"111";"35";"1";"18";"278";"465";"715";"342";"98";"2";"467";"391";"59";"-";"-";"2";"1";"1280";"545";"87";"-";"-";"4";"2";"456";"47";"337";"33";"46";"-";"1";"1237";"78";"477";"34";"90";"-";"2"
"30";"580003";"580003";"50";"7";"2";"6";"121";"352";"263";"109";"45";"2";"8";"189";"739";"641";"301";"133";"3";"674";"87";"123";"-";"-";"12";"2";"1592";"142";"248";"-";"-";"29";"3";"574";"19";"190";"12";"101";"-";"2";"1386";"31";"391";"18";"185";"-";"3"
"30";"580004";"580004";"50";"7";"2";"4";"56";"295";"234";"90";"58";"5";"8";"83";"624";"589";"220";"151";"10";"613";"42";"61";"-";"-";"21";"5";"1473";"74";"89";"-";"-";"39";"10";"502";"-";"132";"-";"94";"9";"5";"1193";"-";"307";"-";"162";"13";"10"
"30";"580005";"580005";"50";"7";"2";"7";"98";"130";"175";"103";"94";"3";"10";"106";"230";"429";"273";"240";"7";"418";"139";"38";"-";"2";"10";"3";"1006";"200";"60";"-";"3";"19";"7";"402";"11";"63";"45";"85";"1";"3";"964";"18";"100";"49";"155";"2";"7"
"30";"580006";"580006";"50";"7";"2";"1";"11";"55";"63";"52";"36";"3";"1";"17";"99";"162";"131";"99";"8";"192";"15";"6";"-";"-";"5";"3";"462";"22";"12";"-";"-";"13";"8";"174";"8";"-";"2";"34";"-";"3";"422";"13";"-";"6";"68";"-";"8"
"30";"580007";"580007";"50";"7";"2";"3";"53";"176";"204";"130";"99";"1";"24";"71";"371";"469";"321";"288";"2";"596";"42";"14";"-";"1";"12";"1";"1412";"67";"21";"-";"4";"40";"2";"512";"10";"36";"7";"100";"-";"1";"1233";"20";"56";"20";"215";"-";"2"
"30";"580008";"580008";"50";"7";"2";"8";"124";"233";"300";"156";"130";"20";"12";"157";"481";"756";"480";"427";"23";"775";"123";"33";"1";"-";"19";"20";"2048";"164";"62";"2";"-";"37";"23";"689";"14";"45";"28";"175";"-";"20";"1817";"15";"63";"43";"375";"-";"23"
"30";"580009";"580009";"50";"7";"2";"2";"26";"103";"124";"80";"68";"-";"7";"34";"184";"298";"245";"233";"-";"359";"22";"16";"-";"-";"6";"-";"930";"29";"23";"-";"-";"19";"-";"313";"-";"12";"-";"78";"-";"-";"824";"-";"16";"-";"161";"-";"-"
"30";"580010";"580010";"50";"7";"2";"2";"9";"43";"69";"29";"46";"-";"9";"17";"91";"178";"84";"162";"-";"182";"5";"5";"-";"-";"6";"-";"509";"6";"10";"-";"-";"16";"-";"161";"-";"5";"1";"31";"-";"-";"462";"-";"6";"2";"71";"-";"-"
"30";"580011";"580011";"50";"7";"2";"3";"8";"30";"49";"43";"20";"1";"27";"15";"62";"147";"141";"66";"2";"141";"7";"-";"-";"-";"5";"1";"408";"16";"-";"-";"-";"34";"2";"124";"-";"-";"-";"29";"-";"1";"360";"-";"-";"-";"98";"-";"2"
