type;area;Q1_03;Q1_04;Q1_05
Parcel-/rækkehus;1000-1499 Kbh.K.;0,5;0;1
Parcel-/rækkehus;1500-1799 Kbh.V.;0,5;0;1
Parcel-/rækkehus;1800-1999 Frederiksberg C;1,5;1;2
Parcel-/rækkehus;2000 Frederiksberg;14,5;15;14
Parcel-/rækkehus;2100 København Ø;8;10;6
Parcel-/rækkehus;2150 Nordhavn;..;..;..
Parcel-/rækkehus;2200 København N;1;..;1
Parcel-/rækkehus;2300 København S;41;40;42
Parcel-/rækkehus;2400 København NV;8,5;8;9
Parcel-/rækkehus;2450 København SV;0;..;0
Parcel-/rækkehus;2500 Valby;22;25;19
Parcel-/rækkehus;2600 Glostrup;31;29;33
Parcel-/rækkehus;2605 Brøndby;22;25;19
Parcel-/rækkehus;2610 Rødovre;48,5;50;47
Parcel-/rækkehus;2620 Albertslund;28;33;23
Parcel-/rækkehus;2625 Vallensbæk;12;16;8
Parcel-/rækkehus;2630 Taastrup;52;45;59
Parcel-/rækkehus;2635 Ishøj;32;33;31
Parcel-/rækkehus;2640 Hedehusene;29,5;19;40
Parcel-/rækkehus;2650 Hvidovre;62;72;52
Parcel-/rækkehus;2660 Brøndby Strand;16,5;13;20
Parcel-/rækkehus;2665 Vallensbæk Strand;12,5;16;9
Parcel-/rækkehus;2670 Greve;90,5;85;96
Parcel-/rækkehus;2680 Solrød Strand;50;59;41
Parcel-/rækkehus;2690 Karlslunde;20;16;24
Parcel-/rækkehus;2700 Brønshøj;39;33;45
Parcel-/rækkehus;2720 Vanløse;21;17;25
Parcel-/rækkehus;2730 Herlev;41;37;45
Parcel-/rækkehus;2740 Skovlunde;22,5;25;20
Parcel-/rækkehus;2750 Ballerup;29,5;30;29
Parcel-/rækkehus;2760 Måløv;8,5;9;8
Parcel-/rækkehus;2765 Smørum;26;26;26
Parcel-/rækkehus;2770 Kastrup;59;61;57
Parcel-/rækkehus;2791 Dragør;31;23;39
Parcel-/rækkehus;2800 Kgs.Lyngby;66,5;66;67
Parcel-/rækkehus;2820 Gentofte;35,5;31;40
Parcel-/rækkehus;2830 Virum;49,5;46;53
Parcel-/rækkehus;2840 Holte;49;51;47
Parcel-/rækkehus;2850 Nærum;10;10;10
Parcel-/rækkehus;2860 Søborg;33,5;38;29
Parcel-/rækkehus;2870 Dyssegård;5,5;3;8
Parcel-/rækkehus;2880 Bagsværd;29,5;26;33
Parcel-/rækkehus;2900 Hellerup;32;38;26
Parcel-/rækkehus;2920 Charlottenlund;43;43;43
Parcel-/rækkehus;2930 Klampenborg;9;13;5
Parcel-/rækkehus;2942 Skodsborg;2,5;1;4
Parcel-/rækkehus;2950 Vedbæk;19,5;16;23
Parcel-/rækkehus;2960 Rungsted Kyst;22;24;20
Parcel-/rækkehus;2970 Hørsholm;43;41;45
Parcel-/rækkehus;2980 Kokkedal;26;18;34
Parcel-/rækkehus;2990 Nivå;13,5;12;15
Parcel-/rækkehus;3000 Helsingør;31;32;30
Parcel-/rækkehus;3050 Humlebæk;13,5;17;10
Parcel-/rækkehus;3060 Espergærde;16,5;23;10
Parcel-/rækkehus;3070 Snekkersten;12;15;9
Parcel-/rækkehus;3080 Tikøb;1,5;3;0
Parcel-/rækkehus;3100 Hornbæk;14,5;18;11
Parcel-/rækkehus;3120 Dronningmølle;6;7;5
Parcel-/rækkehus;3140 Ålsgårde;17,5;22;13
Parcel-/rækkehus;3150 Hellebæk;2;3;1
Parcel-/rækkehus;3200 Helsinge;42,5;42;43
Parcel-/rækkehus;3210 Vejby;7;8;6
Parcel-/rækkehus;3220 Tisvildeleje;2;3;1
Parcel-/rækkehus;3230 Græsted;26;28;24
Parcel-/rækkehus;3250 Gilleleje;25;24;26
Parcel-/rækkehus;3300 Frederiksværk;33;31;35
Parcel-/rækkehus;3310 Ølsted;2,5;2;3
Parcel-/rækkehus;3320 Skævinge;16;12;20
Parcel-/rækkehus;3330 Gørløse;5;7;3
Parcel-/rækkehus;3360 Liseleje;4;5;3
Parcel-/rækkehus;3370 Melby;3,5;0;7
Parcel-/rækkehus;3390 Hundested;32;33;31
Parcel-/rækkehus;3400 Hillerød;63,5;69;58
Parcel-/rækkehus;3450 Allerød;42,5;51;34
Parcel-/rækkehus;3460 Birkerød;45;62;28
Parcel-/rækkehus;3480 Fredensborg;30;35;25
Parcel-/rækkehus;3490 Kvistgård;2,5;2;3
Parcel-/rækkehus;3500 Værløse;45,5;45;46
Parcel-/rækkehus;3520 Farum;25,5;27;24
Parcel-/rækkehus;3540 Lynge;12,5;14;11
Parcel-/rækkehus;3550 Slangerup;25,5;22;29
Parcel-/rækkehus;3600 Frederikssund;42;44;40
Parcel-/rækkehus;3630 Jægerspris;15;17;13
Parcel-/rækkehus;3650 Ølstykke;30;57;3
Parcel-/rækkehus;3660 Stenløse;24,5;23;26
Parcel-/rækkehus;3670 Veksø Sjælland;6;7;5
Parcel-/rækkehus;3700 Rønne;74,5;77;72
Parcel-/rækkehus;3720 Aakirkeby;17;15;19
Parcel-/rækkehus;3730 Nexø;18;20;16
Parcel-/rækkehus;3740 Svaneke;6,5;6;7
Parcel-/rækkehus;3751 Østermarie;4,5;4;5
Parcel-/rækkehus;3760 Gudhjem;5;6;4
Parcel-/rækkehus;3770 Allinge;13;11;15
Parcel-/rækkehus;3782 Klemensker;4;1;7
Parcel-/rækkehus;3790 Hasle;7,5;10;5
Parcel-/rækkehus;4000 Roskilde;111;101;121
Parcel-/rækkehus;4030 Tune;14,5;15;14
Parcel-/rækkehus;4040 Jyllinge;33;32;34
Parcel-/rækkehus;4050 Skibby;18,5;20;17
Parcel-/rækkehus;4060 Kirke Såby;9;7;11
Parcel-/rækkehus;4070 Kirke Hyllinge;21,5;22;21
Parcel-/rækkehus;4100 Ringsted;63,5;76;51
Parcel-/rækkehus;4130 Viby Sjælland;17;16;18
Parcel-/rækkehus;4140 Borup;14;22;6
Parcel-/rækkehus;4160 Herlufmagle;18,5;17;20
Parcel-/rækkehus;4171 Glumsø;8;10;6
Parcel-/rækkehus;4173 Fjenneslev;8,5;9;8
Parcel-/rækkehus;4174 Jystrup Midtsj;3;3;3
Parcel-/rækkehus;4180 Sorø;23,5;26;21
Parcel-/rækkehus;4190 Munke Bjergby;3;3;3
Parcel-/rækkehus;4200 Slagelse;81,5;64;99
Parcel-/rækkehus;4220 Korsør;33,5;29;38
Parcel-/rækkehus;4230 Skælskør;15;15;15
Parcel-/rækkehus;4241 Vemmelev;7,5;4;11
Parcel-/rækkehus;4242 Boeslunde;2,5;2;3
Parcel-/rækkehus;4243 Rude;2,5;1;4
Parcel-/rækkehus;4250 Fuglebjerg;7,5;7;8
Parcel-/rækkehus;4261 Dalmose;6,5;9;4
Parcel-/rækkehus;4262 Sandved;5;3;7
Parcel-/rækkehus;4270 Høng;17;19;15
Parcel-/rækkehus;4281 Gørlev;18;20;16
Parcel-/rækkehus;4291 Ruds Vedby;7,5;7;8
Parcel-/rækkehus;4293 Dianalund;17,5;19;16
Parcel-/rækkehus;4295 Stenlille;11,5;6;17
Parcel-/rækkehus;4296 Nyrup;1,5;2;1
Parcel-/rækkehus;4300 Holbæk;55;61;49
Parcel-/rækkehus;4320 Lejre;17;20;14
Parcel-/rækkehus;4330 Hvalsø;11;11;11
Parcel-/rækkehus;4340 Tølløse;9,5;10;9
Parcel-/rækkehus;4350 Ugerløse;1;1;1
Parcel-/rækkehus;4360 Kirke Eskilstrup;2,5;1;4
Parcel-/rækkehus;4370 Store Merløse;5;7;3
Parcel-/rækkehus;4390 Vipperød;9,5;11;8
Parcel-/rækkehus;4400 Kalundborg;74,5;78;71
Parcel-/rækkehus;4420 Regstrup;7,5;6;9
Parcel-/rækkehus;4440 Mørkøv;9;7;11
Parcel-/rækkehus;4450 Jyderup;14;9;19
Parcel-/rækkehus;4460 Snertinge;8;11;5
Parcel-/rækkehus;4470 Svebølle;10,5;10;11
Parcel-/rækkehus;4480 Store Fuglede;4;6;2
Parcel-/rækkehus;4490 Jerslev Sjælland;10;6;14
Parcel-/rækkehus;4500 Nykøbing Sj;30,5;32;29
Parcel-/rækkehus;4520 Svinninge;12,5;16;9
Parcel-/rækkehus;4532 Gislinge;7,5;9;6
Parcel-/rækkehus;4534 Hørve;10,5;8;13
Parcel-/rækkehus;4540 Fårevejle;10;6;14
Parcel-/rækkehus;4550 Asnæs;11,5;12;11
Parcel-/rækkehus;4560 Vig;8;7;9
Parcel-/rækkehus;4571 Grevinge;5,5;5;6
Parcel-/rækkehus;4572 Nørre Asmindrup;3;3;3
Parcel-/rækkehus;4573 Højby;3;5;1
Parcel-/rækkehus;4581 Rørvig;5,5;5;6
Parcel-/rækkehus;4583 Sjællands Odde;3,5;4;3
Parcel-/rækkehus;4591 Føllenslev;8,5;9;8
Parcel-/rækkehus;4592 Sejerø;..;..;..
Parcel-/rækkehus;4593 Eskebjerg;3;4;2
Parcel-/rækkehus;4600 Køge;60,5;49;72
Parcel-/rækkehus;4621 Gadstrup;6,5;4;9
Parcel-/rækkehus;4622 Havdrup;22,5;16;29
Parcel-/rækkehus;4623 Lille Skensved;12;10;14
Parcel-/rækkehus;4632 Bjæverskov;20;22;18
Parcel-/rækkehus;4640 Faxe;16;14;18
Parcel-/rækkehus;4652 Hårlev;7,5;5;10
Parcel-/rækkehus;4653 Karise;9,5;6;13
Parcel-/rækkehus;4654 Faxe Ladeplads;8;9;7
Parcel-/rækkehus;4660 Store Heddinge;17;11;23
Parcel-/rækkehus;4671 Strøby;3,5;2;5
Parcel-/rækkehus;4672 Klippinge;6,5;7;6
Parcel-/rækkehus;4673 Rødvig Stevns;7,5;6;9
Parcel-/rækkehus;4681 Herfølge;16;19;13
Parcel-/rækkehus;4682 Tureby;8,5;8;9
Parcel-/rækkehus;4683 Rønnede;10;4;16
Parcel-/rækkehus;4684 Holmegaard;22,5;20;25
Parcel-/rækkehus;4690 Haslev;42;43;41
Parcel-/rækkehus;4700 Næstved;105;100;110
Parcel-/rækkehus;4720 Præstø;16,5;11;22
Parcel-/rækkehus;4733 Tappernøje;11;11;11
Parcel-/rækkehus;4735 Mern;6,5;6;7
Parcel-/rækkehus;4736 Karrebæksminde;4,5;5;4
Parcel-/rækkehus;4750 Lundby;10;7;13
Parcel-/rækkehus;4760 Vordingborg;39,5;38;41
Parcel-/rækkehus;4771 Kalvehave;8,5;10;7
Parcel-/rækkehus;4772 Langebæk;3;2;4
Parcel-/rækkehus;4773 Stensved;5;4;6
Parcel-/rækkehus;4780 Stege;24,5;25;24
Parcel-/rækkehus;4791 Borre;4;4;4
Parcel-/rækkehus;4792 Askeby;3,5;1;6
Parcel-/rækkehus;4793 Bogø By;0,5;1;0
Parcel-/rækkehus;4800 Nykøbing F;47;43;51
Parcel-/rækkehus;4840 Nørre Alslev;26;27;25
Parcel-/rækkehus;4850 Stubbekøbing;14;13;15
Parcel-/rækkehus;4862 Guldborg;3,5;5;2
Parcel-/rækkehus;4863 Eskilstrup;11,5;10;13
Parcel-/rækkehus;4871 Horbelev;6;8;4
Parcel-/rækkehus;4872 Idestrup;5,5;6;5
Parcel-/rækkehus;4873 Væggerløse;9;10;8
Parcel-/rækkehus;4874 Gedser;7,5;6;9
Parcel-/rækkehus;4880 Nysted;7;4;10
Parcel-/rækkehus;4891 Toreby L;6;7;5
Parcel-/rækkehus;4892 Kettinge;4,5;4;5
Parcel-/rækkehus;4894 Øster Ulslev;2;1;3
Parcel-/rækkehus;4895 Errindlev;3;5;1
Parcel-/rækkehus;4900 Nakskov;40;35;45
Parcel-/rækkehus;4912 Harpelunde;2,5;4;1
Parcel-/rækkehus;4913 Horslunde;6;5;7
Parcel-/rækkehus;4920 Søllested;8;9;7
Parcel-/rækkehus;4930 Maribo;17,5;20;15
Parcel-/rækkehus;4941 Bandholm;2,5;3;2
Parcel-/rækkehus;4943 Torrig L;1;1;1
Parcel-/rækkehus;4944 Fejø;1,5;2;1
Parcel-/rækkehus;4951 Nørreballe;4,5;7;2
Parcel-/rækkehus;4952 Stokkemarke;5,5;7;4
Parcel-/rækkehus;4953 Vesterborg;2;3;1
Parcel-/rækkehus;4960 Holeby;9;5;13
Parcel-/rækkehus;4970 Rødby;17;24;10
Parcel-/rækkehus;4983 Dannemare;3;3;3
Parcel-/rækkehus;4990 Sakskøbing;20,5;18;23
Parcel-/rækkehus;5000 Odense C;32,5;34;31
Parcel-/rækkehus;5200 Odense V;10,5;11;10
Parcel-/rækkehus;5210 Odense NV;48;53;43
Parcel-/rækkehus;5220 Odense SØ;27;24;30
Parcel-/rækkehus;5230 Odense M;24;26;22
Parcel-/rækkehus;5240 Odense NØ;14,5;17;12
Parcel-/rækkehus;5250 Odense SV;52,5;57;48
Parcel-/rækkehus;5260 Odense S;38,5;33;44
Parcel-/rækkehus;5270 Odense N;48,5;50;47
Parcel-/rækkehus;5290 Marslev;2;3;1
Parcel-/rækkehus;5300 Kerteminde;13,5;16;11
Parcel-/rækkehus;5320 Agedrup;9;8;10
Parcel-/rækkehus;5330 Munkebo;13;12;14
Parcel-/rækkehus;5350 Rynkeby;1;1;1
Parcel-/rækkehus;5370 Mesinge;0,5;0;1
Parcel-/rækkehus;5380 Dalby;1,5;0;3
Parcel-/rækkehus;5390 Martofte;0,5;0;1
Parcel-/rækkehus;5400 Bogense;11;13;9
Parcel-/rækkehus;5450 Otterup;31,5;33;30
Parcel-/rækkehus;5462 Morud;5,5;4;7
Parcel-/rækkehus;5463 Harndrup;5,5;7;4
Parcel-/rækkehus;5464 Brenderup Fyn;4,5;5;4
Parcel-/rækkehus;5466 Asperup;4;3;5
Parcel-/rækkehus;5471 Søndersø;10;8;12
Parcel-/rækkehus;5474 Veflinge;4,5;6;3
Parcel-/rækkehus;5485 Skamby;2,5;1;4
Parcel-/rækkehus;5491 Blommenslyst;4;3;5
Parcel-/rækkehus;5492 Vissenbjerg;16;15;17
Parcel-/rækkehus;5500 Middelfart;52,5;44;61
Parcel-/rækkehus;5540 Ullerslev;12;10;14
Parcel-/rækkehus;5550 Langeskov;7,5;6;9
Parcel-/rækkehus;5560 Aarup;10,5;11;10
Parcel-/rækkehus;5580 Nørre Aaby;9;12;6
Parcel-/rækkehus;5591 Gelsted;5;4;6
Parcel-/rækkehus;5592 Ejby;6,5;5;8
Parcel-/rækkehus;5600 Faaborg;29;29;29
Parcel-/rækkehus;5610 Assens;22,5;21;24
Parcel-/rækkehus;5620 Glamsbjerg;10,5;9;12
Parcel-/rækkehus;5631 Ebberup;6,5;6;7
Parcel-/rækkehus;5642 Millinge;2;2;2
Parcel-/rækkehus;5672 Broby;16;12;20
Parcel-/rækkehus;5683 Haarby;14,5;16;13
Parcel-/rækkehus;5690 Tommerup;14,5;10;19
Parcel-/rækkehus;5700 Svendborg;94;90;98
Parcel-/rækkehus;5750 Ringe;20,5;22;19
Parcel-/rækkehus;5762 Vester Skerninge;10;11;9
Parcel-/rækkehus;5771 Stenstrup;10;9;11
Parcel-/rækkehus;5772 Kværndrup;5;4;6
Parcel-/rækkehus;5792 Årslev;12,5;11;14
Parcel-/rækkehus;5800 Nyborg;37;37;37
Parcel-/rækkehus;5853 Ørbæk;8,5;8;9
Parcel-/rækkehus;5854 Gislev;3,5;0;7
Parcel-/rækkehus;5856 Ryslinge;7;10;4
Parcel-/rækkehus;5863 Ferritslev Fyn;5;5;5
Parcel-/rækkehus;5871 Frørup;7,5;11;4
Parcel-/rækkehus;5874 Hesselager;7;5;9
Parcel-/rækkehus;5881 Skårup Fyn;7;2;12
Parcel-/rækkehus;5882 Vejstrup;2;3;1
Parcel-/rækkehus;5883 Oure;1,5;2;1
Parcel-/rækkehus;5884 Gudme;2;0;4
Parcel-/rækkehus;5892 Gudbjerg Sydfyn;1;1;1
Parcel-/rækkehus;5900 Rudkøbing;20,5;21;20
Parcel-/rækkehus;5932 Humble;8;13;3
Parcel-/rækkehus;5935 Bagenkop;0,5;0;1
Parcel-/rækkehus;5953 Tranekær;11,5;9;14
Parcel-/rækkehus;5960 Marstal;6;7;5
Parcel-/rækkehus;5970 Ærøskøbing;5,5;7;4
Parcel-/rækkehus;5985 Søby Ærø;1,5;1;2
Parcel-/rækkehus;6000 Kolding;106;119;93
Parcel-/rækkehus;6040 Egtved;14;14;14
Parcel-/rækkehus;6051 Almind;4;4;4
Parcel-/rækkehus;6052 Viuf;3;1;5
Parcel-/rækkehus;6064 Jordrup;3,5;2;5
Parcel-/rækkehus;6070 Christiansfeld;9,5;9;10
Parcel-/rækkehus;6091 Bjert;6;3;9
