year;valgstedId;voters;votes;a;b;c;v;inc_support
2001;706002;2931;2529;620;94;141;959;0,28232503
2001;706003;1845;1559;470;43;124;524;0,329057088
2001;706004;2369,46;2032,4;607,47;62,97;153,29;750,34;0,329876009
2001;706005;3345,54;2918,6;1052,53;99,03;195,71;903,66;0,394559035
2001;706006;4853,65;4255,59;1238,25;175;415,71;1440,04;0,332092612
2001;706007;2589,35;2267,41;660,75;81;149,29;803,96;0,327135366
2001;706008;4980;4437;1226;254;354;1579;0,333558711
2001;707001;7569;6471;2161;211;510;2258;0,366558492
2001;707002;131;114;29;4;8;32;0,289473684
2001;707003;2083,72;1807,95;551,46;50,17;120,96;656,09;0,332769158
2001;707004;5326,28;4400,05;1704,54;123,83;259,04;1250,91;0,415533914
2001;707005;3076;2669;716;97;192;879;0,304608468
2001;707006;1762;1482;398;35;91;594;0,29217274
2001;707007;2617;2155;703;79;132;747;0,36287703
2001;707008;1953;1627;616;46;83;471;0,406883835
2001;707009;2949,09;2564,44;868,48;77,24;165,78;904,92;0,368782268
2001;707010;1455,91;1254,56;347,52;67,76;84,22;482,08;0,331016452
2001;710001;3836,07;3350,14;953,43;159,07;293,57;1238,5;0,332075674
2001;710002;2715,07;2421,14;736,43;87,07;180,57;877,5;0,34012903
2001;710003;1528,07;1377,14;381,43;46,07;123,57;531,5;0,310425955
2001;710004;4847,07;4286,14;1369,43;199,07;376,57;1475,5;0,365946983
2001;710005;694,07;625,14;184,43;24,07;49,57;223,5;0,33352529
2001;710006;2929,07;2656,14;754,43;163,07;175,57;911,5;0,345426069
2001;710007;2898,07;2670,14;749,43;117,07;218,57;940,5;0,324514819
2001;710008;1235,07;1124,14;329,43;57,07;72,57;376,5;0,343818386
2001;710009;3224,07;2780,14;810,43;97,07;186,57;1133,5;0,32642241
2001;710010;2168,07;1893,14;514,43;62,07;106,57;819,5;0,304520532
2001;710011;1701,07;1498,14;467,43;63,07;96,57;531,5;0,354105758
2001;710012;1828,07;1718,14;498,43;78,07;146,57;608,5;0,335537267
2001;710013;1063,07;946,14;251,43;27,07;106,57;344,5;0,294353901
2001;710014;192,07;175,14;46,43;8,07;13,57;66,5;0,311179628
2001;727001;8378;7226;2323;332;662;2392;0,367423194
2001;727002;353;310;89;12;17;131;0,325806452
2001;727003;1125;1029;276;45;99;390;0,311953353
2001;727004;952;868;235;46;66;325;0,323732719
2001;727005;1266;1163;416;38;75;364;0,390369733
2001;727006;863;745;234;36;35;259;0,362416107
2001;727007;966;843;267;32;47;305;0,354685647
2001;727008;995;891;201;52;56;355;0,283950617
2001;727009;121;114;15;4;5;58;0,166666667
2001;727010;81;76;27;8;12;16;0,460526316
2001;730001;2231,5;1978,03;778,47;72,13;97,17;600,77;0,430023812
2001;730002;1630,5;1481,03;397,47;38,13;127,17;592,77;0,294119633
2001;730004;669,5;612,03;170,47;28,13;36,17;237,77;0,324493897
2001;730005;1282,5;1109,03;358,47;35,13;53,17;433,77;0,354904737
2001;730006;1036,5;893,03;282,47;23,13;34,17;335,77;0,342205749
2001;730007;1128,5;981,03;350,47;22,13;67,17;349,77;0,379804899
2001;730008;1834,5;1647,03;532,47;61,13;88,17;621,77;0,360406307
2001;730009;1236,5;1093,03;357,47;35,13;68,17;381,77;0,359185018
2001;730010;1185,5;1043,03;315,47;26,13;72,17;341,77;0,327507358
2001;730011;3263,5;2834,03;1085,47;109,13;251,17;734,77;0,421519885
2001;730012;1618,93;1422,08;465,42;48,47;128,69;509,9;0,361365043
2001;730013;2406,5;2229,03;570,47;92,13;292,17;823,77;0,297259346
2001;730014;1873,5;1673,03;583,47;59,13;100,17;593,77;0,384093531
2001;730015;705,5;623,03;187,47;10,13;30,17;225,77;0,317159687
2001;730016;875,5;752,03;195,47;25,13;42,17;299,77;0,293339361
2001;730017;839,5;733,03;227,47;30,13;63,17;239,77;0,351418087
2001;730021;1782,5;1598,03;497,47;47,13;133,17;589,77;0,340794603
2001;730024;3997,5;3159,03;1200,47;140,13;234,17;735,77;0,424370772
2001;730025;3298,5;2690,03;906,47;116,13;230,17;745,77;0,380144459
2001;730026;4454,5;3755,03;1622,47;115,13;241,17;847,77;0,462739312
2001;730027;3929,5;3152,03;1541,47;72,13;158,17;529,77;0,511924062
2001;730028;3925,5;3076,03;932,47;118,13;312,17;887,77;0,341544133
2001;730029;5306,07;4577,99;1688,51;181,8;413,65;1288,63;0,408543924
2001;730030;3323,5;2713,03;1208,47;97,13;172,17;533,77;0,48123316
2001;730031;5971,5;5149,03;1956,47;189,13;415,17;1374,77;0,416699844
2001;730032;3243,34;2817,76;1002,06;101,38;223,97;799,69;0,39160184
2001;730033;1180,5;1043,03;289,47;33,13;60,17;415,77;0,3092912
2001;730034;2236,66;1943,3;690,87;69,89;154,36;551,84;0,391478413
2001;730036;2348,5;2127,03;542,47;62,13;189,17;986,77;0,284246108
2001;730037;783,5;703,03;224,47;20,13;48,17;241,77;0,347922564
2001;740001;2325;2083;501;64;87;954;0,271243399
2001;740002;1601;1433;358;58;127;515;0,29030007
2001;740003;1474;1259;346;39;80;506;0,305798253
2001;740004;1372;1198;299;49;92;474;0,29048414
2001;740005;849;763;149;33;54;330;0,23853211
2001;740006;3605;3140;959;129;249;1079;0,346496815
2001;740007;3903;3443;1074;144;220;1327;0,353761255
2001;740008;862;781;180;17;41;328;0,252240717
2001;740009;1020;883;202;32;59;370;0,265005663
2001;740010;1127;1025;246;53;91;363;0,291707317
2001;740011;1294;1146;336;44;103;398;0,331588133
2001;740012;638;595;113;31;38;284;0,242016807
2001;740013;2698;2489;562;138;309;866;0,281237445
2001;740014;809;706;186;17;31;343;0,287535411
2001;740015;997;883;244;34;51;318;0,314835787
2001;740016;2218;1949;463;71;95;862;0,27398666
2001;740017;1004;882;198;21;44;384;0,24829932
2001;740018;1004;912;227;43;74;334;0,296052632
2001;740021;2916,62;2675,7;744,51;107,71;258,88;1034,57;0,318503569
2001;740022;1503;1260;292;54;92;487;0,274603175
2001;740023;2807,44;2518,43;634,59;117,51;243,75;979,07;0,298638437
2001;740024;680;635;103;23;52;275;0,198425197
2001;740025;373;311;86;17;12;101;0,331189711
2001;740026;1649;1403;642;66;93;240;0,504632929
2001;740027;1351,03;1210,12;259,99;53,73;146;500,93;0,259247017
2001;740028;3463,91;3076,75;945,9;140,05;279,37;966,43;0,352953604
2001;740029;5234;4335;1649;169;304;1165;0,419377163
2001;740030;2376;2051;524;72;179;757;0,290589956
2001;740031;7108;6050;1770;312;621;1859;0,344132231
2001;740032;2250;2078;473;91;250;854;0,271414822
2001;741001;2930;2489;762;98;237;835;0,345520289
2001;741002;402;345;109;23;25;105;0,382608696
2001;746001;1666;1484,17;331,17;62,25;98,25;622,25;0,265077451
2001;746002;3664;3312,17;1033,17;124,25;247,25;1212,25;0,349444624
2001;746003;1151;1063,17;270,17;68,25;68,25;371,25;0,318312217
2001;746004;5089;4620,17;1433,17;169,25;393,25;1702,25;0,346831394
2001;746005;2175,33;1954,04;527,06;86,89;99,52;770,62;0,314195206
2001;746006;6899,38;5835,19;1934,32;242,19;440,86;1919,78;0,37299728
2001;746007;3812,52;3362,7;903,71;165,62;306,48;1360,1;0,317997443
2001;746008;4414,96;4038,45;1078,3;272,93;274,51;1406,49;0,334591242
2001;746009;2544;2312,17;738,17;57,25;144,25;800,25;0,344014497
2001;746010;2981,78;2728,61;773,93;116,16;228,71;1047,22;0,326206383
2001;746011;1503,08;1393,01;368,65;52,17;92,68;531,77;0,302094027
2001;746012;1522;1380,17;337,17;48,25;98,25;576,25;0,279255454
2001;751001;14611,26;12774,45;3769,72;1227,4;1161,14;3642,81;0,391180834
2001;751002;4503,74;3880,55;1389,28;297,6;282,86;967,19;0,434701267
2001;751003;6123;5328;1836;269;417;1437;0,395082583
2001;751004;4151;3661;1214;251;352;929;0,40016389
2001;751006;5805;5242;2094;170;402;1447;0,431896223
2001;751007;5307;4750;1596;301;455;1226;0,399368421
2001;751008;8203;7012;2607;366;520;1691;0,42398745
2001;751009;3152;2803;792;172;220;928;0,343917232
2001;751011;3125;2798;908;155;200;858;0,379914224
2001;751012;2709;2516;734;196;188;747;0,36963434
2001;751013;3343;3037;887;113;229;1139;0,329272308
2001;751016;411;374;89;21;25;122;0,294117647
2001;751018;3862;3476;1172;123;250;1121;0,372554661
2001;751019;2608;2361;749;129;167;630;0,371876324
2001;751021;11178;9022;2615;1064;759;2277;0,40778098
2001;751022;3098;2799;932;223;194;657;0,412647374
2001;751023;5209;4466;1554;300;325;1073;0,415136588
2001;751024;4995;4464;1312;247;429;1358;0,349238351
2001;751025;5515;4184;1649;293;183;658;0,46414914
2001;751026;4860;4345;1360;231;309;1234;0,366168009
2001;751028;4713;3877;1470;147;220;1030;0,417075058
2001;751030;2788;2545;801;96;194;855;0,352455796
2001;751031;514;464;146;31;23;128;0,381465517
2001;751033;1941;1737;568;57;136;542;0,359815774
2001;751041;11901;10519;3126;1390;732;2188;0,429318376
2001;751042;9333;8245;2684;876;581;1878;0,431776834
2001;751043;8892;7619;2621;663;562;1800;0,431027694
2001;751044;1106;874;261;53;57;234;0,359267735
2001;751045;7393;6807;1659;575;880;2314;0,328191568
2001;751047;6897;6142;2020;287;520;1891;0,37561055
2001;751048;1942;1755;623;121;92;402;0,423931624
2001;751049;3557;3225;831;163;397;1147;0,308217054
2001;751050;3572;3251;809;134;415;1228;0,290064596
2001;751051;4340;3902;1069;210;341;1364;0,327780625
2001;751053;2002;1702;623;68;94;468;0,405992949
2001;751055;607;548;177;21;45;184;0,361313869
2001;751056;1330;1184;350;44;57;468;0,33277027
2001;751061;7355;6275;2155;562;412;1423;0,432988048
2001;751062;2766;2279;1044;76;103;406;0,491443616
2001;751063;8938;7506;3100;526;417;1383;0,483080203
2001;751064;4898;4262;1669;257;281;793;0,451900516
2001;751065;5184;4791;1540;337;463;1304;0,391776247
2001;751066;4402;3904;830;234;502;1560;0,272540984
2001;751067;4060;3586;1197;333;249;845;0,42665923
2001;751068;3140;2664;1277;105;91;389;0,518768769
2001;756001;1801;1565;322;41;92;628;0,231948882
2001;756002;414;375;75;6;16;163;0,216
2001;756003;1906;1598;396;52;103;517;0,280350438
2001;756004;434;364;116;12;17;115;0,351648352
2001;756005;816;703;127;29;46;277;0,221906117
2001;756006;388;343;82;9;13;130;0,265306122
2001;756007;5088;4343;1023;137;243;1704;0,267096477
2001;756008;729;635;99;15;30;264;0,179527559
2001;756009;349;309;51;16;22;156;0,216828479
2001;756010;248;231;31;4;14;111;0,151515152
2001;756011;11209;9787;2441;285;745;4102;0,278532748
2001;756012;729;684;108;11;43;342;0,173976608
2001;756013;2303;2061;462;42;104;996;0,244541485
2001;756014;290;266;36;2;11;150;0,142857143
2001;756015;1659;1493;503;52;58;531;0,371734762
2001;760001;3933;3433;924;86;234;1327;0,294203321
2001;760002;1099;990;168;17;68;545;0,186868687
2001;760003;513;455;71;6;25;252;0,169230769
2001;760005;799;717;99;18;37;368;0,163179916
2001;760008;682;607;125;10;21;286;0,222405272
2001;760009;1048;892;194;15;49;356;0,234304933
2001;760010;2771;2248;335;69;194;1007;0,179715302
2001;760012;903;825;168;35;42;389;0,246060606
2001;760013;677;622;82;31;31;388;0,181672026
2001;760014;6440;5589;1504;243;365;2158;0,312578279
2001;760016;1177;1050;190;31;47;536;0,21047619
2001;760019;692;614;78;10;31;392;0,143322476
2001;760020;592;536;74;20;20;326;0,175373134
2001;760021;1106;960;258;33;61;422;0,303125
2001;760022;1227;1085;224;33;58;555;0,236866359
2001;760024;5760;4966;1266;113;364;1937;0,27768828
2001;760025;981;869;146;9;41;493;0,178365938
2001;760026;626;563;59;7;29;310;0,11722913
2001;760027;1346;1249;147;24;62;643;0,136909528
2001;760028;919;824;138;13;56;403;0,183252427
2001;760030;3505;3114;603;81;182;1400;0,219653179
2001;760031;547;490;64;12;22;234;0,155102041
2001;760032;625;558;157;5;23;212;0,290322581
2001;760033;1881;1702;271;38;71;767;0,181551116
2001;760035;2231;2007;274;56;121;1061;0,164424514
2001;766001;4853;4286;1023;161;336;1701;0,27624825
2001;766002;2946;2568;799;90;142;810;0,346183801
2001;766003;1488;1358;235;32;61;594;0,196612666
2001;766004;1075;989;200;39;68;431;0,241658241
2001;766005;453;405;73;13;18;162;0,212345679
2001;766006;985;885;255;35;68;318;0,327683616
2001;766007;3067;2677;651;98;316;1101;0,279790811
2001;766008;526;470;100;24;32;212;0,263829787
2001;766010;1308;1176;329;39;83;456;0,31292517
2001;766011;1061;938;228;23;65;403;0,267590618
2001;766012;1342;1198;309;26;69;561;0,279632721
2001;766013;1255;1131;229;37;76;477;0,235190097
2001;766014;1233;1085;286;23;85;404;0,284792627
2001;766015;1644;1489;324;62;122;645;0,259234385
2001;766016;90;85;10;8;7;33;0,211764706
2001;766017;973;862;192;39;50;347;0,267981439
2001;766018;408;365;56;8;15;170;0,175342466
2001;766019;597;525;94;29;28;220;0,234285714
2001;766020;1229;1113;277;31;61;483;0,27672956
2001;766021;2045;1745;372;53;143;709;0,243553009
2001;766022;1113;954;216;35;61;407;0,263102725
2001;766023;566;499;98;22;23;215;0,240480962
2001;766024;747;664;157;19;40;271;0,265060241
2001;766025;344;310;44;10;14;155;0,174193548
2001;773001;788;667;256;29;25;163;0,427286357
2001;773002;637;558;180;19;27;177;0,356630824
2001;773003;341;295;67;18;3;124;0,288135593
2001;773004;475;428;143;13;26;139;0,364485981
2001;773005;390;330;88;6;17;133;0,284848485
2001;773006;345;309;64;15;19;123;0,25566343
2001;773007;749;661;183;23;23;276;0,311649017
2001;773008;550;481;155;12;30;175;0,347193347
2001;773009;740;665;206;27;30;250;0,35037594
2001;773010;542;476;149;9;19;185;0,331932773
2001;773011;531;474;144;13;15;175;0,331223629
2001;773012;698;636;178;23;41;238;0,316037736
2001;773013;668;597;159;24;24;251;0,306532663
2001;773014;796;694;166;20;36;297;0,268011527
2001;773015;527;466;121;10;15;182;0,28111588
2001;773016;561;474;113;14;31;196;0,267932489
2001;773017;666;562;181;12;20;186;0,34341637
2001;773018;7365;6126;2552;172;463;1608;0,444662096
2001;779001;6355;5291;1784;264;516;1456;0,387072387
2001;779002;4802;4156;1267;224;546;1221;0,358758422
2001;779003;5107;4378;1709;200;336;1080;0,436043856
2001;779004;2848;2556;816;99;179;917;0,357981221
2001;779005;1084;982;191;58;55;425;0,253564155
2001;779006;642;571;139;30;59;193;0,295971979
2001;779007;759;669;194;49;45;250;0,3632287
2001;779008;607;531;161;40;38;171;0,378531073
2001;779009;744;654;217;54;22;237;0,414373089
2001;779010;1149;1022;319;72;63;333;0,38258317
2001;779011;1534;1340;469;65;107;432;0,398507463
2001;779012;1263;1074;295;62;85;399;0,332402235
2001;779013;1827;1595;500;72;77;661;0,35862069
2001;779014;1335;1172;421;53;79;394;0,40443686
2001;779015;1351;1187;395;87;61;435;0,406065712
2001;779016;1508;1349;377;83;84;566;0,340993328
2001;779017;656;590;185;40;22;227;0,381355932
2001;779018;1332;1135;337;58;54;426;0,348017621
2001;779019;795;680;222;63;24;225;0,419117647
2001;779020;724;624;120;35;47;251;0,248397436
2001;787001;7087,12;5951,73;2222,27;178,58;585,04;1638;0,403386914
2001;787002;1123,12;968,73;293,27;30,58;69,04;321;0,334303676
2001;787003;891,12;780,73;178,27;22,58;62,04;350;0,257259232
2001;787004;957,12;814,73;229,27;36,58;68,04;247;0,32630442
2001;787005;652,12;574,73;190,27;7,58;31,04;188;0,344248604
2001;787006;1334,12;1177,73;252,27;31,58;94,04;507;0,241014494
2001;787007;1017,12;918,73;236,27;35,58;89,04;380;0,295897598
2001;787008;1194,12;1052,73;315,27;40,58;75,04;392;0,338025895
2001;787009;612,12;539,73;105,27;23,58;41,04;196;0,238730476
2001;787010;1703,12;1468,73;451,27;40,58;119,04;410;0,334881156
2001;787011;424,12;373,73;64,27;10,58;26,04;133;0,200278276
2001;787012;3162,12;2800,73;930,27;103,58;256,04;870;0,369135904
2001;787013;428,12;376,73;82,27;11,58;25,04;117;0,249117405
2001;787014;552,12;501,73;101,27;18,58;39,04;224;0,238873498
2001;787015;1079,12;922,73;233,27;26,58;52,04;385;0,281610005
2001;787016;1005,12;847,73;198,27;18,58;47,04;389;0,255800786
2001;787017;89,12;73,73;20,27;2,58;6,04;26;0,309914553
2001;787018;940,12;810,73;183,27;18,58;64,04;341;0,248973148
2001;787019;89,12;73,73;20,27;2,58;6,04;26;0,309914553
2001;787020;933,12;781,73;229,27;22,58;58,04;261;0,322170059
2001;787021;333,12;280,73;62,27;10,58;18,04;110;0,259502013
2001;787023;1890,12;1606,73;401,27;58,58;123,04;607;0,286202411
2001;787024;2749,12;2294,73;650,27;71,58;277,04;836;0,314568598
2001;787025;1559,12;1338,73;324,27;36,58;136,04;470;0,26954651
2001;787026;1647,12;1414,73;371,27;34,58;127,04;489;0,286874527
2001;787027;1177,12;1017,73;236,27;36,58;91,04;376;0,268096646
2001;791001;2433;2140;640;69;111;812;0,331308411
2001;791002;2218,85;1993,54;508,86;109,79;170,5;794,01;0,310327357
2001;791003;2613;2299;701;56;168;851;0,329273597
2001;791004;2325;2072;488;64;134;1021;0,266409266
2001;791005;1796;1587;445;86;93;633;0,334593573
2001;791006;2312;2014;483;132;136;835;0,305362463
2001;791007;1759;1563;386;95;98;624;0,307741523
2001;791008;19980,26;16946,24;5680,31;668,8;1257,86;6103,92;0,374661872
2001;791009;5121;4421;1137;174;354;1884;0,296539245
2001;791010;2172;1885;547;75;125;699;0,329973475
2001;791011;1801,85;1600,73;382,48;56,88;86,52;719;0,274474771
2001;791012;3209,64;2801,38;610;73,04;177,19;1321,64;0,243822687
2001;791013;7915,9;6995,22;1940,83;315,41;598,64;2794,07;0,322540249
2001;791014;2309,15;2075,27;494,52;80,12;108,48;976;0,27689891
2001;791015;2567;2268;612;86;147;930;0,307760141
2001;791016;2714;2459;608;71;159;1187;0,276128508
2001;791017;2322;2077;442;85;124;923;0,253731343
2001;810001;724;626;164;30;53;229;0,309904153
2001;810002;1579;1310;416;43;137;339;0,350381679
2001;810003;3786,45;3336;872,8;154,85;403,45;1118,94;0,308048561
2001;810004;1082;880;224;20;102;335;0,277272727
2001;810005;2726,55;2433;817,2;87,15;278,55;828,06;0,371701603
2001;810006;1533;1380;399;46;115;527;0,322463768
2001;810010;9339,98;7977,13;2750,39;260,01;985,44;2351,79;0,377378832
2001;810034;519;451;119;18;46;171;0,303769401
2001;810040;957,02;856,87;225,61;28,99;91,56;329,21;0,297127919
2001;810050;1169;1000;325;34;112;319;0,359
2001;810056;533;467;147;11;41;178;0,338329764
2001;810070;2006;1713;382;70;224;620;0,263864565
2001;810080;674;606;156;17;53;241;0,285478548
2001;813001;8084,41;6564,09;2185,36;236,68;838,09;1955,73;0,368983363
2001;813002;247,41;216,09;49,36;9,68;24,09;66,73;0,273219492
2001;813003;1623,41;1364,09;392,36;50,68;167,09;433,73;0,324787954
2001;813004;896,41;789,09;250,36;19,68;92,09;219,73;0,342216984
2001;813005;675,31;590;177,78;19,13;58,64;171,8;0,333745763
2001;813006;846,51;740,18;224,95;24,23;72,54;215,65;0,336647842
2001;813007;4654,41;3978,09;1551,36;91,68;446,09;888,73;0,41302233
2001;813008;8650,15;6967,18;2503,57;162,32;728,71;1804,21;0,382635442
2001;813009;6108,41;5043,09;1765,36;137,68;576,09;1315,73;0,377355946
2001;813010;1674,41;1479,09;388,36;33,68;146,09;541,73;0,285337606
2001;813011;1505,67;1385;290,16;43,05;181,48;574,25;0,240584838
2001;813012;6848,41;5739,09;1747,36;213,68;976,09;1643,73;0,341698771
2001;813013;479,41;414,09;88,36;16,68;41,09;152,73;0,253664662
2001;813014;1064,41;877,09;215,36;20,68;130,09;302,73;0,269117194
2001;813015;805,41;676,09;207,36;22,68;64,09;222,73;0,340250558
2001;813016;535,41;462,09;126,36;8,68;63,09;149,73;0,292237443
2001;813017;784,41;631,09;186,36;13,68;72,09;222,73;0,316975392
2001;813018;532,41;476,09;88,36;19,68;57,09;179,73;0,226931883
2001;813019;719,41;611,09;176,36;15,68;57,09;219,73;0,314258129
2001;813020;738,41;619,09;162,36;16,68;92,09;193,73;0,289198663
2001;813021;1539,41;1296,09;323,36;32,68;116,09;467,73;0,274703146
2001;813022;525,41;466,09;113,36;8,68;63,09;150,73;0,261837842
2001;820001;3358,29;2811,27;686,71;77,39;173,31;1235,43;0,271798867
2001;820002;3741,93;3164,64;685,71;113,43;263,5;1396,07;0,252521614
2001;820003;646,93;570,64;107,71;26,43;45,5;235,07;0,235069396
2001;820004;6386,93;5436,64;1381,71;213,43;592,5;2218,07;0,293405486
2001;820005;1337,93;1177,64;318,71;37,43;109,5;488,07;0,302418396
2001;820006;961,93;800,64;163,71;30,43;59,5;375,07;0,242481015
2001;820007;1595,93;1364,64;413,71;39,43;72,5;527,07;0,332058272
2001;820008;1435,93;1222,64;291,71;50,43;133,5;525,07;0,279837074
2001;820009;900,93;789,64;158,71;32,43;57,5;389,07;0,242059673
2001;820010;3817,93;3123,64;960,71;106,43;207,5;1305,07;0,341633479
2001;820011;1719,93;1440,64;358,71;88,43;72,5;558,07;0,310375944
2001;820012;1202,93;1002,64;211,71;27,43;35,5;527,07;0,238510333
2001;820013;824,93;679,64;127,71;26,43;24,5;354,07;0,226796539
2001;820014;672,93;583,64;126,71;23,43;47,5;256,07;0,257247618
2001;825015;1759;1493;387;59;129;536;0,298727395
2001;840001;5171;4533;1280;148;370;1861;0,315023163
2001;840002;2925;2642;791;189;202;842;0,370931113
2001;840003;1771;1512;512;48;82;554;0,37037037
2001;840004;2033;1789;458;63;119;789;0,291224148
2001;840005;2300;2000;509;92;178;848;0,3005
2001;840006;1000;833;220;33;53;361;0,303721489
2001;840007;1422;1250;260;72;108;541;0,2656
2001;840008;1358;1168;427;41;85;388;0,400684932
2001;840009;745;626;194;17;58;229;0,337060703
2001;840010;1238;1085;384;33;66;369;0,384331797
2001;840011;560;500;86;22;28;257;0,216
2001;846002;1909;1635;598;43;127;468;0,39204893
2001;846003;3056;2579;609;108;220;929;0,278014734
2001;846004;2764;2371;1122;59;124;716;0,498102067
2001;846008;1527;1354;448;30;62;565;0,353028065
2001;846009;1837;1585;527;37;83;645;0,355835962
2001;846011;5197;4432;1570;144;286;1587;0,386732852
2001;846014;998;860;295;34;60;315;0,38255814
2001;846018;1963;1683;591;47;110;641;0,379084967
2001;846020;2431;2218;589;76;154;973;0,299819657
2001;846022;1630;1427;372;63;79;587;0,304835319
2001;846027;7607;6376;2133;254;575;2153;0,374372647
2001;849001;3902;3428;1016;127;316;1247;0,333430572
2001;849002;1498;1325;501;24;98;435;0,396226415
2001;849003;1061;961;362;37;91;315;0,415192508
2001;849004;1047;913;314;28;79;295;0,374589266
2001;849005;894;802;206;29;56;353;0,293017456
2001;849006;614;540;124;25;68;171;0,275925926
2001;849007;548;485;148;17;47;161;0,340206186
2001;849008;2318;1944;605;113;161;687;0,369341564
2001;849009;1197;1036;290;71;71;385;0,348455598
2001;849010;536;459;158;18;30;172;0,383442266
2001;849011;888;736;187;48;57;249;0,319293478
2001;849012;1361;1158;328;51;97;382;0,327288428
2001;849013;3296;2762;775;104;260;1071;0,318247647
2001;849014;1121;930;237;23;85;393;0,279569892
2001;849015;874;719;146;35;61;297;0,251738526
2001;849016;1011;862;192;39;90;344;0,267981439
2001;849018;2442;2041;747;103;184;621;0,416462518
2001;849019;2409;2012;955;78;118;453;0,513419483
2001;849020;1073;957;238;47;126;321;0,297805643
2001;849021;1052;870;229;30;107;322;0,297701149
2001;851003;8198;6898;2778;281;497;1502;0,443461873
2001;851005;8218;6827;2923;232;501;1418;0,462135638
2001;851007;2139;1891;623;55;225;603;0,358540455
2001;851010;4841;4249;1235;174;419;1469;0,331607437
2001;851011;5296;4574;1445;197;413;1425;0,358985571
2001;851014;3783;3071;1194;148;215;610;0,436991208
2001;851015;6151;5097;1444;376;504;1411;0,357072788
2001;851016;9358;7451;1772;639;875;2246;0,323580727
2001;851017;6353;5527;1777;325;529;1414;0,380314818
2001;851018;4032;3396;1108;168;349;972;0,37573616
2001;851019;8734;7368;1717;477;1038;2391;0,297774159
2001;851022;3357;3002;849;126;239;1095;0,324783478
2001;851024;4667;3988;1298;155;381;1281;0,364343029
2001;851027;7884;6323;2349;374;535;1543;0,430650008
2001;851029;7859,74;6353,42;2400,2;328,71;485,17;1457,48;0,429518275
2001;851030;3894;3312;1326;142;223;670;0,443236715
2001;851031;6111;5093;1992;238;379;1144;0,437855881
2001;851032;2761;2298;896;129;143;529;0,446040035
2001;851033;2917;2682;918;112;259;854;0,38404176
2001;851034;6032;5338;1582;318;510;1650;0,355938554
2001;851035;4468,26;3973,58;1146,8;258,29;375,83;1204,52;0,353608081
2001;851038;2557;2279;723;96;175;782;0,359368144
2001;851040;5520;4304;1774;201;299;736;0,458875465
2001;851043;4113;3631;1252;139;313;1174;0,383090058
2001;851044;3160;2779;937;92;275;843;0,370277078
2001;851046;1141;969;318;34;89;328;0,363261094
2001;851047;4300;3775;1093;162;286;1466;0,332450331
2001;851052;1690;1472;409;51;116;577;0,3125
2001;851056;1612;1354;541;41;92;427;0,429837518
2001;851058;1899;1620;595;49;102;506;0,397530864
2001;851061;3360;2974;1152;109;240;906;0,42400807
2001;860001;1494;1321;319;48;248;348;0,277819833
2001;860003;4985;3987;1176;126;980;801;0,326561324
2001;860004;8182,8;6765,69;2253,62;373,31;853,58;1846,3;0,388272297
2001;860006;1338;1189;315;50;236;322;0,306980656
2001;860007;1395;1169;253;43;158;475;0,25320787
2001;860008;1478;1263;266;65;201;440;0,262074426
2001;860011;2745,28;2267,38;595,72;98,26;214,95;864,46;0,306071325
2001;860012;1556,72;1268,62;332,28;54,74;144,05;495,54;0,305071653
2001;860013;1357;1196;284;58;137;471;0,285953177
2001;860014;1234;1095;279;64;111;369;0,313242009
2001;860015;3699,58;3326,63;1081,15;143,17;481,28;995,18;0,368036121
2001;860016;4909,61;4245,29;1414,62;179,02;569,76;1273,21;0,375390138
2001;860018;2942;2447;847;119;298;668;0,394769105
2001;860019;3403;2878;781;127;287;1017;0,315496873
2001;860020;952;835;184;32;116;306;0,258682635
2001;860021;2395;2017;538;76;326;645;0,304412494
2001;860022;2781,84;2297,74;595,74;77,47;246,8;847,58;0,292987892
2001;860023;864;761;174;37;74;311;0,277266754
2001;860026;1097;941;249;36;77;331;0,302869288
2001;860027;865;791;219;25;86;279;0,308470291
2001;860028;1339,17;1147,66;295,86;32,03;80,59;445,72;0,285703083
